player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,66.6,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2017,2
Phil Dawson,422,K,1,ARZ,34.7,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,1,2,50.0,0,0,,2017,2
Matt Bryant,1223,K,1,ATL,58.7,4,4,100.0,0,0,,0,0,,0,0,,0,0,,2,2,100.0,2017,2
Robbie Gould,2607,K,1,SF,64.9,0,0,,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,2017,2
Stephen Gostkowski,3063,K,1,NE,51.1,3,4,75.0,0,0,,3,3,100.0,0,0,,0,0,,0,0,,2017,2
Matt Prater,3471,K,1,DET,74.3,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,2
Nick Folk,3794,K,1,TB,58.5,2,3,66.7,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2017,2
Mason Crosby,3809,K,1,GB,63.2,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,2
Stephen Hauschka,4655,K,1,BUF,61.2,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,2
Connor Barth,4777,K,1,CHI,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,2
Ryan Succop,5180,K,1,TEN,68.0,4,4,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2017,2
Graham Gano,5443,K,1,CAR,62.4,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2017,2
Dan Bailey,6796,K,1,DAL,73.9,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,2
Kai Forbath,6860,K,1,MIN,46.1,0,1,0.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,2
Randy Bullock,7154,K,1,CIN,63.5,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2017,2
Greg Zuerlein,7163,K,1,LA,65.4,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,2
Blair Walsh,7167,K,1,SEA,44.4,0,1,0.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2017,2
Giorgio Tavecchio,7278,K,1,OAK,66.3,6,6,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,2
Justin Tucker,7604,K,1,BLT,54.3,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2017,2
Dustin Hopkins,7958,K,1,WAS,55.1,3,3,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,2017,2
Brandon McManus,8437,K,1,DEN,59.6,6,6,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2017,2
Cairo Santos,8932,K,1,KC,65.7,3,3,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2017,2
Chris Boswell,8990,K,1,PIT,52.4,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2017,2
Cody Parkey,9030,K,1,MIA,85.5,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,1,1,100.0,2017,2
Chandler Catanzaro,9140,K,1,NYJ,68.1,2,2,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2017,2
Jason Myers,10207,K,1,JAX,64.2,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,2
Wil Lutz,11096,K,1,NO,56.4,2,2,100.0,0,0,,0,0,,1,1,100.0,1,2,50.0,0,0,,2017,2
Ka'imi Fairbairn,11161,K,1,HST,64.7,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2017,2
Aldrick Rosas,11331,K,1,NYG,61.8,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,2
Jake Elliott,11908,K,1,PHI,49.9,2,2,100.0,0,0,,0,0,,1,2,50.0,1,1,100.0,0,0,,2017,2
Zane Gonzalez,11979,K,1,CLV,62.7,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,2
Younghoe Koo,12042,K,1,LAC,30.0,2,2,100.0,0,0,,0,0,,0,0,,1,3,33.3,0,0,,2017,2
