player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Kareem Hunt,11841,HB,1,KC,30,29,91,3.1,1,63.0,62.2,79.9,60.0,71,2.45,24,5,4,0,0,0,2017,16
Marshawn Lynch,3628,HB,1,OAK,25,25,95,3.8,0,59.7,59.3,28.0,,76,3.04,16,5,3,1,0,0,2017,16
Dion Lewis,6301,HB,1,NE,27,24,129,5.4,1,65.8,65.3,79.5,60.0,68,2.83,16,8,3,0,0,0,2017,16
Ezekiel Elliott,10638,HB,1,DAL,25,24,97,4.0,0,59.3,68.0,78.7,60.0,69,2.88,9,5,2,0,0,0,2017,16
Giovani Bernard,7818,HB,1,CIN,27,23,116,5.0,1,63.0,55.4,79.0,60.0,60,2.61,25,6,3,0,0,0,2017,16
Jordan Howard,10784,HB,1,CHI,25,22,44,2.0,2,56.7,56.8,77.9,60.0,29,1.32,16,4,0,0,0,0,2017,16
Todd Gurley II,9443,HB,1,LA,24,22,118,5.4,0,77.9,67.8,79.0,60.0,48,2.18,34,5,1,0,0,0,2017,16
Carlos Hyde,8692,HB,1,SF,23,21,54,2.6,1,57.5,56.2,77.8,60.0,31,1.48,10,3,3,0,0,0,2017,16
Latavius Murray,7962,HB,1,MIN,25,21,69,3.3,0,69.3,67.4,77.5,60.0,50,2.38,14,3,4,0,0,0,2017,16
Bilal Powell,6278,HB,1,NYJ,19,19,145,7.6,1,76.0,75.2,76.8,,53,2.79,57,3,2,0,0,0,2017,16
Melvin Gordon III,9448,HB,1,LAC,23,19,81,4.3,1,72.4,74.9,77.3,60.0,46,2.42,19,5,5,0,0,0,2017,16
Leonard Fournette,11759,HB,1,JAX,20,18,48,2.7,1,52.9,53.7,77.0,60.0,27,1.5,7,2,1,0,0,0,2017,16
Alex Collins,10805,HB,1,BLT,23,18,51,2.8,0,58.5,66.2,25.7,60.0,27,1.5,14,4,0,1,0,0,2017,16
LeSean McCoy,4976,HB,1,BUF,18,17,71,4.2,0,72.8,76.3,77.1,60.0,28,1.65,18,4,1,0,0,0,2017,16
Samaje Perine,11869,HB,1,WAS,18,17,53,3.1,0,56.6,53.8,24.9,60.0,41,2.41,11,4,1,1,0,0,2017,16
Frank Gore,2282,HB,1,IND,18,17,68,4.0,0,72.5,70.8,76.6,60.0,46,2.71,12,3,2,0,0,0,2017,16
Kerwynn Williams,8013,HB,1,ARZ,16,16,51,3.2,0,59.2,59.6,76.9,,24,1.5,21,2,0,0,0,0,2017,16
C.J. Anderson,8101,HB,1,DEN,16,16,88,5.5,1,77.8,75.0,77.5,,44,2.75,21,4,2,0,0,0,2017,16
Alfred Blue,8816,HB,1,HST,16,16,108,6.8,0,66.9,68.4,75.8,,47,2.94,48,4,0,0,0,0,2017,16
Jamaal Williams,11889,HB,1,GB,16,15,58,3.9,0,53.1,57.9,75.5,33.2,37,2.47,9,3,1,0,0,0,2017,16
Mike Davis,9559,HB,1,SEA,21,15,25,1.7,0,68.6,64.8,76.6,60.0,30,2.0,8,1,2,0,0,0,2017,16
DeMarco Murray,6223,HB,1,TEN,15,15,48,3.2,1,48.0,47.3,76.1,,21,1.4,9,2,3,0,0,0,2017,16
Cam Newton,6153,QB,1,CAR,28,11,52,3.7,1,65.0,49.7,29.5,60.0,18,1.29,17,3,0,1,0,0,2017,16
Jay Ajayi,9582,HB,1,PHI,14,14,52,3.7,0,54.3,50.2,23.7,,38,2.71,14,1,5,1,0,0,2017,16
Le'Veon Bell,7829,HB,1,PIT,16,14,69,4.9,1,68.1,71.9,76.1,60.0,51,3.64,22,4,2,0,0,0,2017,16
Kenyan Drake,10707,HB,1,MIA,15,13,57,4.4,0,65.5,78.7,75.1,60.0,49,3.77,18,4,4,0,0,0,2017,16
Peyton Barber,10927,HB,1,TB,13,13,51,3.9,0,72.5,71.5,75.2,,26,2.0,34,2,2,0,0,0,2017,16
Mark Ingram II,6180,HB,1,NO,18,13,44,3.4,1,75.7,68.7,76.1,60.0,19,1.46,26,2,1,0,0,0,2017,16
Alvin Kamara,11822,HB,1,NO,14,12,32,2.7,0,66.6,55.8,77.1,60.0,20,1.67,15,2,0,0,0,0,2017,16
Isaiah Crowell,9295,HB,1,CLV,12,12,44,3.7,0,53.4,59.5,74.9,,21,1.75,8,3,0,0,0,0,2017,16
Matt Breida,12271,HB,1,SF,11,11,74,6.7,1,88.5,87.1,74.7,,16,1.45,30,2,2,0,0,0,2017,16
Devonta Freeman,8738,HB,1,ATL,13,11,36,3.3,0,46.0,44.1,23.3,60.0,19,1.73,15,2,1,1,2,0,2017,16
Wayne Gallman,11895,HB,1,NYG,10,10,18,1.8,0,68.0,65.0,75.2,,15,1.5,7,0,2,0,0,0,2017,16
Lamar Miller,7097,HB,1,HST,10,10,55,5.5,0,73.0,74.8,73.6,,39,3.9,16,2,3,0,0,0,2017,16
Russell Wilson,7077,QB,1,SEA,28,7,29,3.2,0,68.2,61.1,78.5,60.0,24,2.67,14,3,1,1,0,0,2017,16
Christian McCaffrey,11763,HB,1,CAR,19,9,39,4.3,0,63.4,60.6,73.9,57.7,24,2.67,10,1,1,0,0,0,2017,16
Stevan Ridley,6225,HB,1,PIT,9,9,28,3.1,0,62.2,61.9,72.7,,21,2.33,7,1,0,0,0,0,2017,16
Devontae Booker,10770,HB,1,DEN,8,8,47,5.9,0,49.1,63.6,23.2,,17,2.13,11,4,0,1,0,0,2017,16
Javorius Allen,9558,HB,1,BLT,8,8,37,4.6,0,88.7,84.5,72.5,,20,2.5,10,2,0,0,0,0,2017,16
Matt Forte,4358,HB,1,NYJ,8,8,19,2.4,0,36.1,32.0,20.0,,9,1.13,9,1,0,1,0,0,2017,16
Branden Oliver,9286,HB,1,LAC,8,8,9,1.1,0,58.6,59.6,72.7,,12,1.5,3,1,0,0,0,0,2017,16
Derrick Henry,10679,HB,1,TEN,8,8,25,3.1,0,63.1,62.6,72.5,,11,1.38,10,2,1,0,0,0,2017,16
Elijhaa Penny,11300,HB,1,ARZ,10,8,24,3.0,0,57.5,48.8,72.9,60.0,17,2.13,7,2,2,0,0,0,2017,16
Theo Riddick,7980,HB,1,DET,8,8,16,2.0,0,58.7,59.2,73.2,,15,1.88,8,0,0,0,0,0,2017,16
Jonathan Stewart,4327,HB,1,CAR,16,7,19,2.7,0,60.9,57.1,71.9,67.1,18,2.57,6,3,1,0,0,0,2017,16
Jerick McKinnon,8731,HB,1,MIN,8,7,42,6.0,0,73.5,70.1,72.5,60.0,32,4.57,17,1,1,0,0,0,2017,16
Tion Green,12185,HB,1,DET,7,7,43,6.1,1,62.4,62.3,71.4,,12,1.71,12,3,0,0,0,0,2017,16
Kapri Bibbs,8906,HB,1,WAS,8,7,26,3.7,0,53.9,57.8,72.3,60.0,7,1.0,13,1,0,0,0,0,2017,16
Mitchell Trubisky,11757,QB,1,CHI,27,3,44,6.3,1,71.8,54.0,27.8,60.2,16,2.29,14,3,1,1,0,0,2017,16
Orleans Darkwa,9173,HB,1,NYG,6,6,10,1.7,0,45.2,48.5,70.6,,6,1.0,5,0,0,0,0,0,2017,16
Ameer Abdullah,9487,HB,1,DET,6,6,21,3.5,0,54.2,54.1,75.1,,9,1.5,6,1,0,0,0,0,2017,16
Tevin Coleman,9506,HB,1,ATL,6,6,12,2.0,0,62.0,57.6,72.4,,7,1.17,15,1,0,0,0,0,2017,16
Mike Gillislee,7946,HB,1,NE,7,6,28,4.7,1,72.6,68.7,71.9,60.0,24,4.0,12,2,1,0,0,0,2017,16
Doug Martin,7035,HB,1,TB,6,6,7,1.2,0,62.0,61.9,70.6,,11,1.83,4,1,0,0,0,0,2017,16
T.J. Yeldon,9469,HB,1,JAX,5,5,13,2.6,1,56.8,64.4,73.5,,2,0.4,6,3,0,0,1,0,2017,16
Brett Hundley,9580,QB,1,GB,19,1,48,9.6,0,62.9,72.3,80.3,60.0,26,5.2,24,2,1,0,0,0,2017,16
Blake Bortles,8638,QB,1,JAX,25,2,31,6.2,0,56.4,55.2,81.8,60.0,0,0.0,11,2,0,1,1,0,2017,16
LeGarrette Blount,5863,HB,1,PHI,5,5,12,2.4,0,71.8,70.9,71.9,,12,2.4,6,0,1,0,0,0,2017,16
Thomas Rawls,9993,HB,1,SEA,7,5,20,4.0,0,65.6,65.5,69.7,60.0,8,1.6,15,1,0,0,0,0,2017,16
Kirk Cousins,7102,QB,1,WAS,26,3,8,1.6,0,60.8,59.7,79.6,60.0,2,0.4,7,2,0,1,0,0,2017,16
Alex Smith,2218,QB,1,KC,32,2,13,3.3,0,91.4,74.4,80.3,60.0,4,1.0,10,2,0,0,0,0,2017,16
Brock Osweiler,7059,QB,1,DEN,25,0,27,6.8,0,40.2,42.8,29.8,60.0,1,0.25,18,1,0,1,0,0,2017,16
Drew Brees,802,QB,1,NO,31,4,-4,-1.0,0,83.2,55.0,78.1,60.0,0,0.0,0,0,0,1,0,0,2017,16
Marlon Mack,11898,HB,1,IND,4,4,17,4.3,0,73.2,68.2,71.2,,18,4.5,11,1,0,0,0,0,2017,16
Brian Hill,11911,HB,1,CIN,4,4,17,4.3,0,66.8,59.7,69.4,,15,3.75,11,1,1,0,0,0,2017,16
Joe Flacco,4332,QB,1,BLT,31,3,-2,-0.5,0,72.4,58.1,79.9,60.0,0,0.0,1,0,0,0,0,0,2017,16
Duke Johnson Jr.,9510,HB,1,CLV,4,4,20,5.0,0,80.8,68.6,72.9,,6,1.5,7,1,0,0,0,0,2017,16
Case Keenum,7323,QB,1,MIN,33,4,-2,-0.5,0,60.1,66.2,78.4,60.0,1,0.25,2,1,0,0,1,0,2017,16
Jalen Richard,11395,HB,1,OAK,5,4,42,10.5,0,47.9,43.6,21.0,60.0,11,2.75,34,1,0,2,0,0,2017,16
Dak Prescott,10769,QB,1,DAL,27,1,21,5.3,0,57.9,51.3,80.3,60.0,24,6.0,13,1,0,0,0,0,2017,16
Tyrod Taylor,6332,QB,1,BUF,22,1,16,5.3,0,72.9,56.8,30.0,60.0,1,0.33,6,1,0,1,0,0,2017,16
Andy Dalton,6187,QB,1,CIN,34,3,-1,-0.3,0,62.5,55.7,80.8,60.0,1,0.33,1,0,0,0,0,0,2017,16
Derek Carr,8671,QB,1,OAK,31,1,3,1.0,0,37.0,52.7,27.7,60.0,0,0.0,3,0,0,1,1,0,2017,16
Jimmy Garoppolo,8697,QB,1,SF,34,2,3,1.0,1,87.1,70.0,78.2,60.0,0,0.0,3,2,0,0,0,0,2017,16
Jameis Winston,9434,QB,1,TB,22,1,6,2.0,0,64.4,47.8,21.6,60.0,0,0.0,3,0,0,3,3,0,2017,16
Marcus Mariota,9435,QB,1,TEN,23,0,24,8.0,0,56.7,72.6,79.6,60.0,24,8.0,14,1,1,1,0,0,2017,16
Mike Tolbert,4740,HB,1,BUF,3,3,-3,-1.0,0,47.5,52.5,68.2,,0,0.0,0,0,0,0,0,0,2017,16
Bryce Petty,9536,QB,1,NYJ,27,0,33,11.0,0,55.0,79.7,78.6,60.0,0,0.0,24,3,0,0,0,0,2017,16
Jared Goff,10635,QB,1,LA,25,2,-6,-2.0,0,78.0,51.8,28.9,60.0,-2,-0.67,2,0,0,2,0,0,2017,16
Jacoby Brissett,10725,QB,1,IND,22,1,8,2.7,0,60.1,59.8,79.3,60.0,6,2.0,7,1,0,0,0,0,2017,16
Paul Perkins,10783,HB,1,NYG,3,3,10,3.3,0,47.9,50.9,67.2,,7,2.33,5,0,0,0,0,0,2017,16
