player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Keenan Allen,7857,WR,1,LAC,19,14,73.7,148,1,88.4,86.7,51.2,73.0,,10.6,56,4.0,21,10,2,0,0,2,113.5,0,0,2018,13
Eric Ebron,8645,TE,1,IND,15,10,66.7,81,0,52.5,60.8,78.0,20.5,,8.1,43,4.3,20,3,0,1,0,1,52.4,0,0,2018,13
Tarik Cohen,11874,HB,1,CHI,14,12,85.7,156,0,77.3,91.4,79.4,26.0,0.5,13.0,66,5.5,46,5,0,2,0,2,73.5,0,0,2018,13
Davante Adams,8688,WR,1,GB,13,8,61.5,93,1,73.2,72.4,54.5,70.1,,11.6,30,3.8,19,6,1,0,0,2,108.8,0,0,2018,13
Travis Kelce,7844,TE,1,KC,12,12,100.0,168,2,88.5,90.1,79.4,20.9,70.9,14.0,53,4.4,28,8,0,0,1,1,158.3,0,0,2018,13
T.Y. Hilton,7092,WR,1,IND,12,8,66.7,77,0,74.1,72.8,54.5,70.1,,9.6,19,2.4,16,7,1,0,0,0,84.4,0,0,2018,13
Curtis Samuel,11795,WR,1,CAR,11,6,54.5,88,0,70.0,71.0,74.6,69.8,,14.7,25,4.2,31,4,0,1,0,1,43.0,0,0,2018,13
Jimmy Graham,5619,TE,1,GB,11,8,72.7,50,0,63.8,63.1,76.5,70.1,,6.3,25,3.1,10,4,0,0,0,1,81.6,0,0,2018,13
Antonio Brown,5718,WR,1,PIT,11,10,90.9,154,1,82.8,80.9,78.0,71.1,,15.4,13,1.3,46,8,0,0,0,0,149.1,0,0,2018,13
Alvin Kamara,11822,HB,1,NO,11,8,72.7,36,0,57.4,52.5,54.5,77.4,,4.5,54,6.8,8,0,1,1,0,1,38.4,0,0,2018,13
DeAndre Hopkins,7808,WR,1,HST,11,7,63.6,91,0,79.6,79.6,75.6,69.5,,13.0,31,4.4,29,5,0,0,0,0,89.6,0,0,2018,13
Christian McCaffrey,11763,HB,1,CAR,10,9,90.0,55,1,71.1,70.5,77.3,75.9,68.0,6.1,45,5.0,15,3,0,0,0,1,122.9,0,0,2018,13
Jordy Nelson,4350,WR,1,OAK,10,10,100.0,97,0,77.7,77.5,78.7,71.5,,9.7,36,3.6,24,6,0,0,0,0,107.1,0,0,2018,13
Dalvin Cook,11796,HB,1,MIN,10,8,80.0,22,0,84.7,72.3,76.5,75.4,86.5,2.8,27,3.4,5,1,0,0,0,0,79.2,0,0,2018,13
Bruce Ellington,8741,WR,1,DET,10,7,70.0,35,0,66.1,65.9,52.5,70.1,,5.0,40,5.7,10,3,1,0,0,0,75.0,0,0,2018,13
Zach Ertz,7816,TE,1,PHI,10,9,90.0,83,0,67.9,74.1,77.3,70.6,29.5,9.2,31,3.4,20,6,0,0,0,0,101.3,1,0,2018,13
Nyheim Hines,48103,HB,1,IND,9,9,100.0,50,0,66.5,83.1,77.3,73.1,26.9,5.6,38,4.2,11,4,0,0,0,0,89.8,1,0,2018,13
Adam Thielen,8288,WR,1,MIN,9,5,55.6,28,1,47.3,47.6,29.2,68.0,,5.6,6,1.2,9,1,2,1,0,0,58.8,0,0,2018,13
Adam Humphries,10075,WR,1,TB,9,7,77.8,61,1,72.4,71.4,54.5,71.3,,8.7,39,5.6,13,4,1,0,0,0,131.9,0,0,2018,13
JuJu Smith-Schuster,11817,WR,1,PIT,9,6,66.7,49,0,58.7,59.2,49.2,68.8,,8.2,25,4.2,16,3,1,0,0,1,80.3,0,0,2018,13
Zay Jones,11792,WR,1,BUF,9,4,44.4,67,2,65.7,65.7,73.4,68.0,,16.8,6,1.5,25,2,0,0,0,0,109.7,0,0,2018,13
Aldrick Robinson,6330,WR,1,MIN,9,5,55.6,37,0,58.4,58.4,73.4,68.0,,7.4,18,3.6,10,3,0,1,0,0,25.9,0,0,2018,13
Jeff Wilson Jr.,29413,HB,1,SF,9,8,88.9,73,0,59.8,78.2,76.5,26.1,76.2,9.1,74,9.3,24,4,0,1,0,1,60.9,0,0,2018,13
Allen Robinson II,8696,WR,1,CHI,9,5,55.6,79,0,83.6,81.3,73.4,68.0,,15.8,21,4.2,30,5,0,0,0,2,85.0,0,0,2018,13
Jared Cook,5012,TE,1,OAK,8,7,87.5,100,1,80.9,80.6,75.6,69.5,,14.3,28,4.0,29,4,0,0,0,1,158.3,1,1,2018,13
Marquez Valdes-Scantling,47809,WR,1,GB,8,2,25.0,19,0,49.4,46.3,27.3,67.8,66.3,9.5,6,3.0,11,1,2,0,0,0,39.6,0,0,2018,13
Julio Jones,6158,WR,1,ATL,8,2,25.0,18,0,57.1,56.9,29.9,64.0,,9.0,3,1.5,9,1,1,0,0,0,39.6,0,0,2018,13
Julian Edelman,5156,WR,1,NE,8,3,37.5,25,0,52.2,51.3,36.2,72.8,,8.3,12,4.0,13,0,1,1,0,0,6.8,0,0,2018,13
James White,8765,HB,1,NE,8,7,87.5,92,0,64.4,83.6,75.6,73.5,76.3,13.1,103,14.7,42,4,0,0,0,0,114.6,0,0,2018,13
Kenny Golladay,11851,WR,1,DET,8,3,37.5,50,0,66.9,63.9,70.5,65.8,,16.7,10,3.3,24,3,0,1,0,0,19.8,0,0,2018,13
D.J. Moore,48267,WR,1,CAR,8,4,50.0,44,0,71.3,67.2,73.4,69.1,,11.0,24,6.0,16,4,0,2,0,1,27.1,0,0,2018,13
Jarvis Landry,8698,WR,1,CLV,8,6,75.0,103,0,76.2,77.9,74.6,68.8,,17.2,17,2.8,28,4,0,0,0,0,116.7,0,0,2018,13
Tyler Boyd,10689,WR,1,CIN,8,6,75.0,97,0,75.3,74.7,52.1,69.5,,16.2,36,6.0,23,4,1,0,0,0,115.1,0,0,2018,13
George Kittle,11901,TE,1,SF,8,6,75.0,70,0,57.6,55.2,49.2,68.8,74.2,11.7,17,2.8,28,3,1,0,0,0,101.0,0,0,2018,13
T.J. Yeldon,9469,HB,1,JAX,8,7,87.5,49,0,56.2,63.1,52.5,74.4,73.4,7.0,48,6.9,15,2,1,0,0,3,92.2,0,0,2018,13
Nelson Agholor,9453,WR,1,PHI,8,4,50.0,56,0,60.2,59.2,72.1,67.0,,14.0,19,4.8,39,1,0,0,0,0,72.9,0,0,2018,13
Amari Cooper,9437,WR,1,DAL,8,8,100.0,76,0,60.7,60.1,76.5,18.5,,9.5,25,3.1,19,4,0,0,1,1,106.3,0,0,2018,13
Odell Beckham Jr.,8647,WR,1,NYG,8,3,37.5,35,1,77.7,69.1,70.5,67.0,,11.7,10,3.3,20,2,0,1,0,0,51.6,0,0,2018,13
Michael Thomas,10681,WR,1,NO,8,5,62.5,40,0,69.6,67.4,73.4,68.0,,8.0,13,2.6,11,3,0,0,0,3,75.0,0,0,2018,13
Robby Anderson,11254,WR,1,NYJ,7,4,57.1,48,0,68.1,68.6,42.1,67.0,,12.0,8,2.0,16,4,1,0,0,0,78.3,1,0,2018,13
Corey Davis,11760,WR,1,TEN,7,3,42.9,42,1,56.6,57.5,36.2,67.4,,14.0,16,5.3,22,2,1,0,0,0,102.4,1,0,2018,13
Michael Gallup,26075,WR,1,DAL,7,5,71.4,76,0,72.6,72.1,73.4,68.0,,15.2,24,4.8,40,3,0,0,0,1,106.8,0,0,2018,13
Ty Montgomery,9527,HB,1,BLT,7,5,71.4,42,0,67.2,78.1,74.6,71.3,,8.4,35,7.0,14,2,0,0,0,0,86.6,0,0,2018,13
