player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Peyton Barber,10927,HB,1,TB,26,23,82,3.6,1,65.2,63.7,78.1,60.0,72,3.13,16,4,3,0,0,0,2019,2
Ezekiel Elliott,10638,HB,1,DAL,26,23,111,4.8,1,71.2,71.5,78.4,60.0,57,2.48,27,6,3,0,0,0,2019,2
Aaron Jones,11937,HB,1,GB,22,22,110,5.0,1,69.5,66.0,78.4,,49,2.23,15,5,3,0,0,0,2019,2
Sony Michel,27589,HB,1,NE,26,21,83,4.0,1,59.5,59.4,25.8,60.0,45,2.14,12,7,0,1,0,0,2019,2
Le'Veon Bell,7829,HB,1,NYJ,22,21,68,3.2,0,57.7,56.8,28.7,60.0,57,2.71,8,3,4,1,0,0,2019,2
Dalvin Cook,11796,HB,1,MIN,20,20,154,7.7,1,83.7,86.9,77.6,,122,6.1,75,5,5,0,1,0,2019,2
Carlos Hyde,8692,HB,1,HST,21,20,90,4.5,0,73.9,73.4,77.1,60.0,53,2.65,14,6,2,0,0,0,2019,2
Marlon Mack,11898,HB,1,IND,23,20,51,2.6,0,65.4,66.1,77.9,60.0,58,2.9,10,5,5,0,0,0,2019,2
Frank Gore,2282,HB,1,BUF,23,19,68,3.6,1,61.7,62.3,77.1,60.0,40,2.11,9,5,1,0,0,0,2019,2
Saquon Barkley,45791,HB,1,NYG,20,18,107,5.9,1,77.1,79.4,77.3,60.0,54,3.0,27,5,3,0,0,0,2019,2
Nick Chubb,45783,HB,1,CLV,18,18,62,3.4,1,73.5,68.1,77.2,,56,3.11,19,3,6,0,0,0,2019,2
David Montgomery,45719,HB,1,CHI,18,18,62,3.4,1,55.9,56.5,76.7,,41,2.28,12,4,1,0,0,0,2019,2
Austin Ekeler,12164,HB,1,LAC,17,17,66,3.9,1,64.9,54.8,26.2,,44,2.59,12,3,5,1,0,0,2019,2
Christian McCaffrey,11763,HB,1,CAR,19,16,37,2.3,0,61.2,60.2,76.2,59.6,38,2.38,10,2,2,0,0,0,2019,2
Todd Gurley II,9443,HB,1,LA,17,16,63,3.9,1,58.4,62.9,76.4,60.0,37,2.31,20,5,1,0,0,0,2019,2
Lamar Jackson,46416,QB,1,BLT,28,11,120,7.5,0,82.1,77.4,81.7,60.0,32,2.0,19,6,3,0,1,0,2019,2
Derrick Henry,10679,HB,1,TEN,18,15,81,5.4,1,57.6,61.3,24.2,60.0,65,4.33,18,7,3,1,0,0,2019,2
Chris Carson,12004,HB,1,SEA,19,15,60,4.0,0,59.7,47.4,24.9,60.0,26,1.73,21,4,0,1,0,0,2019,2
Leonard Fournette,11759,HB,1,JAX,15,15,47,3.1,0,50.5,44.6,77.2,,24,1.6,14,3,0,0,0,0,2019,2
Mark Ingram II,6180,HB,1,BLT,20,13,47,3.6,0,62.1,54.5,75.5,60.0,39,3.0,16,3,3,0,0,0,2019,2
Raheem Mostert,9783,HB,1,SF,13,13,83,6.4,0,85.6,76.4,76.1,,60,4.62,20,4,3,0,0,0,2019,2
Phillip Lindsay,12660,HB,1,DEN,13,13,36,2.8,0,60.5,67.4,76.0,,22,1.69,9,4,3,0,0,0,2019,2
Alvin Kamara,11822,HB,1,NO,13,13,45,3.5,0,52.8,55.9,75.2,,32,2.46,12,2,0,0,0,0,2019,2
Kerryon Johnson,34455,HB,1,DET,13,12,41,3.4,0,62.7,64.0,75.2,60.0,28,2.33,9,3,1,0,0,0,2019,2
Josh Jacobs,45953,HB,1,OAK,12,12,99,8.3,0,83.0,83.3,74.7,,83,6.92,51,3,3,0,0,0,2019,2
Matt Breida,12271,HB,1,SF,13,12,121,10.1,0,85.4,79.5,74.5,60.0,80,6.67,34,4,3,0,0,0,2019,2
James Conner,11860,HB,1,PIT,11,11,33,3.0,1,64.0,70.8,75.0,,29,2.64,14,2,3,0,0,0,2019,2
LeSean McCoy,4976,HB,1,KC,12,11,23,2.1,0,53.3,55.6,74.6,60.0,20,1.82,6,0,1,0,1,0,2019,2
Royce Freeman,45747,HB,1,DEN,11,11,54,4.9,0,76.5,70.5,75.1,,35,3.18,14,2,1,0,0,0,2019,2
Devonta Freeman,8738,HB,1,ATL,11,11,22,2.0,0,55.8,53.5,75.0,,13,1.18,9,1,0,0,0,0,2019,2
Joe Mixon,11803,HB,1,CIN,12,11,17,1.5,0,63.7,63.0,75.2,60.0,22,2.0,9,2,1,0,0,0,2019,2
Adrian Peterson,3623,HB,1,WAS,11,10,25,2.5,1,76.1,72.2,74.6,60.0,24,2.4,10,3,2,0,0,0,2019,2
Rashaad Penny,27414,HB,1,SEA,10,10,62,6.2,1,59.0,60.4,74.9,,53,5.3,37,2,1,0,0,0,2019,2
Miles Sanders,40555,HB,1,PHI,11,10,28,2.8,0,59.3,56.9,76.1,60.0,22,2.2,5,1,1,0,0,0,2019,2
Jeff Wilson Jr.,29413,HB,1,SF,13,10,34,3.4,2,69.9,67.6,73.3,60.0,17,1.7,14,4,0,0,0,0,2019,2
Damien Williams,9205,HB,1,KC,9,9,8,0.9,0,63.9,56.1,74.0,,17,1.89,5,2,3,0,0,0,2019,2
Jamaal Williams,11889,HB,1,GB,10,9,28,3.1,0,46.7,44.3,73.7,43.8,21,2.33,10,2,0,0,0,0,2019,2
Jordan Howard,10784,HB,1,PHI,10,8,18,2.3,0,54.7,55.5,73.1,60.0,19,2.38,5,2,1,0,0,0,2019,2
Justin Jackson,29539,HB,1,LAC,7,7,59,8.4,0,62.6,66.2,72.3,,47,6.71,40,2,1,0,0,0,2019,2
Jacoby Brissett,10725,QB,1,IND,30,3,25,3.6,0,50.3,63.6,26.7,60.0,29,4.14,7,3,3,1,2,0,2019,2
Josh Allen,46601,QB,1,BUF,31,4,21,3.0,1,77.9,59.0,79.8,60.0,8,1.14,9,1,0,0,1,1,2019,2
David Johnson,9519,HB,1,ARZ,8,7,14,2.0,1,64.7,67.6,72.5,60.0,11,1.57,4,2,0,0,0,0,2019,2
Russell Wilson,7077,QB,1,SEA,31,4,22,3.7,0,83.9,76.3,80.4,60.0,18,3.0,15,1,1,1,0,0,2019,2
Malcolm Brown,9902,HB,1,LA,12,6,37,6.2,0,75.5,79.9,71.1,60.0,28,4.67,13,1,3,0,0,0,2019,2
Giovani Bernard,7818,HB,1,CIN,6,6,6,1.0,0,56.7,54.9,72.2,,4,0.67,5,0,0,0,0,0,2019,2
Devin Singletary,40485,HB,1,BUF,8,6,57,9.5,1,72.7,78.7,70.6,60.0,29,4.83,20,3,3,0,0,0,2019,2
Kenyan Drake,10707,HB,1,MIA,6,6,19,3.2,0,60.0,56.7,72.8,,13,2.17,9,0,1,0,0,0,2019,2
Duke Johnson Jr.,9510,HB,1,HST,7,6,31,5.2,0,64.0,67.5,70.6,60.0,17,2.83,19,0,1,0,0,0,2019,2
Gardner Minshew,41401,QB,1,JAX,15,0,56,9.3,0,54.6,65.8,22.0,60.0,13,2.17,21,2,1,3,0,0,2019,2
Jordan Wilkins,26618,HB,1,IND,5,5,82,16.4,0,77.6,75.9,70.3,,65,13.0,55,2,1,0,0,0,2019,2
C.J. Anderson,8101,HB,1,DET,6,5,8,1.6,0,51.5,52.5,69.7,60.0,7,1.4,7,0,1,0,0,0,2019,2
Rex Burkhead,7971,HB,1,NE,6,5,21,4.2,0,82.9,64.3,70.9,60.0,15,3.0,12,1,1,0,0,0,2019,2
Latavius Murray,7962,HB,1,NO,5,5,7,1.4,0,52.6,54.0,70.3,,9,1.8,4,0,1,0,1,1,2019,2
Marcus Mariota,9435,QB,1,TEN,21,2,32,6.4,0,59.4,64.2,28.4,60.0,20,4.0,15,1,2,1,1,0,2019,2
Dak Prescott,10769,QB,1,DAL,32,3,69,13.8,0,83.4,72.6,78.9,60.0,14,2.8,42,3,0,0,0,0,2019,2
Ty Johnson,45769,HB,1,DET,5,5,30,6.0,0,67.5,68.0,70.9,,17,3.4,17,2,1,0,0,0,2019,2
Alexander Mattison,45817,HB,1,MIN,4,4,25,6.3,0,69.1,68.2,69.7,,16,4.0,14,2,3,0,0,0,2019,2
Matthew Stafford,4924,QB,1,DET,26,2,13,3.3,0,71.1,57.7,78.4,60.0,2,0.5,8,1,0,0,0,0,2019,2
Jimmy Garoppolo,8697,QB,1,SF,40,2,8,2.0,0,78.5,61.1,77.3,60.0,5,1.25,9,1,0,0,1,0,2019,2
Jameis Winston,9434,QB,1,TB,30,3,9,2.3,0,81.8,66.9,78.1,60.0,1,0.25,9,1,0,0,1,0,2019,2
Jared Goff,10635,QB,1,LA,29,4,-2,-0.5,1,71.0,66.6,29.2,60.0,0,0.0,1,1,0,1,0,0,2019,2
Deshaun Watson,11767,QB,1,HST,28,2,5,1.3,1,75.2,62.4,28.0,60.0,1,0.25,4,1,1,1,0,0,2019,2
Tarik Cohen,11874,HB,1,CHI,5,4,18,4.5,0,50.9,66.0,74.9,60.0,14,3.5,9,1,2,0,0,0,2019,2
Tony Pollard,27126,HB,1,DAL,6,4,22,5.5,0,77.0,79.7,70.3,60.0,11,2.75,10,2,2,0,0,0,2019,2
Ronald Jones,34001,HB,1,TB,4,4,9,2.3,0,65.4,65.2,68.6,,15,3.75,12,1,1,0,0,0,2019,2
Kalen Ballage,45741,HB,1,MIA,5,4,6,1.5,0,39.3,54.9,69.4,60.0,8,2.0,3,1,1,0,0,0,2019,2
Ito Smith,45932,HB,1,ATL,5,4,32,8.0,0,69.4,68.2,70.6,60.0,33,8.25,28,2,1,0,0,0,2019,2
Kyler Murray,38334,QB,1,ARZ,10,2,4,1.3,0,68.8,67.7,80.1,60.0,8,2.67,7,0,0,1,0,0,2019,2
D'Ernest Johnson,45734,HB,1,CLV,3,3,8,2.7,0,60.9,51.2,70.6,,4,1.33,6,0,0,0,0,0,2019,2
Steven Sims,48341,WR,1,WAS,4,3,16,5.3,0,69.1,66.7,69.8,59.7,3,1.0,8,0,0,0,0,0,2019,2
Ty Montgomery,9527,HB,1,NYJ,8,3,25,8.3,0,60.3,60.2,69.7,60.8,7,2.33,15,1,0,0,0,0,2019,2
Jaylen Samuels,47297,HB,1,PIT,3,3,18,6.0,0,66.7,74.0,68.2,,11,3.67,7,1,0,0,0,0,2019,2
Mike Davis,9559,HB,1,CHI,5,3,1,0.3,0,52.7,51.3,67.2,60.0,4,1.33,2,0,0,0,0,0,2019,2
James White,8765,HB,1,NE,3,3,10,3.3,0,62.3,58.3,69.7,,5,1.67,5,0,0,0,0,0,2019,2
Mark Walton,45996,HB,1,MIA,3,3,15,5.0,0,71.8,70.1,68.2,,9,3.0,6,1,0,0,0,0,2019,2
Gus Edwards,46027,HB,1,BLT,4,3,11,3.7,0,50.7,51.7,68.6,60.0,7,2.33,4,0,0,0,0,0,2019,2
Carson Wentz,10636,QB,1,PHI,20,3,3,1.0,1,63.8,63.8,81.0,60.0,2,0.67,2,2,0,0,0,0,2019,2
DeAndre Washington,10777,HB,1,OAK,3,3,9,3.0,0,56.4,48.4,69.0,,8,2.67,4,1,0,0,0,0,2019,2
Dion Lewis,6301,HB,1,TEN,3,3,9,3.0,0,56.5,57.4,68.2,,9,3.0,4,1,1,0,0,0,2019,2
Kirk Cousins,7102,QB,1,MIN,25,0,17,8.5,0,25.8,39.5,20.9,60.0,8,4.0,11,0,0,2,0,0,2019,2
C.J. Prosise,10724,HB,1,SEA,2,2,7,3.5,0,57.0,53.4,68.7,,6,3.0,5,1,0,0,0,0,2019,2
Nyheim Hines,48103,HB,1,IND,4,2,9,4.5,0,46.7,57.8,66.7,59.6,5,2.5,5,1,0,0,0,0,2019,2
Cordarrelle Patterson,7810,WR,1,CHI,9,2,50,25.0,0,55.0,59.2,65.2,55.1,7,3.5,46,1,0,0,0,0,2019,2
Randall Cobb,6216,WR,1,DAL,24,2,11,5.5,0,60.7,62.6,72.3,48.3,9,4.5,7,0,0,0,0,0,2019,2
Derek Carr,8671,QB,1,OAK,17,0,18,9.0,0,51.3,61.4,28.8,60.0,0,0.0,10,1,0,2,0,0,2019,2
Cam Newton,6153,QB,1,CAR,19,2,0,0.0,0,44.7,29.2,36.8,60.1,6,3.0,0,0,2,1,0,0,2019,2
James Develin,6142,FB,1,NE,20,2,3,1.5,0,46.6,64.0,65.2,39.4,1,0.5,2,1,0,0,0,0,2019,2
J.D. McKissic,11047,HB,1,DET,2,2,2,1.0,0,67.9,66.3,65.2,,9,4.5,4,0,0,0,0,0,2019,2
Deebo Samuel,48274,WR,1,SF,13,2,7,3.5,0,79.2,59.8,70.0,83.2,8,4.0,5,0,2,0,0,0,2019,2
Teddy Bridgewater,8667,QB,1,NO,14,0,5,2.5,0,39.1,57.8,28.5,60.0,2,1.0,4,0,0,1,1,0,2019,2
Jalen Richard,11395,HB,1,OAK,2,2,3,1.5,0,41.7,57.3,16.7,,3,1.5,3,0,0,1,0,0,2019,2
Matt Ryan,4317,QB,1,ATL,16,1,3,1.5,0,55.7,57.8,80.1,60.0,0,0.0,4,0,0,0,0,0,2019,2
Chris Thompson,7936,HB,1,WAS,5,2,3,1.5,0,63.7,58.7,70.0,60.0,2,1.0,2,1,0,0,0,0,2019,2
Tom Brady,698,QB,1,NE,35,2,1,0.5,1,88.8,65.3,78.9,60.0,0,0.0,1,1,0,0,0,0,2019,2
Wendell Smallwood,10787,HB,1,WAS,1,1,4,4.0,0,59.8,62.9,67.4,,4,4.0,4,0,0,0,0,0,2019,2
Jakeem Grant,10820,WR,1,MIA,8,1,-4,-4.0,0,47.0,58.7,71.9,60.5,0,0.0,0,0,0,0,0,0,2019,2
