player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Davante Adams,8688,WR,1,GB,14,10,71.4,132,2,84.0,82.4,78.0,71.1,,13.2,30,3.0,38,6,0,0,0,2,140.5,0,0,2018,6
Julio Jones,6158,WR,1,ATL,13,10,76.9,144,0,85.3,83.1,60.2,71.5,,14.4,59,5.9,32,6,1,0,0,1,112.3,0,0,2018,6
Adam Thielen,8288,WR,1,MIN,13,11,84.6,123,1,90.9,90.6,79.4,71.9,,11.2,35,3.2,17,7,0,1,0,0,99.7,0,0,2018,6
A.J. Green,6156,WR,1,CIN,12,7,58.3,85,0,63.4,62.7,31.8,69.5,,12.1,5,0.7,23,5,2,0,0,0,80.2,0,0,2018,6
Tyreek Hill,10799,WR,1,KC,12,7,58.3,142,3,89.2,88.7,54.9,70.8,,20.3,37,5.3,75,5,1,0,0,0,139.6,0,0,2018,6
Alshon Jeffery,7048,WR,1,PHI,12,8,66.7,74,2,74.7,72.0,54.5,70.1,,9.3,34,4.3,17,6,1,0,0,1,122.9,0,0,2018,6
Saquon Barkley,45791,HB,1,NYG,11,9,81.8,99,0,76.6,87.0,77.3,76.6,59.5,11.0,117,13.0,55,2,0,0,0,6,104.2,0,0,2018,6
Willie Snead IV,8999,WR,1,BLT,10,7,70.0,60,0,68.6,69.6,75.6,69.5,,8.6,23,3.3,24,3,0,1,0,0,45.8,0,0,2018,6
David Njoku,11784,TE,1,CLV,10,7,70.0,55,1,67.2,68.2,52.5,69.5,73.4,7.9,18,2.6,22,5,1,1,0,0,77.1,0,0,2018,6
Austin Hooper,10715,TE,1,ATL,10,9,90.0,71,1,70.7,75.0,56.7,70.6,26.4,7.9,14,1.6,14,6,1,0,0,2,129.6,0,0,2018,6
Danny Amendola,4717,WR,1,MIA,10,8,80.0,59,0,57.2,59.8,56.7,70.6,61.4,7.4,16,2.0,13,3,1,0,0,1,91.3,1,0,2018,6
Robert Woods,7822,WR,1,LA,10,7,70.0,109,0,86.0,82.9,75.6,70.3,,15.6,66,9.4,28,6,0,0,0,2,105.8,0,0,2018,6
Chester Rogers,10918,WR,1,IND,10,4,40.0,55,1,55.6,55.4,27.0,67.0,,13.8,26,6.5,21,2,3,1,0,1,52.1,0,0,2018,6
