player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,76.7,2,2,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2018,4
Phil Dawson,422,K,1,ARZ,30.5,2,2,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,1,0.0,2018,4
Sebastian Janikowski,595,K,1,SEA,52.3,2,2,100.0,0,0,,0,0,,0,1,0.0,1,1,100.0,1,2,50.0,2018,4
Matt Bryant,1223,K,1,ATL,72.2,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,1,1,100.0,2018,4
Robbie Gould,2607,K,1,SF,64.5,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2018,4
Stephen Gostkowski,3063,K,1,NE,65.2,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,4
Matt Prater,3471,K,1,DET,64.5,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,4
Mason Crosby,3809,K,1,GB,57.8,1,2,50.0,0,0,,0,0,,1,1,100.0,0,0,,2,2,100.0,2018,4
Ryan Succop,5180,K,1,TEN,66.0,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2018,4
Dan Bailey,6796,K,1,MIN,66.8,2,2,100.0,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,2018,4
Randy Bullock,7154,K,1,CIN,65.4,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,4
Justin Tucker,7604,K,1,BLT,71.1,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2018,4
Caleb Sturgis,7948,K,1,LAC,29.3,0,2,0.0,0,0,,2,2,100.0,0,0,,1,1,100.0,0,1,0.0,2018,4
Brandon McManus,8437,K,1,DEN,69.2,2,2,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2018,4
Brett Maher,8585,K,1,DAL,74.7,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,0,0,,2018,4
Chris Boswell,8990,K,1,PIT,62.8,0,0,,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2018,4
Cody Parkey,9030,K,1,CHI,72.5,6,6,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2018,4
Chandler Catanzaro,9140,K,1,TB,62.1,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,4
Josh Lambo,10133,K,1,JAX,69.0,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,1,1,100.0,2018,4
Jason Myers,10207,K,1,NYJ,62.2,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2018,4
Wil Lutz,11096,K,1,NO,67.8,3,3,100.0,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,0,0,,2018,4
Ka'imi Fairbairn,11161,K,1,HST,67.4,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,1,0.0,2018,4
Aldrick Rosas,11331,K,1,NYG,62.3,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,4
Sam Ficken,11437,K,1,LA,44.9,5,5,100.0,0,0,,0,1,0.0,1,1,100.0,0,0,,0,0,,2018,4
Jake Elliott,11908,K,1,PHI,81.1,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2018,4
Harrison Butker,11988,K,1,KC,64.5,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2018,4
Greg Joseph,22842,K,1,CLV,63.6,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2018,4
Matt McCrane,28749,K,1,OAK,48.4,4,4,100.0,0,0,,2,2,100.0,0,0,,1,2,50.0,0,1,0.0,2018,4
Jason Sanders,29578,K,1,MIA,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,4
