player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Davante Adams,8688,WR,1,GB,13,8,61.5,119,0,82.3,80.8,77.3,70.6,,14.9,43,5.4,28,6,0,0,0,1,91.5,0,0,2018,15
Todd Gurley II,9443,HB,1,LA,13,10,76.9,76,0,67.3,55.4,29.5,76.4,79.1,7.6,67,6.7,11,3,2,0,0,1,90.5,0,0,2018,15
Tyrell Williams,10154,WR,1,LAC,12,6,50.0,71,0,62.3,61.7,29.8,16.9,,11.8,19,3.2,26,3,1,2,1,2,28.8,0,0,2018,15
Evan Engram,11778,TE,1,NYG,12,8,66.7,75,0,71.3,73.5,76.5,70.1,65.4,9.4,41,5.1,22,4,0,0,0,0,83.7,1,0,2018,15
Julian Edelman,5156,WR,1,NE,11,7,63.6,90,0,61.7,65.0,54.5,70.1,,12.9,28,4.0,34,2,1,1,0,0,51.3,2,0,2018,15
Josh Reynolds,11872,WR,1,LA,11,5,45.5,70,0,62.2,62.2,73.4,68.0,,14.0,30,6.0,33,3,0,1,0,1,28.6,0,0,2018,15
DaeSean Hamilton,45416,WR,1,DEN,11,7,63.6,46,0,61.5,62.0,75.6,69.5,,6.6,19,2.7,14,3,0,1,0,0,34.7,0,0,2018,15
Christian McCaffrey,11763,HB,1,CAR,11,8,72.7,67,0,72.9,74.6,76.5,77.2,71.2,8.4,46,5.8,22,3,0,0,0,1,88.1,0,0,2018,15
DeAndre Hopkins,7808,WR,1,HST,11,10,90.9,170,2,93.5,93.0,78.0,71.1,,17.0,24,2.4,45,9,0,0,0,1,158.3,0,0,2018,15
Robby Anderson,11254,WR,1,NYJ,10,7,70.0,96,1,78.1,80.2,75.6,69.5,,13.7,8,1.1,26,5,0,0,0,0,133.7,1,0,2018,15
