player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,2,60.0,,,,,35.3,0,0,0,0,0,2015,2
Phil Dawson,422,K,1,SF,0,0,0,0,0,2,60.0,,,,,65.3,0,0,0,0,0,2015,2
Sebastian Janikowski,595,K,1,OAK,0,8,0,0,0,7,60.1,62.5,,,,85.1,0,0,0,0,0,2015,2
Shane Lechler,673,P,1,HST,0,0,0,8,0,3,60.5,,,60.0,,,0,0,0,0,0,2015,2
Mike Leach,750,LS,1,ARZ,0,0,0,3,0,7,43.8,,,,,,0,0,0,0,0,2015,2
Steve Smith,837,WR,1,BLT,0,0,1,0,0,0,60.0,,,,60.0,,0,0,0,0,0,2015,2
Julius Peppers,1010,ED,1,GB,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0,2015,2
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,66.0,0,0,0,0,0,2015,2
James Harrison,1251,ED,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2015,2
Terence Newman,1321,CB,1,MIN,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,2
Kevin Williams,1325,DI,1,NO,0,0,0,0,7,0,59.1,,,,,,0,0,0,0,0,2015,2
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2015,2
Charles Tillman,1351,CB,1,CAR,0,0,8,0,2,0,60.2,,,,,,0,0,0,0,0,2015,2
Rashean Mathis,1355,CB,1,DET,0,0,0,0,5,0,60.6,,,,,,0,0,0,0,0,2015,2
Cory Redding,1381,DI,1,ARZ,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2015,2
