player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,35,20,14,1,80.7,74.5,73.4,70.4,60.6,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Terrell Suggs,1326,ED,1,BLT,49,34,14,1,61.3,49.8,27.7,64.9,61.3,4.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Mike Adams,1972,S,1,CAR,18,1,8,9,58.7,55.2,72.6,57.9,62.9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Thomas Davis Sr.,2231,LB,1,CAR,26,4,10,12,33.5,48.2,77.1,52.9,39.8,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,2.0,29.0,14.5,13.0,18.0,0.0,0.0,0.0,118.8,0,0,2018,17
Darren Sproles,2347,HB,1,PHI,1,0,0,1,70.2,,,,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Lorenzo Alexander,2476,LB,1,BUF,61,13,24,24,66.7,68.8,32.9,54.9,64.2,2.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,3.0,1.0,4.0,3.0,27.0,9.0,20.0,18.0,0.0,0.0,0.0,92.7,0,0,2018,17
Haloti Ngata,2957,DI,1,PHI,14,10,4,0,92.1,76.3,66.8,90.4,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Frostee Rucker,3036,ED,1,OAK,25,11,14,0,84.6,78.8,73.7,54.8,60.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Domata Peko Sr.,3068,DI,1,DEN,26,9,17,0,68.5,75.5,,64.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2018,17
Kyle Williams,3079,DI,1,BUF,36,24,12,0,61.3,64.1,70.1,55.5,60.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Antoine Bethea,3152,S,1,ARZ,63,5,34,24,72.7,69.4,77.9,66.2,67.1,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Tom Johnson,3378,DI,1,MIN,28,16,12,0,59.3,60.1,69.0,57.3,,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Tramon Williams,3558,S,1,GB,72,0,39,33,69.0,64.6,78.2,,66.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Brent Grimes,3589,CB,1,TB,75,1,28,46,73.0,68.4,79.0,60.0,72.3,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,8.0,4.0,44.0,11.0,11.0,16.0,1.0,0.0,3.0,106.3,0,0,2018,17
Eric Weddle,3653,S,1,BLT,59,4,15,40,58.3,71.5,73.2,53.5,55.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2018,17
Brandon Mebane,3701,DI,1,LAC,37,22,15,0,53.8,56.3,69.7,53.1,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,17
Corey Graham,3784,S,1,PHI,45,1,11,33,78.2,62.7,77.2,58.4,74.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0,0,2018,17
