player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,39,26,12,1,72.2,62.0,29.9,70.7,60.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,16
Dwight Freeney,1019,ED,1,DET,23,18,4,1,86.6,53.4,,90.3,60.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,16
Terence Newman,1321,CB,1,MIN,41,1,11,29,63.0,81.8,79.6,60.0,57.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,2.0,17.0,8.5,1.0,12.0,0.0,0.0,0.0,61.5,0,0,2017,16
Terrell Suggs,1326,ED,1,BLT,51,34,16,1,56.6,71.1,73.6,61.7,61.3,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,2,0,2017,16
Karlos Dansby,1754,LB,1,ARZ,71,8,19,44,58.8,72.0,41.7,61.9,51.6,1.0,0.0,0.0,1.0,0.0,7.0,2.0,2.0,3.0,0.0,10.0,7.0,52.0,7.4,38.0,12.0,0.0,0.0,0.0,82.1,0,0,2017,16
Mike Adams,1972,S,1,CAR,61,2,22,37,54.5,62.0,50.2,69.6,51.2,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,3.0,3.0,28.0,9.3,6.0,18.0,0.0,0.0,0.0,105.6,1,0,2017,16
Derrick Johnson,2232,LB,1,KC,41,3,12,26,79.1,62.4,78.8,54.8,79.3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,18.0,9.0,11.0,10.0,0.0,0.0,1.0,104.2,0,0,2017,16
Lorenzo Alexander,2476,ED,1,BUF,30,5,19,6,46.0,39.5,31.7,52.2,68.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,10.0,5.0,3.0,5.0,0.0,0.0,0.0,87.5,0,0,2017,16
Ahmad Brooks,2945,ED,1,GB,19,10,9,0,44.3,62.2,28.2,52.3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2017,16
Tamba Hali,2965,ED,1,KC,14,10,4,0,57.5,56.7,,64.5,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,16
