player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,77,1,36,40,85.1,67.2,82.8,60.0,80.5,0,0,0,0,0,4,1,0,1,0,1,0,0,,0,,0,0,2,39.6,0,0,2014,3
Justin Smith,776,DI,1,SF,54,31,23,0,72.0,85.0,73.1,51.0,60.0,0,0,0,0,0,3,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,3
Julius Peppers,1010,ED,1,GB,58,29,27,2,82.5,56.6,29.9,92.1,48.9,6,1,2,3,0,1,0,1,2,1,1,1,5,5.0,8,5.0,0,0,0,87.5,0,0,2014,3
Dwight Freeney,1019,ED,1,SD,49,35,12,2,72.0,68.4,67.4,66.1,60.6,6,1,2,3,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,3
Larry Foote,1126,LB,1,ARZ,64,13,18,33,29.7,52.8,25.8,46.9,29.9,1,0,0,1,0,5,0,4,3,0,5,5,50,10.0,17,17.0,0,0,0,108.3,0,0,2014,3
Brett Keisel,1204,DI,1,PIT,30,26,4,0,60.2,63.3,68.1,57.4,,2,0,0,2,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,3
Ryan Clark,1229,S,1,WAS,74,2,25,47,61.1,61.6,66.9,55.7,60.8,0,0,0,0,0,4,1,1,1,0,1,1,10,10.0,0,10.0,0,0,0,108.3,0,0,2014,3
Terence Newman,1321,CB,1,CIN,61,0,26,35,76.8,67.6,76.4,,76.7,0,0,0,0,0,1,1,0,0,0,4,0,0,,0,,0,0,1,39.6,0,0,2014,3
Kevin Williams,1325,DI,1,SEA,39,22,12,5,50.5,65.0,68.7,51.1,55.7,1,0,0,1,0,2,0,0,2,0,1,0,0,,0,,0,0,0,39.6,0,0,2014,3
Terrell Suggs,1326,ED,1,BLT,43,16,21,6,71.8,78.7,75.5,52.9,62.9,1,0,0,1,0,4,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,3
Troy Polamalu,1332,S,1,PIT,62,3,10,49,72.5,77.7,82.8,52.1,66.7,0,0,0,0,0,2,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,3
Calvin Pace,1334,ED,1,NYJ,58,22,19,17,65.6,62.0,70.5,52.7,74.5,2,0,0,2,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,3
Rashean Mathis,1355,CB,1,DET,54,0,23,31,72.1,64.6,72.8,,72.2,0,0,0,0,0,1,0,0,0,0,3,2,20,10.0,12,11.0,0,0,0,85.4,0,0,2014,3
Osi Umenyiora,1371,ED,1,ATL,28,24,4,0,70.0,69.1,69.9,63.1,,4,0,1,3,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,3
Cory Redding,1381,DI,1,IND,32,20,12,0,71.6,73.6,71.4,59.3,,2,0,1,1,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,3
Lance Briggs,1383,LB,1,CHI,75,3,27,45,39.7,51.9,34.8,55.7,39.5,0,0,0,0,0,2,3,2,1,0,7,6,72,12.0,47,23.0,0,0,0,109.5,0,0,2014,3
Jarret Johnson,1421,ED,1,SD,48,21,14,13,63.3,70.1,75.7,48.5,66.3,1,0,0,1,0,6,0,0,2,0,3,2,41,20.5,35,37.0,0,0,0,109.7,0,0,2014,3
