player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,66.3,0,0,0,0,0,2014,7
Charles Woodson,330,S,1,OAK,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2014,7
Phil Dawson,422,K,1,SF,0,4,0,0,0,4,60.0,60.0,,,,49.3,0,0,0,0,0,2014,7
Sebastian Janikowski,595,K,1,OAK,0,4,0,0,0,3,60.0,60.0,,,,67.3,0,0,0,0,0,2014,7
Shane Lechler,673,P,1,HST,0,0,0,3,0,5,60.5,,,60.3,,,0,0,0,0,0,2014,7
Shayne Graham,730,K,1,NO,0,0,0,0,0,5,60.0,,,,,66.5,0,0,0,0,0,2014,7
Mike Leach,750,LS,1,ARZ,0,0,0,4,0,4,52.3,,,,,,0,0,0,0,0,2014,7
Ryan Pickett,799,DI,1,HST,0,0,2,0,6,0,59.3,,,,,,0,0,0,0,0,2014,7
Steve Smith,837,WR,1,BLT,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,7
Roberto Garza,856,C,1,CHI,0,0,0,0,0,2,60.2,,,,,,0,0,0,0,0,2014,7
Julius Peppers,1010,ED,1,GB,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2014,7
Larry Foote,1126,LB,1,ARZ,0,0,1,0,3,0,60.0,,,,,,0,0,0,0,0,2014,7
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,2,60.0,,,,,47.3,0,0,0,0,0,2014,7
Billy Cundiff,1230,K,1,CLV,0,3,0,0,0,2,60.0,60.0,,,,62.6,0,0,0,0,0,2014,7
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.3,,,,,,0,0,0,0,0,2014,7
Terence Newman,1321,CB,1,CIN,0,0,1,0,4,0,60.2,,,,,,0,0,0,0,0,2014,7
Kevin Williams,1325,DI,1,SEA,0,0,0,0,5,0,59.3,,,,,,0,0,0,0,0,2014,7
Troy Polamalu,1332,S,1,PIT,1,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2014,7
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2014,7
Rashean Mathis,1355,CB,1,DET,0,0,1,0,5,0,60.7,,,,,,0,0,0,0,0,2014,7
Osi Umenyiora,1371,ED,1,ATL,0,0,1,0,0,0,60.6,,,,,,0,0,0,0,0,2014,7
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2014,7
Jarret Johnson,1421,ED,1,SD,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2014,7
Mike Scifres,1458,P,1,SD,0,0,0,5,0,4,60.5,,,73.5,,,0,0,0,0,0,2014,7
