player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,81.1,0,0,0,0,0,2017,5
Phil Dawson,422,K,1,ARZ,0,2,0,0,0,2,60.0,60.0,,,,60.4,0,0,0,0,0,2017,5
Shane Lechler,673,P,1,HST,0,0,0,5,0,2,60.2,,,62.3,,,0,0,0,0,0,2017,5
Julius Peppers,1010,ED,1,CAR,0,0,1,0,4,0,60.0,,,,,,0,0,0,0,0,2017,5
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2017,5
Karlos Dansby,1754,LB,1,ARZ,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2017,5
Andy Lee,1906,P,1,ARZ,0,0,0,8,0,2,60.4,,,60.6,,,0,0,0,0,0,2017,5
Donnie Jones,1939,P,1,PHI,0,0,0,3,0,6,60.7,,,67.1,,,0,0,0,0,0,2017,5
Mike Adams,1972,S,1,CAR,0,0,1,0,4,0,60.3,,,,,,0,0,0,0,0,2017,5
Don Muhlbach,2130,LS,1,DET,0,0,0,5,0,4,64.5,,,,,,0,0,0,0,0,2017,5
Thomas Davis Sr.,2231,LB,1,CAR,2,0,0,0,3,0,56.9,,,,,,0,0,0,0,0,2017,5
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2017,5
Dustin Colquitt,2316,P,1,KC,0,0,0,2,0,8,62.0,,,59.4,,,0,0,1,0,0,2017,5
Joe Berger,2424,G,1,MIN,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2017,5
Lorenzo Alexander,2476,ED,1,BUF,0,4,0,7,4,0,59.4,,,,,,0,0,0,0,0,2017,5
Jon Condo,2539,LS,1,OAK,0,0,0,4,0,3,82.1,,,,,,0,0,1,0,0,2017,5
John Denney,2561,LS,1,MIA,0,0,0,9,0,3,45.0,,,,,,0,0,0,0,0,2017,5
Robbie Gould,2607,K,1,SF,0,0,0,0,0,5,60.0,,,,,67.5,0,0,0,0,0,2017,5
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,1,0,5,63.5,,,,,,0,0,0,0,0,2017,5
Nick Novak,2726,K,1,LAC,0,6,0,0,0,5,60.0,60.0,,,,64.4,0,0,0,0,0,2017,5
Haloti Ngata,2957,DI,1,DET,0,0,0,0,2,0,59.6,,,,,,0,0,0,0,0,2017,5
Marcedes Lewis,2973,TE,1,JAX,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2017,5
Anthony Fasano,2998,TE,1,MIA,0,0,0,0,0,3,60.2,,,,,,0,0,0,0,0,2017,5
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2017,5
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,6,0,59.7,,,,,,0,0,0,0,0,2017,5
Jahri Evans,3053,G,1,GB,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0,2017,5
Stephen Gostkowski,3063,K,1,NE,0,6,0,0,0,5,60.0,60.0,,,,69.5,0,0,0,0,0,2017,5
Kyle Williams,3079,DI,1,BUF,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2017,5
Sam Koch,3148,P,1,BLT,0,0,0,3,0,6,60.7,,,61.3,,,0,0,0,0,0,2017,5
Tom Johnson,3378,DI,1,MIN,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2017,5
Matt Prater,3471,K,1,DET,0,2,0,0,0,4,60.0,60.0,,,,64.3,0,0,0,0,0,2017,5
Jon Ryan,3493,P,1,SEA,0,0,0,6,0,4,60.6,,,66.4,,,0,0,0,0,0,2017,5
Brent Grimes,3589,CB,1,TB,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2017,5
Lawrence Timmons,3631,LB,1,MIA,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2017,5
Joe Staley,3644,T,1,SF,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2017,5
Paul Posluszny,3650,LB,1,JAX,4,0,0,5,0,0,59.3,,,,,,0,0,0,0,0,2017,5
Justin Durant,3664,LB,1,DAL,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2017,5
Zak DeOssie,3732,LS,1,NYG,0,0,0,8,0,2,64.7,,,,,,0,0,0,0,0,2017,5
Jermon Bushrod,3741,G,1,MIA,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2017,5
Brent Celek,3778,TE,1,PHI,2,0,0,0,0,6,59.9,,,,,,0,0,0,0,0,2017,5
Corey Graham,3784,S,1,PHI,0,0,8,3,0,0,69.9,,,,,,0,0,0,0,0,2017,5
