player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,67,0,26,41,67.4,67.8,83.5,,63.5,0,0,0,0,0,3,1,0,1,0,4,2,16,8.0,16,14.0,0,0,0,60.4,0,0,2014,15
Justin Smith,776,DI,1,SF,32,20,12,0,47.4,45.7,24.7,57.8,,2,0,0,2,0,0,1,3,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,15
Ryan Pickett,799,DI,1,HST,15,8,7,0,66.2,71.3,68.6,52.4,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,15
Julius Peppers,1010,ED,1,GB,63,27,31,5,51.0,51.0,29.6,50.5,65.2,1,0,0,1,0,3,1,1,2,0,1,1,7,7.0,3,7.0,0,0,0,95.8,0,0,2014,15
Dwight Freeney,1019,ED,1,SD,32,15,16,1,28.2,25.8,19.0,63.8,60.0,2,0,1,1,0,0,0,4,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,15
Larry Foote,1126,LB,1,ARZ,63,23,18,22,73.3,78.0,81.3,55.4,67.5,2,1,0,1,0,2,1,0,1,0,2,1,19,19.0,24,19.0,0,0,0,83.3,0,0,2014,15
Ryan Clark,1229,S,1,WAS,61,0,22,39,69.6,76.2,68.3,,62.2,0,0,0,0,0,4,1,1,2,0,1,1,9,9.0,8,9.0,0,0,0,104.2,0,0,2014,15
Kevin Williams,1325,DI,1,SEA,38,14,24,0,60.1,53.4,36.0,70.9,,4,1,0,3,0,2,1,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,15
Terrell Suggs,1326,ED,1,BLT,58,38,17,3,67.7,59.0,51.7,67.0,62.2,8,3,0,5,0,0,2,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,15
Troy Polamalu,1332,S,1,PIT,56,8,18,30,59.5,72.3,84.2,44.2,56.9,0,0,0,0,0,4,0,0,2,0,1,1,10,10.0,11,10.0,0,0,0,108.3,0,0,2014,15
Calvin Pace,1334,ED,1,NYJ,68,29,26,13,61.7,65.7,,64.0,48.4,6,0,0,6,0,0,0,0,0,0,1,1,2,2.0,3,2.0,0,0,0,79.2,1,0,2014,15
