player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,65.1,4,4,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,0,0,,2013,4
David Akers,295,K,1,DET,66.2,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2013,4
Phil Dawson,422,K,1,SF,51.2,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,2,0.0,2013,4
Sebastian Janikowski,595,K,1,OAK,48.4,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2013,4
Rian Lindell,754,K,1,TB,74.8,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,4
Jay Feely,955,K,1,ARZ,63.9,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,4
Rob Bironas,1218,K,1,TEN,61.9,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,4
Matt Bryant,1223,K,1,ATL,64.8,2,2,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,0,0,,2013,4
Billy Cundiff,1230,K,1,CLV,39.0,2,2,100.0,0,0,,0,0,,0,1,0.0,0,1,0.0,1,1,100.0,2013,4
Josh Brown,1520,K,1,NYG,54.7,1,1,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2013,4
Josh Scobee,1858,K,1,JAX,62.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,4
Mike Nugent,2264,K,1,CIN,63.7,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,4
Robbie Gould,2607,K,1,CHI,62.9,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2013,4
Nick Novak,2726,K,1,SD,64.7,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,4
Shaun Suisham,2796,K,1,PIT,62.2,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2013,4
Stephen Gostkowski,3063,K,1,NE,68.9,3,3,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2013,4
Matt Prater,3471,K,1,DEN,59.4,7,7,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,4
Nick Folk,3794,K,1,NYJ,68.2,1,1,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2013,4
Stephen Hauschka,4655,K,1,SEA,85.4,2,2,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2013,4
Dan Carpenter,4697,K,1,BUF,62.3,2,2,100.0,0,0,,3,3,100.0,0,0,,0,0,,0,0,,2013,4
Garrett Hartley,4900,K,1,NO,50.1,5,5,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2013,4
Ryan Succop,5180,K,1,KC,71.0,4,4,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,4
Alex Henery,6272,K,1,PHI,49.7,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2013,4
Dan Bailey,6796,K,1,DAL,46.0,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2013,4
Randy Bullock,7154,K,1,HST,63.6,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,4
Greg Zuerlein,7163,K,1,SL,60.7,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,4
Blair Walsh,7167,K,1,MIN,55.4,4,4,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,1,1,100.0,2013,4
John Potter,7232,K,1,WAS,61.5,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,4
Justin Tucker,7604,K,1,BLT,62.4,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,4
Caleb Sturgis,7948,K,1,MIA,61.9,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,4
