player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,37,30,7,0,53.7,51.3,70.5,57.2,,2,1,0,1,0,0,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Dwight Freeney,1019,ED,1,DET,32,28,3,1,55.6,59.9,,54.5,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Terence Newman,1321,CB,1,MIN,33,1,10,22,90.3,62.8,79.4,59.1,91.0,0,0,0,0,0,1,1,0,0,0,5,2,57,28.5,38,45.0,0,1,1,43.3,0,0,2017,15
Terrell Suggs,1326,ED,1,BLT,51,39,12,0,70.7,59.4,72.4,69.8,,11,0,1,10,0,2,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Karlos Dansby,1754,LB,1,ARZ,11,3,3,5,84.0,66.2,77.0,69.2,68.5,1,0,1,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Mike Adams,1972,S,1,CAR,64,1,13,50,56.2,57.3,81.2,60.0,56.9,0,0,0,0,0,5,0,0,1,0,5,5,67,13.4,38,33.0,1,0,0,158.3,0,0,2017,15
Thomas Davis Sr.,2231,LB,1,CAR,69,22,14,33,38.6,45.7,54.0,59.0,45.5,5,0,0,5,0,1,3,1,1,0,5,3,47,15.7,5,24.0,2,0,0,130.8,1,0,2017,15
Derrick Johnson,2232,LB,1,KC,43,3,13,27,45.1,64.0,50.0,54.7,41.9,0,0,0,0,0,6,0,1,2,0,8,6,38,6.3,22,11.0,1,0,0,124.0,0,0,2017,15
Lorenzo Alexander,2476,ED,1,BUF,40,24,10,6,68.2,73.0,59.8,64.2,52.3,4,0,2,2,0,4,0,1,1,0,1,1,11,11.0,5,11.0,0,0,0,112.5,0,0,2017,15
Ahmad Brooks,2945,ED,1,GB,47,23,24,0,85.1,85.4,75.0,65.2,60.0,3,0,1,2,0,5,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Tamba Hali,2965,ED,1,KC,19,13,6,0,57.0,60.4,,55.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Johnathan Joseph,2969,CB,1,HST,46,1,16,29,42.9,62.8,29.7,60.0,46.5,1,0,0,1,0,2,0,2,0,0,6,5,115,23.0,85,73.0,0,0,0,118.8,1,0,2017,15
Frostee Rucker,3036,DI,1,ARZ,34,17,17,0,69.0,66.0,70.2,63.7,,1,0,1,0,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Domata Peko Sr.,3068,DI,1,DEN,26,14,12,0,62.3,72.5,67.3,59.8,,1,0,0,1,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0,2017,15
Elvis Dumervil,3071,ED,1,SF,20,18,2,0,53.0,60.0,,64.5,,4,0,1,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0,2017,15
Kyle Williams,3079,DI,1,BUF,54,41,13,0,58.1,76.3,26.2,50.4,60.0,1,0,0,1,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Antoine Bethea,3152,S,1,ARZ,33,0,12,21,81.7,61.5,79.5,,77.0,0,0,0,0,0,2,0,0,0,1,1,1,7,7.0,1,7.0,0,0,0,95.8,0,0,2017,15
Tom Johnson,3378,DI,1,MIN,37,25,12,0,58.8,78.6,28.3,48.9,,1,0,0,1,0,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,1,0,2017,15
Tramon Williams,3558,CB,1,ARZ,50,0,20,30,62.2,53.2,72.8,,63.9,0,0,0,0,0,1,0,0,1,0,2,1,15,15.0,6,15.0,0,0,1,75.0,1,0,2017,15
Brent Grimes,3589,CB,1,TB,68,0,30,38,66.5,44.5,76.6,,71.3,0,0,0,0,0,3,0,0,0,0,4,2,32,16.0,11,27.0,0,0,1,77.1,0,0,2017,15
Darrelle Revis,3630,CB,1,KC,24,0,6,18,47.8,60.3,72.8,,46.0,0,0,0,0,0,1,0,0,1,0,1,1,15,15.0,6,15.0,0,0,0,118.8,1,0,2017,15
Lawrence Timmons,3631,LB,1,MIA,43,4,25,14,56.5,66.1,78.3,53.6,46.6,0,0,0,0,0,3,2,0,2,0,2,1,21,21.0,23,21.0,0,0,0,87.5,0,0,2017,15
Leon Hall,3634,CB,1,SF,16,1,2,13,56.0,60.6,26.6,59.1,55.2,0,0,0,0,0,0,1,1,0,0,1,1,21,21.0,14,21.0,0,0,0,118.8,0,0,2017,15
Reggie Nelson,3637,S,1,OAK,65,0,28,37,63.3,63.9,77.5,,61.0,0,0,0,0,0,3,1,0,2,0,1,1,31,31.0,7,31.0,0,0,0,118.8,0,0,2017,15
Paul Posluszny,3650,LB,1,JAX,21,0,10,11,69.4,66.6,,,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Eric Weddle,3653,S,1,BLT,63,1,16,46,74.2,54.9,75.6,60.0,73.7,0,0,0,0,0,2,0,0,1,0,1,1,-6,-6.0,1,-6.0,0,1,0,39.6,0,0,2017,15
David Harris,3663,LB,1,NE,30,0,17,13,58.2,54.3,54.1,,63.3,0,0,0,0,0,2,2,1,0,0,2,1,17,17.0,17,17.0,0,0,0,79.2,0,0,2017,15
Brandon Mebane,3701,DI,1,LAC,34,21,13,0,51.5,59.9,35.2,58.5,,0,0,0,0,0,3,1,1,2,0,0,0,0,,0,,0,0,0,0.0,1,0,2017,15
Brian Robison,3718,ED,1,MIN,32,19,11,2,78.1,65.3,74.4,66.3,77.6,3,2,0,1,0,1,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Corey Graham,3784,S,1,PHI,53,0,12,41,86.3,56.2,68.1,,88.6,0,0,0,0,0,7,1,1,1,0,6,3,19,6.3,27,8.0,0,0,0,56.9,0,0,2017,15
William Gay,3786,CB,1,PIT,15,0,2,13,66.9,60.0,72.8,,65.2,0,0,0,0,0,1,0,0,1,0,1,1,5,5.0,1,5.0,0,0,0,87.5,0,0,2017,15
Chris Long,4316,ED,1,PHI,38,27,11,0,70.2,52.3,,74.2,,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Dominique Rodgers-Cromartie,4330,CB,1,NYG,38,3,15,20,30.8,59.5,77.8,56.1,29.2,0,0,0,0,0,2,0,0,1,0,4,4,32,8.0,16,13.0,1,0,0,139.6,0,0,2017,15
Aqib Talib,4334,CB,1,DEN,53,0,18,35,74.6,72.5,78.9,,72.5,0,0,0,0,0,4,1,0,4,0,3,2,8,4.0,0,4.0,0,0,0,70.1,1,0,2017,15
Calais Campbell,4364,ED,1,JAX,29,21,8,0,89.9,81.6,74.0,70.3,61.5,5,2,0,3,1,3,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
Pat Sims,4391,DI,1,CIN,15,6,9,0,74.5,73.7,69.8,55.9,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,15
