player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
LeSean McCoy,4976,HB,1,BUF,29,24,85,3.5,0,68.8,64.3,78.4,58.3,50,2.08,16,3,3,0,0,0,2018,5
Todd Gurley II,9443,HB,1,LA,28,22,77,3.5,3,58.3,57.3,78.2,60.0,45,2.05,16,5,3,0,0,0,2018,5
Joe Mixon,11803,HB,1,CIN,24,22,93,4.2,0,53.8,55.7,78.1,60.0,46,2.09,31,3,1,0,0,0,2018,5
Kareem Hunt,11841,HB,1,KC,25,22,87,4.0,1,46.2,52.8,77.8,59.8,67,3.05,24,4,4,0,1,0,2018,5
James Conner,11860,HB,1,PIT,21,21,110,5.2,2,87.7,79.2,27.3,72.4,88,4.19,30,7,7,1,0,0,2018,5
Alfred Blue,8816,HB,1,HST,23,20,46,2.3,0,60.3,52.5,78.4,60.0,47,2.35,17,3,2,0,0,0,2018,5
Bilal Powell,6278,HB,1,NYJ,21,20,99,5.0,0,56.5,56.7,25.8,60.0,49,2.45,38,3,1,1,0,0,2018,5
Ezekiel Elliott,10638,HB,1,DAL,23,20,54,2.7,0,71.8,63.7,78.4,60.0,39,1.95,14,4,0,0,0,0,2018,5
Melvin Gordon III,9448,HB,1,LAC,22,19,58,3.1,1,67.5,64.9,78.1,60.0,37,1.95,16,3,6,0,0,0,2018,5
Chris Carson,12004,HB,1,SEA,20,19,116,6.1,0,83.6,83.4,77.3,60.0,87,4.58,21,5,5,0,0,0,2018,5
Sony Michel,27589,HB,1,NE,19,18,98,5.4,1,69.4,66.4,77.4,60.0,66,3.67,34,6,3,0,0,0,2018,5
David Johnson,9519,HB,1,ARZ,22,18,55,3.1,2,67.0,65.0,76.9,60.0,41,2.28,10,3,1,0,0,0,2018,5
Alfred Morris,7165,HB,1,SF,18,18,61,3.4,0,50.6,53.1,77.3,27.4,62,3.44,13,4,2,0,1,0,2018,5
Carlos Hyde,8692,HB,1,CLV,17,17,63,3.7,0,70.8,70.8,76.9,,61,3.59,17,4,5,0,0,0,2018,5
Christian McCaffrey,11763,HB,1,CAR,28,17,58,3.4,0,64.3,67.0,77.3,58.8,33,1.94,14,3,4,0,0,0,2018,5
Mark Ingram II,6180,HB,1,NO,20,16,53,3.3,2,67.8,75.0,24.6,60.0,33,2.06,9,5,3,1,0,0,2018,5
Isaiah Crowell,9295,HB,1,NYJ,16,15,219,14.6,1,90.6,90.0,75.7,60.0,85,5.67,77,6,4,0,0,0,2018,5
Nyheim Hines,48103,HB,1,IND,15,15,45,3.0,0,64.0,56.8,76.8,,35,2.33,9,3,0,0,0,0,2018,5
Saquon Barkley,45791,HB,1,NYG,16,15,48,3.2,0,75.5,72.4,76.3,60.0,37,2.47,30,2,4,0,0,0,2018,5
Chris Ivory,6007,HB,1,BUF,14,14,43,3.1,0,74.8,73.1,75.1,,32,2.29,9,6,1,0,0,0,2018,5
Kerryon Johnson,34455,HB,1,DET,12,12,70,5.8,0,65.2,63.2,74.8,,33,2.75,24,2,1,0,0,0,2018,5
Phillip Lindsay,12660,HB,1,DEN,12,12,61,5.1,0,63.4,60.5,75.8,,24,2.0,29,3,0,0,0,0,2018,5
Alex Collins,10805,HB,1,BLT,12,12,59,4.9,0,67.2,72.1,74.8,,32,2.67,19,4,5,0,0,0,2018,5
LeGarrette Blount,5863,HB,1,DET,13,12,22,1.8,2,51.0,52.5,74.3,60.0,13,1.08,6,4,1,0,0,0,2018,5
Dion Lewis,6301,HB,1,TEN,12,12,34,2.8,0,46.4,41.5,23.2,,21,1.75,15,2,1,1,0,0,2018,5
Mike Davis,9559,HB,1,SEA,12,12,68,5.7,1,69.1,67.5,75.2,,58,4.83,37,3,1,0,0,0,2018,5
Frank Gore,2282,HB,1,MIA,15,12,63,5.3,0,63.9,64.9,74.3,60.0,40,3.33,10,2,0,0,0,0,2018,5
Latavius Murray,7962,HB,1,MIN,14,11,42,3.8,0,67.1,62.9,74.4,60.0,33,3.0,12,3,1,0,0,0,2018,5
Derrick Henry,10679,HB,1,TEN,11,11,56,5.1,0,75.9,75.4,74.3,,42,3.82,14,3,5,0,0,0,2018,5
T.J. Yeldon,9469,HB,1,JAX,12,10,53,5.3,0,65.3,69.9,75.4,60.0,19,1.9,17,2,1,0,0,0,2018,5
Deshaun Watson,11767,QB,1,HST,24,4,40,4.0,0,73.8,52.0,37.7,60.0,4,0.4,11,1,0,1,0,0,2018,5
Marshawn Lynch,3628,HB,1,OAK,9,9,31,3.4,0,53.5,51.2,73.7,,21,2.33,8,2,1,0,0,0,2018,5
Chris Thompson,7936,HB,1,WAS,9,8,17,2.1,0,61.1,55.4,74.1,80.1,15,1.88,11,2,1,0,0,0,2018,5
Cam Newton,6153,QB,1,CAR,29,6,29,3.6,0,66.1,46.4,30.0,60.0,18,2.25,9,1,4,1,1,0,2018,5
Jay Ajayi,9582,HB,1,PHI,9,8,29,3.6,0,42.5,44.6,21.3,60.0,14,1.75,9,1,1,1,0,0,2018,5
Matt Breida,12271,HB,1,SF,8,8,56,7.0,0,64.4,61.6,72.5,,30,3.75,17,2,2,0,0,0,2018,5
Devonta Freeman,8738,HB,1,ATL,8,8,32,4.0,0,51.4,51.5,72.9,,17,2.13,20,1,0,0,0,0,2018,5
Javorius Allen,9558,HB,1,BLT,10,8,34,4.3,0,60.3,59.2,22.5,60.0,19,2.38,17,2,0,1,0,0,2018,5
