player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Jamison Crowder,9538,WR,1,NYJ,15,14,93.3,99,0,72.7,70.7,64.7,73.2,,7.1,70,5.0,19,6,1,0,0,1,94.2,0,0,2019,1
Evan Engram,11778,TE,1,NYG,14,11,78.6,116,1,90.6,87.3,78.7,71.5,68.7,10.5,55,5.0,22,8,0,0,0,1,125.0,0,0,2019,1
Robert Woods,7822,WR,1,LA,13,8,61.5,70,0,67.2,64.5,54.9,72.4,62.3,8.8,49,6.1,22,3,1,1,0,2,43.8,0,0,2019,1
Allen Robinson II,8696,WR,1,CHI,13,7,53.8,102,0,69.5,67.0,52.1,69.5,,14.6,21,3.0,27,5,1,1,0,2,47.6,0,0,2019,1
Michael Thomas,10681,WR,1,NO,13,10,76.9,123,0,78.3,77.4,58.9,71.1,,12.3,26,2.6,24,6,1,0,0,0,105.6,0,0,2019,1
DeAndre Hopkins,7808,WR,1,HST,13,8,61.5,111,2,71.5,72.6,28.8,70.1,,13.9,29,3.6,38,6,3,0,0,0,128.5,1,0,2019,1
Danny Amendola,4717,WR,1,DET,12,7,58.3,104,1,70.4,69.7,52.1,69.5,,14.9,43,6.1,47,5,1,0,0,2,114.6,0,0,2019,1
John Ross,11764,WR,1,CIN,12,7,58.3,158,2,68.8,69.8,28.7,70.1,,22.6,60,8.6,55,6,3,0,0,3,142.4,1,0,2019,1
Sammy Watkins,8639,WR,1,KC,11,9,81.8,198,3,91.6,91.4,77.3,70.6,,22.0,135,15.0,68,5,0,0,0,3,158.3,0,0,2019,1
Christian McCaffrey,11763,HB,1,CAR,11,10,90.9,81,0,83.7,80.5,78.0,78.5,46.3,8.1,48,4.8,17,3,0,0,0,0,97.3,0,0,2019,1
