player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Emmanuel Sanders,5606,WR,1,DEN,16,10,62.5,151,0,79.5,79.8,78.0,72.0,,15.1,43,4.3,28,7,0,0,0,0,93.5,1,0,2014,9
Antonio Brown,5718,WR,1,PIT,16,11,68.8,144,1,78.3,79.4,60.2,71.5,,13.1,93,8.5,54,4,1,0,0,5,117.7,1,0,2014,9
Percy Harvin,4945,WR,1,NYJ,13,11,84.6,129,0,82.0,81.5,78.7,73.6,,11.7,81,7.4,42,5,0,0,0,3,108.0,0,0,2014,9
Brandon LaFell,5602,WR,1,NE,13,6,46.2,53,1,60.3,58.2,29.7,68.8,,8.8,11,1.8,18,4,2,0,0,0,83.2,1,0,2014,9
Vincent Jackson,2278,WR,1,TB,12,6,50.0,86,0,75.6,74.5,49.7,68.8,,14.3,13,2.2,22,6,1,0,0,0,73.6,0,0,2014,9
Eric Decker,5611,WR,1,NYJ,12,9,75.0,63,1,61.1,60.6,56.7,70.6,,7.0,18,2.0,15,5,1,0,0,0,114.2,1,1,2014,9
Odell Beckham Jr.,8647,WR,1,NYG,11,8,72.7,156,0,74.1,73.5,54.5,71.3,,19.5,82,10.3,59,6,0,0,0,1,114.8,0,0,2014,9
Demaryius Thomas,5547,WR,1,DEN,11,7,63.6,127,0,69.6,68.6,52.5,69.5,,18.1,26,3.7,41,5,1,1,0,0,65.3,0,0,2014,9
Coby Fleener,7038,TE,1,IND,11,4,36.4,77,1,85.9,90.6,72.1,67.0,,19.3,22,5.5,32,4,0,0,0,0,91.9,1,0,2014,9
Mike Evans,8642,WR,1,TB,11,7,63.6,124,2,89.7,86.8,76.5,70.1,,17.7,8,1.1,31,4,0,2,0,0,102.1,1,0,2014,9
Mychal Rivera,7965,TE,1,OAK,11,8,72.7,38,2,53.5,56.9,76.5,11.3,,4.8,5,0.6,16,5,0,0,2,0,116.7,0,0,2014,9
Ronnie Hillman,7069,HB,1,DEN,10,7,70.0,47,1,47.8,46.9,52.1,75.5,16.8,6.7,38,5.4,15,2,1,0,0,0,113.3,0,0,2014,9
Julian Edelman,5156,WR,1,NE,10,9,90.0,89,1,70.6,70.4,58.5,72.2,,9.9,55,6.1,26,5,1,0,0,1,137.1,0,0,2014,9
Rob Gronkowski,5567,TE,1,NE,10,9,90.0,105,1,91.0,89.3,77.3,70.6,71.7,11.7,42,4.7,20,7,0,0,0,3,143.8,0,0,2014,9
Greg Jennings,2997,WR,1,MIN,10,6,60.0,76,0,77.7,75.3,74.6,68.8,,12.7,12,2.0,22,5,0,0,0,0,83.8,0,0,2014,9
Rueben Randle,7065,WR,1,NYG,10,4,40.0,49,0,62.0,59.9,41.6,67.0,,12.3,6,1.5,18,3,1,0,0,0,55.8,0,0,2014,9
Dwayne Bowe,3639,WR,1,KC,10,6,60.0,55,0,76.4,75.5,49.2,68.8,,9.2,12,2.0,13,5,1,0,0,0,75.0,0,0,2014,9
Shane Vereen,6208,HB,1,NE,10,5,50.0,38,1,58.5,60.2,45.8,75.1,80.4,7.6,20,4.0,18,3,1,0,0,0,92.9,0,0,2014,9
Kelvin Benjamin,8663,WR,1,CAR,10,2,20.0,18,0,56.6,57.8,29.9,64.0,,9.0,2,1.0,12,1,1,0,0,0,39.6,1,0,2014,9
Allen Hurns,8931,WR,1,JAX,9,7,77.8,112,2,78.3,77.4,52.1,69.5,,16.0,13,1.9,40,5,1,0,0,0,158.1,1,1,2014,9
DeAndre Hopkins,7808,WR,1,HST,9,6,66.7,115,1,90.8,90.5,75.6,69.5,,19.2,67,11.2,45,6,0,0,0,0,146.8,0,0,2014,9
Keenan Allen,7857,WR,1,SD,9,4,44.4,47,0,71.2,69.8,72.1,67.0,,11.8,24,6.0,17,2,0,2,0,1,21.3,0,0,2014,9
Steve Smith,837,WR,1,BLT,9,5,55.6,36,0,62.9,62.8,73.4,68.0,,7.2,3,0.6,12,2,0,1,0,0,25.5,0,0,2014,9
Mohamed Sanu,7084,WR,1,CIN,8,4,50.0,95,1,66.8,68.3,28.7,68.3,,23.8,17,4.3,36,4,2,1,0,1,93.2,0,0,2014,9
Andre Johnson,1319,WR,1,HST,8,2,25.0,12,0,57.2,56.7,68.3,64.0,,6.0,10,5.0,9,0,0,1,0,0,0.0,0,0,2014,9
Reggie Wayne,800,WR,1,IND,8,4,50.0,70,1,70.7,68.2,72.1,67.0,,17.5,32,8.0,40,3,0,0,0,0,119.8,0,0,2014,9
Michael Crabtree,4933,WR,1,SF,8,5,62.5,40,0,52.1,52.3,29.2,68.0,,8.0,19,3.8,15,2,2,0,0,0,75.0,0,0,2014,9
Dez Bryant,5549,WR,1,DAL,8,2,25.0,15,1,48.4,48.4,28.0,65.8,,7.5,0,0.0,12,2,2,0,0,0,79.2,0,0,2014,9
Wes Welker,2204,WR,1,DEN,8,3,37.5,31,0,56.5,56.7,41.6,67.0,,10.3,8,2.7,14,3,1,1,0,0,9.9,0,0,2014,9
Andrew Hawkins,6125,WR,1,CLV,8,3,37.5,34,0,62.5,65.9,70.5,65.8,,11.3,3,1.0,20,2,0,1,0,0,11.5,0,0,2014,9
Justin Forsett,4547,HB,1,BLT,8,5,62.5,67,0,71.4,73.8,73.4,74.3,86.7,13.4,61,12.2,24,4,0,0,0,2,89.1,0,0,2014,9
Mike Wallace,5007,WR,1,MIA,8,3,37.5,50,0,58.2,60.4,36.8,67.0,,16.7,20,6.7,38,3,1,0,0,1,59.4,1,0,2014,9
Kenny Stills,7926,WR,1,NO,8,5,62.5,72,0,66.8,65.8,45.8,19.7,,14.4,15,3.0,18,4,1,1,1,1,52.1,0,0,2014,9
Terrance Williams,7855,WR,1,DAL,7,2,28.6,19,0,52.7,53.0,68.3,64.0,,9.5,7,3.5,11,1,0,1,0,0,0.0,0,0,2014,9
Larry Donnell,7638,TE,1,NYG,7,4,57.1,25,1,57.9,58.2,72.1,67.0,74.9,6.3,12,3.0,14,2,0,0,0,0,104.2,0,0,2014,9
Cordarrelle Patterson,7810,WR,1,MIN,7,1,14.3,9,0,51.6,51.2,28.8,69.5,,9.0,4,4.0,9,1,1,0,0,0,39.6,0,0,2014,9
Torrey Smith,6210,WR,1,BLT,7,4,57.1,63,1,62.4,61.9,42.1,67.0,,15.8,5,1.3,35,3,1,0,0,0,126.8,0,0,2014,9
Owen Daniels,3043,TE,1,BLT,7,6,85.7,53,0,76.7,77.5,74.6,68.8,74.7,8.8,16,2.7,12,3,0,0,0,0,98.2,0,0,2014,9
Jason Witten,1384,TE,1,DAL,7,6,85.7,62,0,65.9,63.3,75.9,69.1,76.0,10.3,28,4.7,24,3,0,1,0,0,64.0,0,0,2014,9
Allen Robinson II,8696,WR,1,JAX,7,4,57.1,35,0,60.9,60.5,72.1,67.0,,8.8,8,2.0,13,3,0,0,0,0,70.5,0,0,2014,9
Anquan Boldin,1369,WR,1,SF,7,6,85.7,93,1,70.6,66.9,74.6,68.8,,15.5,57,9.5,27,5,0,0,0,1,158.3,0,0,2014,9
Brian Hartline,5031,WR,1,MIA,7,5,71.4,50,0,64.0,63.1,73.4,68.0,,10.0,10,2.0,18,2,0,0,0,0,91.4,0,0,2014,9
Charles Clay,6326,TE,1,MIA,7,5,71.4,65,1,81.0,84.4,73.4,68.0,71.4,13.0,20,4.0,24,5,0,0,0,0,139.9,1,0,2014,9
Jimmy Graham,5619,TE,1,NO,7,7,100.0,83,1,90.4,90.7,75.6,69.5,65.2,11.9,37,5.3,27,6,0,0,0,1,155.7,0,0,2014,9
