player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,56.5,0,0,0,0,0,2013,9
Charles Woodson,330,S,1,OAK,0,0,0,0,7,0,59.7,,,,,,0,0,0,0,0,2013,9
Patrick Mannelly,410,LS,1,CHI,0,0,0,6,0,5,50.3,,,,,,0,0,0,0,0,2013,9
London Fletcher,424,LB,1,WAS,0,0,1,0,4,0,60.4,,,,,,0,0,0,0,0,2013,9
Brian Moorman,562,P,1,BUF,0,0,0,3,0,3,60.2,,,56.5,,,0,0,0,0,0,2013,9
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,4,60.0,60.0,,,,66.9,0,0,0,0,0,2013,9
Shane Lechler,673,P,1,HST,0,0,0,4,0,7,61.9,,,62.6,,,0,0,1,0,0,2013,9
Rian Lindell,754,K,1,TB,0,0,0,0,0,4,60.0,,,,,62.0,0,0,0,0,0,2013,9
Andre Carter,779,ED,1,NE,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2013,9
Santana Moss,786,WR,1,WAS,1,0,0,0,0,0,60.0,,59.9,,,,0,0,0,0,0,2013,9
Roberto Garza,856,C,1,CHI,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2013,9
Julius Peppers,1010,ED,1,CHI,0,0,3,0,4,0,59.2,,,,,,0,0,0,0,0,2013,9
Bryant McKinnie,1015,T,1,MIA,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2013,9
Edward Reed,1031,S,1,HST,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2013,9
Will Witherspoon,1079,LB,1,SL,0,0,0,5,4,0,58.8,,,,,,0,0,0,0,0,2013,9
Brett Keisel,1204,DI,1,PIT,0,0,0,0,9,0,59.5,,,,,,0,0,0,0,0,2013,9
Rob Bironas,1218,K,1,TEN,0,5,0,0,0,4,60.0,60.0,,,,61.2,0,0,0,0,0,2013,9
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,2,60.0,,,,,61.1,0,0,0,0,0,2013,9
Ryan Clark,1229,S,1,PIT,0,0,0,0,8,0,60.1,,,,,,0,0,0,0,0,2013,9
Billy Cundiff,1230,K,1,CLV,0,5,0,1,0,4,60.0,60.0,,60.0,,61.3,0,0,0,0,0,2013,9
James Harrison,1251,LB,1,CIN,0,0,2,0,4,0,59.9,,,,,,0,0,0,0,0,2013,9
Terence Newman,1321,CB,1,CIN,0,0,2,0,5,0,60.3,,,,,,0,0,0,0,0,2013,9
Jordan Gross,1324,T,1,CAR,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2013,9
Kevin Williams,1325,DI,1,MIN,0,0,1,0,4,0,59.4,,,,,,0,0,0,0,0,2013,9
Troy Polamalu,1332,S,1,PIT,0,0,0,0,9,0,60.2,,,,,,0,0,0,0,0,2013,9
Nick Barnett,1345,LB,1,WAS,6,0,3,3,0,0,58.8,,,,,,0,0,0,0,0,2013,9
Charles Tillman,1351,CB,1,CHI,0,0,2,0,4,0,60.2,,,,,,0,0,0,0,0,2013,9
Drayton Florence,1362,CB,1,CAR,0,5,5,0,0,0,65.2,,,,,,0,0,0,0,0,2013,9
Cory Redding,1381,DI,1,IND,0,0,0,0,7,0,59.3,,,,,,0,0,0,0,0,2013,9
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,5,60.5,,,,,,0,0,0,0,0,2013,9
Wade Smith,1393,G,1,HST,0,0,0,0,0,7,61.5,,,,,,0,0,0,0,0,2013,9
Jarret Johnson,1421,ED,1,SD,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0,2013,9
Ike Taylor,1437,CB,1,PIT,0,0,1,0,8,0,60.7,,,,,,0,0,0,0,0,2013,9
Mike Scifres,1458,P,1,SD,0,0,0,4,0,4,60.5,,,62.6,,,0,0,0,0,0,2013,9
Chris Clemons,1585,ED,1,SEA,0,0,1,0,4,0,59.8,,,,,,0,0,0,0,0,2013,9
Jon Dorenbos,1600,LS,1,PHI,0,0,0,7,0,7,48.6,,,,,,0,0,0,0,0,2013,9
Mat McBriar,1659,P,1,PIT,0,0,0,3,0,5,60.5,,,57.4,,,0,0,0,0,0,2013,9
Quintin Mikell,1662,S,1,CAR,0,4,0,0,0,0,60.1,,,,,,0,0,0,0,0,2013,9
DeAngelo Hall,1729,CB,1,WAS,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2013,9
Jonathan Vilma,1733,LB,1,NO,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,9
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2013,9
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2013,9
Greg Jones II,1776,FB,1,HST,6,0,0,0,0,0,72.9,,,,,,0,0,0,0,0,2013,9
Ben Hartsock,1789,TE,1,CAR,3,0,0,3,0,6,59.9,,,,,,0,0,0,0,0,2013,9
Randy Starks,1792,DI,1,MIA,0,0,2,0,4,0,59.7,,,,,,0,0,0,0,0,2013,9
Travelle Wharton,1815,G,1,CAR,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2013,9
Luke McCown,1827,QB,1,NO,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2013,9
Will Allen,1832,S,1,PIT,8,6,2,0,0,0,41.2,,,,,,0,0,0,0,0,2013,9
Jared Allen,1847,ED,1,MIN,0,0,2,0,5,0,58.9,,,,,,0,0,0,0,0,2013,9
Antonio Smith,1856,DI,1,HST,0,0,1,0,2,0,59.6,,,,,,0,0,0,0,0,2013,9
Donnie Jones,1939,P,1,PHI,0,0,0,7,0,7,60.9,,,62.7,,,0,0,0,0,0,2013,9
Tyson Clabo,2011,T,1,MIA,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2013,9
Vonta Leach,2100,FB,1,BLT,5,0,0,0,0,0,57.5,,,,,,0,0,0,0,0,2013,9
Cullen Loeffler,2106,LS,1,MIN,0,0,0,3,0,4,29.5,,,,,,1,0,0,0,0,2013,9
Adam Jones,2223,CB,1,CIN,0,0,3,0,0,0,60.0,,,,60.0,,0,0,0,0,0,2013,9
Derrick Johnson,2232,LB,1,KC,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2013,9
Chris Spencer,2243,C,1,TEN,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2013,9
Logan Mankins,2249,G,1,NE,0,0,0,0,0,9,61.1,,,,,,0,0,0,0,0,2013,9
Michael Roos,2258,T,1,TEN,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2013,9
Kevin Burnett,2259,LB,1,OAK,0,0,0,0,7,0,60.4,,,,,,0,0,0,0,0,2013,9
Mike Nugent,2264,K,1,CIN,0,6,0,0,0,4,60.0,60.0,,,,76.1,0,0,0,0,0,2013,9
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2013,9
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,6,2,59.7,,,,,,0,0,0,0,0,2013,9
Vincent Jackson,2278,WR,1,TB,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,9
Alex Smith,2288,TE,1,CIN,5,1,5,4,0,4,62.1,,,,,,0,0,0,0,0,2013,9
Evan Mathis,2296,G,1,PHI,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2013,9
Richie Incognito,2298,G,1,MIA,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,9
Dustin Colquitt,2316,P,1,KC,0,0,0,6,0,5,60.7,,,71.6,,,0,0,0,0,0,2013,9
Todd Herremans,2343,G,1,PHI,0,0,0,0,0,7,61.5,,,,,,0,0,0,0,0,2013,9
Darren Sproles,2347,HB,1,NO,1,0,0,0,0,0,60.0,,60.0,,,,0,0,0,0,0,2013,9
Chris Canty,2349,DI,1,BLT,0,0,1,0,4,0,59.4,,,,,,0,0,0,0,0,2013,9
Matt Giordano,2352,S,1,SL,5,4,4,5,0,0,58.5,,,,,,0,0,0,0,0,2013,9
Trent Cole,2363,ED,1,PHI,1,0,1,0,4,0,60.2,,,,,,0,0,0,0,0,2013,9
Will Svitek,2404,T,1,NE,0,0,0,0,0,9,61.2,,,,,,0,0,0,0,0,2013,9
Joe Berger,2424,G,1,MIN,5,0,0,0,0,4,56.6,,,,,,0,0,0,0,0,2013,9
Chase Blackburn,2498,LB,1,CAR,3,0,0,3,2,0,58.9,,,,,,0,0,0,0,0,2013,9
Brandon Browner,2512,CB,1,SEA,0,0,2,0,0,0,90.3,,,,,,0,0,0,0,0,2013,9
Jon Condo,2539,LS,1,OAK,0,0,0,8,0,4,49.8,,,,,,0,0,0,0,0,2013,9
Dan Connolly,2540,G,1,NE,0,0,0,0,0,9,61.8,,,,,,0,0,0,0,0,2013,9
Joshua Cribbs,2544,WR,1,NYJ,5,7,2,6,0,0,60.1,,75.6,,60.1,,0,0,0,0,0,2013,9
John Denney,2561,LS,1,MIA,0,0,0,8,0,5,49.2,,,,,,0,0,0,0,0,2013,9
Andrew Economos,2575,LS,1,TB,0,0,0,6,0,4,29.4,,,,,,0,0,0,0,1,2013,9
Heath Farwell,2588,LB,1,SEA,6,6,4,2,4,0,64.0,,,,,,0,0,0,0,0,2013,9
Robbie Gould,2607,K,1,CHI,0,5,0,0,0,5,60.0,60.0,,,,62.0,0,0,0,0,0,2013,9
Michael Koenen,2682,P,1,TB,0,6,0,6,0,4,60.7,60.0,,57.5,,,0,0,0,0,0,2013,9
John Kuhn,2686,FB,1,GB,5,2,6,6,0,0,53.9,,,,,,0,0,0,0,0,2013,9
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,5,0,5,43.8,,,,,,0,0,0,0,0,2013,9
Jim Leonhard,2694,S,1,BUF,6,4,0,3,0,0,62.6,,,,,,0,0,1,0,0,2013,9
Lance Moore,2718,WR,1,NO,0,0,6,0,0,0,60.1,,,,60.7,,0,0,0,0,0,2013,9
Nick Novak,2726,K,1,SD,0,6,0,0,0,4,60.0,60.0,,,,61.2,0,0,0,0,0,2013,9
Erik Pears,2737,T,1,BUF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2013,9
Shaun Suisham,2796,K,1,PIT,0,6,0,0,0,5,60.0,60.0,,,,62.0,0,0,1,0,0,2013,9
Greg Warren,2831,LS,1,PIT,0,0,0,3,0,5,44.9,,,,,,0,0,0,0,0,2013,9
Dimitri Patterson,2868,CB,1,MIA,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0,2013,9
D'Brickashaw Ferguson,2949,T,1,NYJ,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2013,9
Ernie Sims,2954,LB,1,DAL,0,0,0,5,4,0,39.0,,,,,,0,0,0,0,0,2013,9
Kamerion Wimbley,2958,ED,1,TEN,0,5,1,0,0,0,61.6,,,,,,0,0,0,0,0,2013,9
Chad Greenway,2962,LB,1,MIN,0,0,2,0,5,0,60.0,,,,,,0,0,0,0,0,2013,9
Tamba Hali,2965,ED,1,KC,0,0,0,0,3,0,59.7,,,,,,0,0,0,0,0,2013,9
Manny Lawson,2967,ED,1,BUF,0,0,0,0,5,0,60.4,,,,,,0,0,0,0,0,2013,9
Davin Joseph,2968,G,1,TB,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2013,9
Johnathan Joseph,2969,CB,1,HST,0,0,0,0,2,0,60.1,,,,,,0,0,0,0,0,2013,9
DeMeco Ryans,2978,LB,1,PHI,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2013,9
