player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Odell Beckham Jr.,8647,WR,1,NYG,17,9,52.9,142,1,85.7,84.3,77.3,70.6,,15.8,28,3.1,31,7,0,0,0,1,100.6,0,0,2015,12
Jarvis Landry,8698,WR,1,MIA,16,13,81.3,165,1,84.6,85.7,80.6,74.0,,12.7,64,4.9,40,10,0,0,0,4,130.5,1,1,2015,12
Calvin Johnson,3618,WR,1,DET,14,8,57.1,93,3,89.6,86.7,76.5,70.1,,11.6,15,1.9,25,7,0,0,0,0,117.0,0,0,2015,12
Antonio Brown,5718,WR,1,PIT,13,6,46.2,51,0,59.4,59.1,74.6,68.8,,8.5,26,4.3,15,2,0,2,0,0,17.3,0,0,2015,12
Larry Fitzgerald,1724,WR,1,ARZ,13,10,76.9,66,0,69.1,67.7,58.9,71.1,70.6,6.6,13,1.3,11,4,1,0,0,2,87.3,0,0,2015,12
Martavis Bryant,8753,WR,1,PIT,12,5,41.7,69,0,67.2,63.2,45.8,69.1,,13.8,12,2.4,40,2,1,1,0,0,26.0,0,0,2015,12
Markus Wheaton,7860,WR,1,PIT,12,9,75.0,201,1,90.3,90.1,77.3,70.6,,22.3,42,4.7,69,6,0,0,0,1,144.4,0,0,2015,12
Brian Hartline,5031,WR,1,CLV,12,8,66.7,74,0,72.5,69.9,77.3,70.6,,9.3,25,3.1,16,5,0,0,0,0,83.3,0,0,2015,12
Allen Robinson II,8696,WR,1,JAX,11,5,45.5,56,1,64.8,68.1,49.7,68.8,,11.2,23,4.6,25,3,1,1,0,3,53.6,0,0,2015,12
Kenny Britt,4953,WR,1,SL,11,6,54.5,63,0,67.4,66.6,74.6,68.8,,10.5,22,3.7,18,4,0,1,0,1,33.5,0,0,2015,12
Anquan Boldin,1369,WR,1,SF,11,8,72.7,93,0,72.2,73.6,76.5,70.1,,11.6,26,3.3,18,4,0,0,0,1,97.9,1,0,2015,12
Amari Cooper,9437,WR,1,OAK,11,7,63.6,115,0,79.2,77.8,52.1,69.5,,16.4,11,1.6,41,5,1,0,0,1,98.7,0,0,2015,12
Gary Barnidge,4455,TE,1,CLV,11,7,63.6,91,0,72.1,69.4,32.6,69.5,26.4,13.0,35,5.0,30,4,2,0,0,1,89.6,0,0,2015,12
T.Y. Hilton,7092,WR,1,IND,11,6,54.5,95,2,70.7,70.5,74.6,68.8,,15.8,28,4.7,31,5,0,0,1,0,123.1,0,0,2015,12
Brandon Marshall,3064,WR,1,NYJ,11,9,81.8,131,2,90.1,88.0,77.3,70.6,,14.6,23,2.6,47,7,0,0,0,1,155.9,0,0,2015,12
Alshon Jeffery,7048,WR,1,CHI,11,7,63.6,90,0,80.9,80.9,75.6,69.5,,12.9,51,7.3,22,5,0,0,0,1,89.2,1,0,2015,12
