player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,62.5,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2015,13
Phil Dawson,422,K,1,SF,62.3,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Sebastian Janikowski,595,K,1,OAK,33.5,2,3,66.7,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2015,13
Shayne Graham,730,K,1,ATL,71.7,1,1,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,2015,13
Josh Brown,1520,K,1,NYG,43.4,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2015,13
Mike Nugent,2264,K,1,CIN,68.4,4,4,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2015,13
Robbie Gould,2607,K,1,CHI,29.2,2,2,100.0,0,0,,0,0,,0,1,0.0,1,2,50.0,1,1,100.0,2015,13
Nick Novak,2726,K,1,HST,44.5,1,2,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Stephen Gostkowski,3063,K,1,NE,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Matt Prater,3471,K,1,DET,70.9,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2015,13
Mason Crosby,3809,K,1,GB,48.5,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2015,13
Stephen Hauschka,4655,K,1,SEA,65.3,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2015,13
Dan Carpenter,4697,K,1,BUF,32.0,3,4,75.0,0,0,,0,0,,1,1,100.0,0,0,,0,1,0.0,2015,13
Connor Barth,4777,K,1,TB,62.9,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2015,13
Ryan Succop,5180,K,1,TEN,65.9,6,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Graham Gano,5443,K,1,CAR,65.3,5,6,83.3,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Dan Bailey,6796,K,1,DAL,77.4,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,1,1,100.0,2015,13
Kai Forbath,6860,K,1,NO,49.4,4,4,100.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2015,13
Randy Bullock,7154,K,1,NYJ,72.1,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2015,13
Blair Walsh,7167,K,1,MIN,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Justin Tucker,7604,K,1,BLT,46.4,1,1,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,1,0.0,2015,13
Caleb Sturgis,7948,K,1,PHI,65.3,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Dustin Hopkins,7958,K,1,WAS,55.7,1,1,100.0,0,0,,0,0,,1,1,100.0,2,3,66.7,0,0,,2015,13
Brandon McManus,8437,K,1,DEN,51.1,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2015,13
Zach Hocker,8862,K,1,SL,60.4,0,0,,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2015,13
Cairo Santos,8932,K,1,KC,45.4,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Chris Boswell,8990,K,1,PIT,60.2,4,4,100.0,0,0,,1,1,100.0,0,0,,1,2,50.0,1,1,100.0,2015,13
Chandler Catanzaro,9140,K,1,ARZ,65.0,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2015,13
Travis Coons,9268,K,1,CLV,61.4,0,0,,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2015,13
Andrew Franks,9814,K,1,MIA,44.5,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
Josh Lambo,10133,K,1,SD,52.4,0,0,,0,0,,0,0,,0,0,,0,1,0.0,1,1,100.0,2015,13
Jason Myers,10207,K,1,JAX,32.9,3,5,60.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,13
