player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,31,18,13,0,84.9,43.1,24.3,92.2,,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
Dwight Freeney,1019,ED,1,ATL,21,21,0,0,63.3,,,61.7,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
James Harrison,1251,ED,1,PIT,39,14,21,4,71.8,76.9,74.2,51.3,64.6,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,100.0,0,0,2016,6
Terrell Suggs,1326,ED,1,BLT,48,35,13,0,79.1,88.4,74.4,68.4,,4.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2016,6
Robert Mathis,1447,ED,1,IND,39,24,12,3,53.1,49.4,74.0,64.0,46.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,2.0,9.0,0.0,0.0,0.0,104.2,0,0,2016,6
Cullen Jenkins,1637,DI,1,WAS,13,5,8,0,49.8,53.0,68.9,54.9,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
Vince Wilfork,1742,DI,1,HST,47,24,23,0,37.3,38.7,,51.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
Karlos Dansby,1754,LB,1,CIN,38,2,12,24,29.2,65.7,29.7,56.6,28.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,5.0,5.0,95.0,19.0,52.0,39.0,2.0,0.0,0.0,158.3,0,0,2016,6
Antonio Smith,1856,DI,1,HST,16,14,2,0,44.3,60.0,,51.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
Mike Adams,1972,S,1,IND,69,1,28,40,51.7,72.4,86.3,58.8,47.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2016,6
Adam Jones,2223,CB,1,CIN,60,0,20,40,68.0,75.6,78.1,,64.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,1,0,2016,6
Thomas Davis Sr.,2231,LB,1,CAR,73,5,20,48,76.3,75.0,81.4,65.4,68.8,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,2.0,2.0,14.0,7.0,5.0,11.0,0.0,0.0,0.0,95.8,0,0,2016,6
Derrick Johnson,2232,LB,1,KC,54,1,15,38,76.5,47.1,81.9,59.3,84.1,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,2.0,2.0,-4.0,-2.0,0.0,-1.0,0.0,0.0,0.0,79.2,0,0,2016,6
Jonathan Babineaux,2276,DI,1,ATL,17,11,6,0,53.4,57.5,22.9,53.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
Lorenzo Alexander,2476,ED,1,BUF,32,15,15,2,90.4,64.5,72.8,91.4,61.2,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
Ahmad Brooks,2945,ED,1,SF,67,30,30,7,56.3,52.0,47.9,58.2,64.3,5.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
Mario Williams,2946,ED,1,MIA,13,5,8,0,63.8,59.9,27.6,64.7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,6
Donte Whitner,2953,S,1,WAS,41,1,15,25,61.1,67.9,82.5,58.5,57.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,22.0,22.0,1.0,22.0,0.0,0.0,0.0,89.6,0,0,2016,6
