player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,23,14,9,0,73.9,69.5,71.7,65.6,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,16
Terrell Suggs,1326,ED,1,BLT,48,30,13,5,92.5,61.2,30.7,92.7,75.8,8.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2018,16
Mike Adams,1972,S,1,CAR,41,0,18,23,27.8,36.7,79.4,,30.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,107.0,53.5,49.0,75.0,1.0,0.0,0.0,158.3,0,0,2018,16
Thomas Davis Sr.,2231,LB,1,CAR,48,3,21,24,65.3,54.6,79.3,56.4,71.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,19.0,6.3,6.0,9.0,0.0,0.0,0.0,93.1,0,0,2018,16
Lorenzo Alexander,2476,LB,1,BUF,73,10,46,17,72.4,72.6,85.2,59.1,63.5,2.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,4.0,0.0,7.0,6.0,44.0,7.3,32.0,10.0,0.0,1.0,0.0,53.3,0,0,2018,16
Haloti Ngata,2957,DI,1,PHI,24,17,7,0,64.7,72.8,66.8,51.7,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,16
Johnathan Joseph,2969,CB,1,HST,67,0,18,49,66.0,60.7,57.4,,66.1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,3.0,27.0,9.0,4.0,19.0,0.0,0.0,0.0,74.6,0,0,2018,16
Frostee Rucker,3036,ED,1,OAK,28,12,15,1,39.5,40.4,24.0,52.2,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,16
Domata Peko Sr.,3068,DI,1,DEN,28,10,18,0,88.6,89.4,70.3,53.8,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,16
Kyle Williams,3079,DI,1,BUF,48,22,26,0,73.9,77.2,68.7,55.7,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,16
Antoine Bethea,3152,S,1,ARZ,68,6,40,22,27.8,32.5,28.4,52.8,28.7,1.0,0.0,0.0,1.0,0.0,8.0,1.0,5.0,0.0,0.0,6.0,4.0,32.0,8.0,8.0,9.0,0.0,0.0,1.0,79.9,1,0,2018,16
Tom Johnson,3378,DI,1,MIN,40,32,8,0,53.4,59.9,67.3,51.5,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,16
