player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,3,60.0,,,,,63.5,0,0,0,0,0,2015,7
Phil Dawson,422,K,1,SF,0,0,0,0,0,1,60.0,,,,,60.4,0,0,0,0,0,2015,7
Sebastian Janikowski,595,K,1,OAK,0,8,0,0,0,7,60.1,63.6,,,,66.1,0,0,0,0,0,2015,7
Shane Lechler,673,P,1,HST,0,0,0,9,0,3,60.6,,,62.9,,,0,0,0,0,0,2015,7
Mike Leach,750,LS,1,ARZ,0,0,0,4,0,6,30.0,,,,,,1,1,0,0,0,2015,7
Steve Smith,837,WR,1,BLT,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,7
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,3,60.0,,,,,48.0,0,0,0,0,0,2015,7
James Harrison,1251,ED,1,PIT,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2015,7
Kevin Williams,1325,DI,1,NO,0,0,0,0,3,0,59.7,,,,,,0,0,0,0,0,2015,7
Calvin Pace,1334,ED,1,NYJ,0,0,2,0,6,0,60.6,,,,,,0,0,0,0,0,2015,7
Charles Tillman,1351,CB,1,CAR,0,0,5,0,5,0,61.1,,,,,,0,0,0,0,0,2015,7
Rashean Mathis,1355,CB,1,DET,0,0,0,0,7,0,60.3,,,,,,0,0,0,0,0,2015,7
Cory Redding,1381,DI,1,ARZ,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,7
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2015,7
Mike Scifres,1458,P,1,SD,0,0,0,5,0,3,60.4,,,53.2,,,0,0,0,0,0,2015,7
Josh Brown,1520,K,1,NYG,0,6,0,0,0,5,60.0,60.0,,,,68.0,0,0,0,0,0,2015,7
Chris Clemons,1585,ED,1,JAX,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2015,7
Jon Dorenbos,1600,LS,1,PHI,0,0,0,5,0,5,50.9,,,,,,0,0,0,0,0,2015,7
Larry Fitzgerald,1724,WR,1,ARZ,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,7
Vince Wilfork,1742,DI,1,HST,0,0,1,0,7,0,59.8,,,,,,0,0,0,0,0,2015,7
Benjamin Watson,1753,TE,1,NO,1,0,0,0,0,4,61.3,,,,,,0,0,0,0,0,2015,7
Karlos Dansby,1754,LB,1,CLV,0,0,1,0,6,0,60.2,,,,,,0,0,0,0,0,2015,7
Luke McCown,1827,QB,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2015,7
Andy Lee,1906,P,1,CLV,0,0,0,5,0,2,60.2,,,69.1,,,0,0,0,0,0,2015,7
Donnie Jones,1939,P,1,PHI,0,0,0,5,0,5,60.6,,,65.6,,,0,0,0,0,0,2015,7
Don Muhlbach,2130,LS,1,DET,0,0,0,6,0,3,51.6,,,,,,0,0,0,0,0,2015,7
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2015,7
