player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,69.8,0,0,0,0,0,2013,5
David Akers,295,K,1,DET,0,1,0,0,0,1,60.0,60.0,,,,62.0,0,0,0,0,0,2013,5
Charles Woodson,330,S,1,OAK,0,0,1,0,4,0,60.1,,,,,,0,0,0,0,0,2013,5
Patrick Mannelly,410,LS,1,CHI,0,0,0,4,0,2,38.9,,,,,,0,0,0,0,0,2013,5
Phil Dawson,422,K,1,SF,0,7,0,0,0,6,60.0,58.9,,,,62.8,0,0,0,0,0,2013,5
Brian Waters,575,G,1,DAL,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2013,5
John Abraham,591,ED,1,ARZ,0,0,1,0,3,0,60.0,,,,,,0,0,0,0,0,2013,5
Sebastian Janikowski,595,K,1,OAK,0,6,0,0,0,5,60.0,60.0,,,,69.7,0,0,0,0,0,2013,5
Brad Meester,627,C,1,JAX,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2013,5
Shane Lechler,673,P,1,HST,0,0,0,3,0,2,60.0,,,68.2,,,0,0,0,0,0,2013,5
Mike Leach,750,LS,1,ARZ,0,0,0,4,0,4,52.3,,,,,,0,0,0,0,0,2013,5
Justin Smith,776,DI,1,SF,0,0,1,0,2,0,60.0,,,,,,0,0,0,0,0,2013,5
Dominic Raiola,820,C,1,DET,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,5
Shaun Rogers,828,DI,1,NYG,0,0,1,0,8,0,59.0,,,,,,0,0,0,0,0,2013,5
Roberto Garza,856,C,1,CHI,0,0,0,0,0,2,60.2,,,,,,0,0,0,0,0,2013,5
Jay Feely,955,K,1,ARZ,0,5,0,0,0,4,60.0,60.0,,,,68.7,0,0,0,0,0,2013,5
Julius Peppers,1010,ED,1,CHI,0,0,2,0,6,0,59.3,,,,,,0,0,0,0,0,2013,5
Bryant McKinnie,1015,T,1,BLT,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2013,5
Andre Gurode,1044,C,1,OAK,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2013,5
Will Witherspoon,1079,LB,1,SL,2,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2013,5
Dave Zastudil,1113,P,1,ARZ,0,0,0,4,0,4,60.5,,,64.7,,,0,0,0,0,0,2013,5
Rob Bironas,1218,K,1,TEN,0,4,0,0,0,4,60.0,60.0,,,,53.4,0,0,1,0,0,2013,5
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,61.2,0,0,0,0,0,2013,5
