player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
DeMarco Murray,6223,HB,1,DAL,29,29,167,5.8,1,63.9,65.5,29.4,,88.0,3.03,22,11,9,1,0,0,2014,2
Arian Foster,5398,HB,1,HST,28,28,138,4.9,1,64.1,63.2,79.7,,83.0,2.96,40,7,6,0,0,0,2014,2
Giovani Bernard,7818,HB,1,CIN,28,27,90,3.3,1,66.2,63.8,79.7,60.0,47.0,1.74,12,6,3,0,0,0,2014,2
Stevan Ridley,6225,HB,1,NE,26,25,101,4.0,1,62.7,63.2,78.6,60.0,54.0,2.16,16,4,2,0,0,0,2014,2
Knile Davis,7878,HB,1,KC,23,22,79,3.6,2,54.1,62.9,28.3,60.0,21.0,0.95,25,4,2,1,0,0,2014,2
Bobby Rainey Jr.,7511,HB,1,TB,23,22,144,6.5,0,64.4,66.9,78.3,60.0,60.0,2.73,31,6,9,0,0,0,2014,2
Bernard Pierce,7085,HB,1,BLT,27,22,96,4.4,0,50.7,49.9,77.8,60.0,41.0,1.86,17,5,2,0,0,0,2014,2
Alfred Morris,7165,HB,1,WAS,26,22,85,3.9,2,59.1,60.1,77.7,60.0,57.0,2.59,23,6,5,0,0,0,2014,2
Trent Richardson,7009,HB,1,IND,22,21,79,3.8,0,44.3,44.6,19.1,60.0,53.0,2.52,15,4,5,2,0,0,2014,2
Zac Stacy,7942,HB,1,SL,22,19,71,3.7,1,45.1,46.1,25.1,60.0,35.0,1.84,12,4,1,1,0,0,2014,2
Terrance West,8729,HB,1,CLV,19,19,68,3.6,1,56.7,54.0,77.4,,36.0,1.89,15,4,1,0,0,0,2014,2
LeSean McCoy,4976,HB,1,PHI,21,19,79,4.2,1,61.1,58.8,78.0,60.0,31.0,1.63,21,7,2,0,0,0,2014,2
