player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,2,60.0,,,,,61.9,0,0,0,0,0,2017,13
Phil Dawson,422,K,1,ARZ,0,4,0,0,0,4,60.0,60.0,,,,67.2,0,0,0,0,0,2017,13
Shane Lechler,673,P,1,HST,0,0,0,3,0,5,60.5,,,54.3,,,0,0,0,0,0,2017,13
Julius Peppers,1010,ED,1,CAR,0,0,1,0,6,0,60.0,,,,,,0,0,0,0,0,2017,13
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,53.1,0,0,0,0,0,2017,13
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,6,60.7,,,,,,0,0,0,0,0,2017,13
Karlos Dansby,1754,LB,1,ARZ,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2017,13
Andy Lee,1906,P,1,ARZ,0,0,0,5,0,4,60.5,,,64.7,,,0,0,0,0,0,2017,13
Donnie Jones,1939,P,1,PHI,0,0,0,3,0,2,60.0,,,61.4,,,0,0,0,0,0,2017,13
Mike Adams,1972,S,1,CAR,0,0,1,0,6,0,60.1,,,,,,0,0,0,0,0,2017,13
Don Muhlbach,2130,LS,1,DET,0,0,0,6,0,4,60.7,,,,,,0,0,0,0,0,2017,13
Thomas Davis Sr.,2231,LB,1,CAR,0,1,0,0,0,0,60.0,,,,,,0,0,0,0,0,2017,13
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2017,13
Dustin Colquitt,2316,P,1,KC,0,0,0,2,0,6,60.7,,,60.9,,,0,0,0,0,0,2017,13
Joe Berger,2424,G,1,MIN,0,0,0,0,0,2,60.0,,,,,,1,0,0,0,0,2017,13
Lorenzo Alexander,2476,ED,1,BUF,0,2,3,4,5,0,46.8,,,,,,0,0,0,0,1,2017,13
Jon Condo,2539,LS,1,OAK,0,0,0,4,0,4,59.6,,,,,,0,0,0,0,0,2017,13
John Denney,2561,LS,1,MIA,0,0,0,9,0,5,30.5,,,,,,0,0,0,0,0,2017,13
Robbie Gould,2607,K,1,SF,0,1,0,0,0,5,60.0,60.0,,,,64.6,0,0,0,0,0,2017,13
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,5,0,6,73.1,,,,,,0,0,0,0,0,2017,13
Johnathan Joseph,2969,CB,1,HST,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2017,13
Marcedes Lewis,2973,TE,1,JAX,0,0,0,0,0,4,60.3,,,,,,0,0,0,0,0,2017,13
Kellen Clemens,2994,QB,1,LAC,0,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2017,13
Anthony Fasano,2998,TE,1,MIA,3,0,0,0,0,5,60.0,,,,,,0,0,0,0,0,2017,13
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2017,13
Eric Winston,3011,T,1,CIN,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2017,13
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,6,0,59.2,,,,,,0,0,0,0,0,2017,13
Jahri Evans,3053,G,1,GB,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2017,13
Stephen Gostkowski,3063,K,1,NE,0,6,0,0,0,5,60.0,60.0,,,,69.5,0,0,0,0,0,2017,13
Elvis Dumervil,3071,ED,1,SF,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0,2017,13
Kyle Williams,3079,DI,1,BUF,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2017,13
Sam Koch,3148,P,1,BLT,0,0,0,5,0,8,61.0,,,62.0,,,0,0,0,0,0,2017,13
Tom Johnson,3378,DI,1,MIN,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2017,13
Matt Prater,3471,K,1,DET,0,0,0,0,0,4,60.0,,,,,45.4,0,0,0,0,0,2017,13
Jon Ryan,3493,P,1,SEA,0,0,0,5,0,4,60.5,,,66.0,,,0,0,0,0,0,2017,13
Ted Ginn Jr.,3625,WR,1,NO,1,0,0,0,0,0,60.0,,60.0,,,,0,0,0,0,0,2017,13
Leon Hall,3634,CB,1,SF,0,6,2,0,0,0,64.2,,,,,,0,0,0,0,0,2017,13
Joe Staley,3644,T,1,SF,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2017,13
Alan Branch,3649,DI,1,NE,0,0,0,0,1,5,60.7,,,,,,0,0,0,0,0,2017,13
Paul Posluszny,3650,LB,1,JAX,0,0,1,0,2,0,60.1,,,,,,0,0,0,0,0,2017,13
David Harris,3663,LB,1,NE,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2017,13
Brian Robison,3718,ED,1,MIN,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2017,13
Zak DeOssie,3732,LS,1,NYG,0,0,0,7,0,3,60.7,,,,,,0,0,0,0,0,2017,13
Allen Barbre,3735,G,1,DEN,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2017,13
Brent Celek,3778,TE,1,PHI,5,0,0,0,0,2,58.8,,59.9,,,,0,0,0,0,0,2017,13
Corey Graham,3784,S,1,PHI,0,3,5,3,0,0,59.8,,,,,,0,0,0,0,0,2017,13
