player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Bobby Rainey Jr.,7511,HB,1,TB,30,30,163,5.4,2,92.5,91.9,80.0,,118,3.93,43,9,8,0,0,0,2013,11
Knowshon Moreno,4935,HB,1,DEN,27,27,79,2.9,0,57.6,58.2,78.9,,36,1.33,11,3,1,0,0,0,2013,11
Ray Rice,4369,HB,1,BLT,26,25,131,5.2,1,56.6,59.9,78.8,60.0,41,1.64,47,6,1,0,0,0,2013,11
Alfred Morris,7165,HB,1,WAS,29,22,93,4.2,0,81.8,80.2,77.7,58.6,75,3.41,22,5,4,0,0,0,2013,11
Rashad Jennings,5174,HB,1,OAK,28,22,150,6.8,1,75.0,73.6,78.4,58.7,128,5.82,80,4,1,0,0,0,2013,11
Adrian Peterson,3623,HB,1,MIN,23,21,65,3.1,0,53.1,59.6,77.7,60.0,44,2.1,13,3,1,0,0,0,2013,11
LeSean McCoy,4976,HB,1,PHI,23,20,77,3.9,2,69.9,71.8,78.0,59.8,77,3.85,16,3,8,0,1,0,2013,11
Ryan Mathews,5537,HB,1,SD,19,19,127,6.7,0,65.4,64.1,77.4,,43,2.26,51,5,0,0,0,0,2013,11
Ben Tate,5583,HB,1,HST,19,19,88,4.6,0,60.5,76.9,26.6,,49,2.58,17,3,8,1,0,0,2013,11
Matt Forte,4358,HB,1,CHI,23,18,83,4.6,0,59.3,57.0,77.6,59.1,34,1.89,20,3,2,0,0,0,2013,11
Andre Brown,5053,HB,1,NYG,18,18,66,3.7,0,63.1,66.6,77.0,,53,2.94,12,5,5,0,0,0,2013,11
Le'Veon Bell,7829,HB,1,PIT,22,18,36,2.0,0,65.1,68.7,77.3,59.0,34,1.89,13,4,6,0,0,0,2013,11
Marshawn Lynch,3628,HB,1,SEA,17,17,61,3.6,2,63.5,64.5,25.0,60.0,48,2.82,23,5,4,1,1,0,2013,11
Chris Johnson,4338,HB,1,TEN,17,17,86,5.1,2,68.4,75.4,76.4,,53,3.12,30,6,2,0,0,0,2013,11
Jamaal Charles,4387,HB,1,KC,20,16,78,4.9,0,67.6,83.5,76.2,60.0,19,1.19,35,3,2,0,0,0,2013,11
BenJarvus Green-Ellis,4599,HB,1,CIN,16,16,62,3.9,0,52.5,52.9,75.8,,22,1.38,18,2,1,0,0,0,2013,11
Chris Ivory,6007,HB,1,NYJ,15,15,98,6.5,1,65.4,72.3,75.5,,80,5.33,69,3,3,0,0,0,2013,11
Maurice Jones-Drew,3005,HB,1,JAX,14,14,23,1.6,1,59.0,51.8,76.1,72.4,17,1.21,9,2,0,0,0,0,2013,11
Eddie Lacy,7842,HB,1,GB,14,14,27,1.9,1,55.6,53.5,75.5,,25,1.79,5,1,1,0,0,0,2013,11
Donald Brown,4950,HB,1,IND,18,14,80,5.7,2,68.5,68.3,75.7,59.1,46,3.29,17,5,2,0,0,0,2013,11
Stevan Ridley,6225,HB,1,NE,13,13,48,3.7,1,77.6,74.4,22.4,,32,2.46,13,2,5,1,0,0,2013,11
C.J. Spiller,5534,HB,1,BUF,15,13,6,0.5,0,49.1,46.1,75.2,60.0,10,0.77,3,0,0,0,0,0,2013,11
Frank Gore,2282,HB,1,SF,13,13,48,3.7,0,52.7,55.4,75.2,,19,1.46,24,2,0,0,0,0,2013,11
Rashard Mendenhall,4337,HB,1,ARZ,12,12,14,1.2,1,62.7,60.4,75.0,,10,0.83,5,2,0,0,0,0,2013,11
Reggie Bush,2947,HB,1,DET,15,12,31,2.6,0,50.3,45.7,23.0,59.1,14,1.17,6,1,0,1,0,0,2013,11
Fred Jackson,3368,HB,1,BUF,20,12,34,2.8,0,58.9,58.1,74.8,58.3,14,1.17,7,1,0,0,0,0,2013,11
Pierre Thomas,4080,HB,1,NO,12,11,49,4.5,0,73.9,73.9,75.1,60.0,19,1.73,10,3,1,0,0,0,2013,11
Steven Jackson,1745,HB,1,ATL,11,11,41,3.7,0,69.5,66.5,74.4,60.0,33,3.0,15,2,4,0,0,0,2013,11
Robert Griffin III,7008,QB,1,WAS,34,6,44,4.4,0,57.1,59.9,81.1,60.0,11,1.1,14,2,1,1,0,0,2013,11
Giovani Bernard,7818,HB,1,CIN,11,10,45,4.5,0,63.4,59.2,75.2,60.0,29,2.9,13,2,2,0,0,0,2013,11
Bernard Pierce,7085,HB,1,BLT,11,10,18,1.8,0,62.1,61.3,73.6,60.0,12,1.2,8,0,0,0,0,0,2013,11
LeGarrette Blount,5863,HB,1,NE,11,10,49,4.9,0,63.2,63.1,73.8,60.0,26,2.6,12,2,0,0,0,0,2013,11
Daniel Thomas,6214,HB,1,MIA,12,10,57,5.7,1,91.2,91.2,74.1,60.0,32,3.2,11,3,4,0,0,0,2013,11
Andrew Luck,7007,QB,1,IND,28,5,31,3.4,1,66.7,53.4,80.3,60.0,4,0.44,13,4,1,0,0,0,2013,11
Nick Foles,7089,QB,1,PHI,30,6,47,5.2,1,80.0,58.8,79.6,60.0,21,2.33,14,4,0,0,0,0,2013,11
Andre Ellington,7968,HB,1,ARZ,9,9,3,0.3,0,61.6,55.9,73.4,,3,0.33,5,1,0,0,0,0,2013,11
Joique Bell,5797,HB,1,DET,10,9,49,5.4,1,67.8,65.6,73.7,60.0,22,2.44,18,3,4,0,0,0,2013,11
Chris Ogbonnaya,5135,HB,1,CLV,10,8,69,8.6,0,60.8,68.1,22.9,59.9,16,2.0,43,1,1,1,0,0,2013,11
Montee Ball,7839,HB,1,DEN,9,8,25,3.1,2,67.6,64.9,73.2,60.0,12,1.5,8,3,1,0,0,0,2013,11
Trent Richardson,7009,HB,1,IND,10,8,22,2.8,0,63.1,56.9,73.8,60.0,17,2.13,7,0,2,0,0,0,2013,11
Cam Newton,6153,QB,1,CAR,19,3,62,8.9,0,72.8,73.0,79.2,60.2,40,5.71,24,4,3,0,0,0,2013,11
Toby Gerhart,5576,HB,1,MIN,8,7,67,9.6,0,69.5,70.7,81.4,60.0,24,3.43,32,3,4,0,0,0,2013,11
E.J. Manuel,7797,QB,1,BUF,37,6,9,1.3,0,63.3,47.0,78.8,60.0,2,0.29,6,2,0,0,0,0,2013,11
Robert Turbin,7106,HB,1,SEA,8,7,17,2.4,0,70.5,70.4,72.8,60.0,13,1.86,7,1,2,0,0,0,2013,11
Jacquizz Rodgers,6297,HB,1,ATL,6,6,22,3.7,0,58.9,59.5,73.0,,10,1.67,14,3,0,0,0,0,2013,11
Willis McGahee,1339,HB,1,CLV,6,6,13,2.2,0,64.0,62.2,71.6,,8,1.33,6,1,1,0,0,0,2013,11
Mike Tolbert,4740,FB,1,CAR,11,6,17,2.8,0,55.4,56.9,70.6,54.6,14,2.33,6,1,1,0,0,0,2013,11
Ben Roethlisberger,1732,QB,1,PIT,25,4,12,2.0,0,69.8,44.5,81.2,60.0,1,0.17,10,0,0,0,0,0,2013,11
Mark Ingram II,6180,HB,1,NO,8,6,25,4.2,0,69.6,69.9,71.1,60.0,15,2.5,15,1,1,0,0,0,2013,11
