player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Stefon Diggs,9579,WR,1,MIN,18,13,72.2,126,1,84.0,82.4,80.0,72.3,,9.7,64,4.9,25,6,0,0,0,1,110.0,0,0,2018,11
Travis Kelce,7844,TE,1,KC,15,10,66.7,127,1,67.5,69.0,41.4,71.1,39.0,12.7,78,7.8,37,5,2,0,0,1,115.1,0,0,2018,11
Kenny Golladay,11851,WR,1,DET,14,8,57.1,113,1,88.4,88.7,76.5,70.1,,14.1,35,4.4,36,5,0,0,0,2,107.1,1,1,2018,11
Antonio Brown,5718,WR,1,PIT,13,5,38.5,117,1,63.0,62.4,73.4,68.0,,23.4,51,10.2,78,2,0,3,0,0,57.7,0,0,2018,11
Tre'Quan Smith,48228,WR,1,NO,13,10,76.9,157,1,94.2,93.9,78.0,71.1,,15.7,32,3.2,38,8,0,0,0,2,142.1,0,0,2018,11
Tyreek Hill,10799,WR,1,KC,13,10,76.9,215,2,90.6,90.8,78.0,74.0,,21.5,49,4.9,73,8,0,1,0,0,125.8,1,0,2018,11
Brandin Cooks,8655,WR,1,LA,12,8,66.7,107,0,70.2,70.7,76.5,70.8,,13.4,70,8.8,30,5,0,0,0,0,94.8,0,0,2018,11
Davante Adams,8688,WR,1,GB,12,10,83.3,166,0,87.1,85.2,78.0,71.1,,16.6,50,5.0,57,5,0,0,0,0,118.8,0,0,2018,11
Robert Woods,7822,WR,1,LA,11,4,36.4,72,1,67.8,65.3,72.1,67.0,,18.0,5,1.3,36,3,0,0,0,0,90.0,0,0,2018,11
Tyler Boyd,10689,WR,1,CIN,11,4,36.4,71,0,71.2,70.7,42.1,68.0,,17.8,38,9.5,32,4,1,0,0,0,59.3,0,0,2018,11
Jordan Reed,7866,TE,1,WAS,11,7,63.6,71,1,80.6,76.1,75.6,69.5,,10.1,32,4.6,24,3,0,1,0,0,74.4,0,0,2018,11
Keenan Allen,7857,WR,1,LAC,11,9,81.8,89,1,76.1,78.1,77.3,71.3,,9.9,26,2.9,27,5,0,0,0,0,130.7,1,0,2018,11
JuJu Smith-Schuster,11817,WR,1,PIT,10,8,80.0,104,0,66.4,66.0,54.9,70.1,,13.0,30,3.8,35,3,1,0,0,0,110.0,0,0,2018,11
Adam Thielen,8288,WR,1,MIN,10,7,70.0,66,0,72.6,71.8,76.5,70.1,,9.4,16,2.3,13,5,0,0,0,0,87.9,0,0,2018,11
Doug Baldwin,6615,WR,1,SEA,10,7,70.0,52,1,69.2,66.6,75.6,69.5,68.2,7.4,10,1.4,16,3,0,0,0,0,115.4,0,0,2018,11
Taylor Gabriel,9002,WR,1,CHI,9,7,77.8,52,0,73.2,73.8,75.6,71.1,,7.4,8,1.1,14,4,0,1,0,0,51.2,0,0,2018,11
