player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Lamar Jackson,46416,QB,1,BLT,28,22,12,54.5,204,9.3,1,0,60.4,65.1,55.4,28.8,3,0,0,1,0,101.3,3,8,2018,16
Jeff Driskel,10841,QB,1,CIN,25,19,13,68.4,133,7.0,2,0,60.4,58.7,62.2,26.2,3,1,2,0,0,123.4,3,8,2018,16
Cody Kessler,10727,QB,1,JAX,22,17,12,70.6,106,6.2,0,0,52.9,53.8,58.2,22.6,5,0,1,1,0,86.9,0,6,2018,16
Marcus Mariota,9435,QB,1,TEN,16,13,10,76.9,110,8.5,0,0,74.0,70.5,63.9,73.9,2,1,0,1,0,101.4,1,7,2018,16
Blaine Gabbert,6162,QB,1,TEN,12,11,7,63.6,101,9.2,1,0,61.2,60.8,,72.8,1,0,0,1,0,123.7,0,5,2018,16
Matt Cassel,2447,QB,1,DET,13,11,5,45.5,45,4.1,0,0,61.5,58.5,63.1,73.5,1,0,1,1,0,57.0,1,3,2018,16
Mike Glennon,7854,QB,1,ARZ,7,7,5,71.4,63,9.0,0,0,56.7,56.8,,69.6,0,1,0,0,0,99.1,0,3,2018,16
Blake Bortles,8638,QB,1,JAX,7,6,5,83.3,39,6.5,0,0,72.3,66.8,68.5,73.1,1,0,0,0,0,93.8,0,1,2018,16
Kyle Allen,26152,QB,1,CAR,4,4,4,100.0,38,9.5,0,0,83.8,82.2,,66.9,0,0,0,0,0,106.3,0,2,2018,16
Larry Fitzgerald,1724,WR,1,ARZ,1,1,1,100.0,32,32.0,1,0,68.8,79.9,,69.5,0,0,0,0,0,158.3,0,1,2018,16
Jarvis Landry,8698,WR,1,CLV,1,1,1,100.0,63,63.0,0,0,72.3,82.2,,69.5,0,0,0,0,0,118.8,0,1,2018,16
Derrick Henry,10679,HB,1,TEN,1,1,0,0.0,0,0.0,0,0,67.4,48.9,71.3,77.7,0,0,0,0,0,39.6,0,0,2018,16
Nate Sudfeld,10821,QB,1,PHI,1,1,0,0.0,0,0.0,0,0,44.8,46.4,,60.4,0,0,0,0,0,39.6,0,0,2018,16
Brian Hoyer,5277,QB,1,NE,1,1,0,0.0,0,0.0,0,0,55.3,54.5,60.0,66.7,0,0,0,0,0,39.6,0,0,2018,16
Dede Westbrook,11865,WR,1,JAX,1,1,0,0.0,0,0.0,0,0,74.4,60.0,63.1,74.9,0,0,0,1,0,39.6,0,0,2018,16
Taysom Hill,12112,QB,1,NO,1,1,0,0.0,0,0.0,0,1,27.1,27.9,,60.4,0,0,0,0,0,0.0,0,0,2018,16
