player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Michael Thomas,10681,WR,1,NO,13,11,84.6,98,0,84.2,83.3,78.7,71.5,,8.9,22,2.0,20,6,0,0,0,0,98.1,0,0,2018,14
Robert Woods,7822,WR,1,LA,13,7,53.8,61,0,67.5,67.1,76.5,70.1,67.8,8.7,23,3.3,29,2,1,2,0,0,26.9,0,0,2018,14
Amari Cooper,9437,WR,1,DAL,13,10,76.9,217,3,89.8,88.7,58.9,71.1,,21.7,89,8.9,75,9,1,1,0,1,125.8,0,0,2018,14
Ezekiel Elliott,10638,HB,1,DAL,13,12,92.3,79,0,73.9,78.0,79.4,80.5,63.9,6.6,68,5.7,16,4,0,0,0,1,92.0,1,0,2018,14
T.Y. Hilton,7092,WR,1,IND,12,9,75.0,199,0,86.6,84.4,77.3,70.6,,22.1,58,6.4,60,5,0,0,0,1,116.7,0,0,2018,14
JuJu Smith-Schuster,11817,WR,1,PIT,12,8,66.7,130,2,92.4,92.6,76.5,70.1,,16.3,74,9.3,43,8,0,0,0,1,142.4,0,0,2018,14
Tyreek Hill,10799,WR,1,KC,12,8,66.7,139,0,86.0,86.4,76.5,73.0,,17.4,45,5.6,48,6,0,1,0,1,71.2,1,0,2018,14
Julian Edelman,5156,WR,1,NE,12,9,75.0,86,1,74.6,72.8,38.4,72.8,,9.6,24,2.7,20,7,2,0,0,0,122.2,0,0,2018,14
Julio Jones,6158,WR,1,ATL,11,8,72.7,106,2,81.8,80.9,57.0,70.6,,13.3,32,4.0,28,4,1,0,0,1,142.4,0,0,2018,14
Davante Adams,8688,WR,1,GB,11,7,63.6,81,1,81.0,79.6,76.5,70.1,,11.6,15,2.1,22,5,0,0,0,0,116.1,0,0,2018,14
Ian Thomas,42130,TE,1,CAR,10,9,90.0,77,0,63.8,69.0,77.3,70.6,66.4,8.6,38,4.2,16,6,0,0,0,0,98.8,2,0,2018,14
Donte Moncrief,8725,WR,1,JAX,10,5,50.0,47,0,65.2,64.8,45.8,69.5,,9.4,15,3.0,12,2,1,0,0,0,63.3,1,0,2018,14
Tim Patrick,12087,WR,1,DEN,10,7,70.0,85,0,68.0,68.4,52.1,70.3,,12.1,22,3.1,21,4,1,0,1,0,95.8,0,0,2018,14
Chris Godwin,11839,WR,1,TB,10,1,10.0,13,0,44.2,44.3,64.7,18.4,,13.0,0,0.0,13,0,0,0,1,0,39.6,0,0,2018,14
David Johnson,9519,HB,1,ARZ,10,8,80.0,12,0,50.2,40.7,54.9,26.1,42.1,1.5,26,3.3,10,1,1,0,1,0,79.2,0,0,2018,14
Dede Westbrook,11865,WR,1,JAX,10,7,70.0,88,1,77.8,76.3,52.5,70.8,61.6,12.6,14,2.0,23,5,1,0,0,0,130.4,0,0,2018,14
DeAndre Hopkins,7808,WR,1,HST,9,4,44.4,36,1,63.6,62.8,72.1,67.0,,9.0,4,1.0,13,3,0,0,0,0,92.8,0,0,2018,14
Zay Jones,11792,WR,1,BUF,9,3,33.3,22,0,42.0,41.9,27.0,68.0,66.2,7.3,0,0.0,12,1,3,2,0,0,2.8,0,0,2018,14
Michael Gallup,26075,WR,1,DAL,9,4,44.4,24,0,57.6,57.2,72.1,67.0,,6.0,11,2.8,10,2,0,1,0,0,12.0,0,0,2018,14
Alshon Jeffery,7048,WR,1,PHI,9,6,66.7,50,1,60.7,60.7,29.8,68.8,,8.3,9,1.5,12,4,2,0,0,0,117.8,0,0,2018,14
Jared Cook,5012,TE,1,OAK,9,7,77.8,116,0,76.9,79.7,52.1,69.5,,16.6,39,5.6,30,6,1,0,0,0,118.8,0,0,2018,14
Kenny Stills,7926,WR,1,MIA,9,8,88.9,135,1,90.4,88.7,54.5,70.1,,16.9,28,3.5,43,7,1,0,0,0,155.8,0,0,2018,14
Travis Kelce,7844,TE,1,KC,9,7,77.8,77,1,78.5,79.6,54.5,70.1,75.4,11.0,19,2.7,17,6,1,0,0,0,139.4,0,0,2018,14
DaeSean Hamilton,45416,WR,1,DEN,9,7,77.8,47,1,65.6,65.4,75.6,69.5,,6.7,14,2.0,18,3,0,0,0,0,125.5,0,0,2018,14
Robert Foster,48230,WR,1,BUF,8,7,87.5,104,0,69.5,74.7,75.6,69.5,,14.9,42,6.0,38,4,0,0,0,0,118.8,2,0,2018,14
Larry Fitzgerald,1724,WR,1,ARZ,8,5,62.5,55,0,64.3,63.8,74.6,68.8,,11.0,8,1.6,14,5,0,0,0,0,82.8,0,0,2018,14
Rob Gronkowski,5567,TE,1,NE,8,8,100.0,107,1,90.3,89.1,76.5,70.1,75.7,13.4,29,3.6,17,7,0,0,0,0,158.3,0,0,2018,14
Eric Ebron,8645,TE,1,IND,8,4,50.0,65,1,56.8,56.7,28.6,67.0,,16.3,22,5.5,23,4,2,0,0,0,117.2,0,0,2018,14
Josh Gordon,7618,WR,1,NE,8,5,62.5,96,0,71.1,73.3,74.6,68.8,,19.2,49,9.8,29,5,0,0,0,0,104.2,0,0,2018,14
Curtis Samuel,11795,WR,1,CAR,8,4,50.0,80,0,56.5,56.1,42.1,67.0,,20.0,7,1.8,33,3,1,0,0,0,85.4,0,0,2018,14
Zach Ertz,7816,TE,1,PHI,8,5,62.5,38,0,63.3,66.2,73.4,68.0,,7.6,7,1.4,12,3,0,0,0,0,74.0,1,0,2018,14
Mohamed Sanu,7084,WR,1,ATL,8,6,75.0,54,0,71.5,70.5,75.6,21.4,,9.0,23,3.8,11,5,0,0,1,1,92.7,0,0,2018,14
Allen Robinson II,8696,WR,1,CHI,8,5,62.5,42,0,59.0,62.5,73.4,68.0,,8.4,24,4.8,14,2,0,0,0,0,76.0,2,0,2018,14
Trent Sherfield,48021,WR,1,ARZ,7,5,71.4,77,0,70.0,67.8,73.4,68.0,,15.4,6,1.2,19,4,0,1,0,0,67.9,0,0,2018,14
Jaylen Samuels,47297,HB,1,PIT,7,7,100.0,64,0,56.9,68.0,75.6,75.9,78.1,9.1,78,11.1,23,2,0,0,0,5,104.8,0,0,2018,14
Adam Thielen,8288,WR,1,MIN,7,5,71.4,70,0,72.1,69.6,73.4,69.1,,14.0,50,10.0,35,4,0,0,0,2,103.3,0,0,2018,14
Jordy Nelson,4350,WR,1,OAK,7,6,85.7,48,0,60.8,58.7,75.6,69.5,,8.0,6,1.0,13,3,0,0,0,0,95.2,0,0,2018,14
Phillip Lindsay,12660,HB,1,DEN,7,4,57.1,21,0,53.8,45.1,41.6,76.0,69.8,5.3,27,6.8,9,0,1,0,0,0,62.2,0,0,2018,14
Blake Jarwin,12320,TE,1,DAL,7,7,100.0,56,0,75.3,71.0,76.5,70.1,71.3,8.0,25,3.6,22,4,0,0,0,0,100.0,0,0,2018,14
Antonio Brown,5718,WR,1,PIT,7,5,71.4,35,0,59.7,59.2,73.4,68.0,,7.0,22,4.4,13,2,0,1,0,0,42.9,0,0,2018,14
Isaiah McKenzie,11927,WR,1,BUF,7,4,57.1,47,0,66.6,64.8,73.4,75.3,,11.8,14,3.5,19,2,0,0,0,1,77.7,0,0,2018,14
George Kittle,11901,TE,1,SF,7,7,100.0,210,1,91.6,92.2,75.6,69.5,74.1,30.0,138,19.7,85,6,0,0,0,2,158.3,1,0,2018,14
Taywan Taylor,11827,WR,1,TEN,7,6,85.7,59,0,83.7,80.9,49.2,68.8,,9.8,22,3.7,13,3,1,0,0,2,101.8,0,0,2018,14
Dalvin Cook,11796,HB,1,MIN,7,5,71.4,28,1,60.7,51.7,49.7,76.0,69.4,5.6,36,7.2,17,2,1,0,0,0,117.9,0,0,2018,14
Christian McCaffrey,11763,HB,1,CAR,7,7,100.0,45,0,70.9,74.9,76.5,77.5,32.4,6.4,52,7.4,20,3,0,0,0,2,93.5,0,0,2018,14
Adam Humphries,10075,WR,1,TB,7,4,57.1,42,0,66.8,66.1,72.1,69.0,,10.5,11,2.8,15,3,0,0,0,0,74.7,0,0,2018,14
J.J. Nelson,9592,WR,1,ARZ,7,3,42.9,43,0,64.3,65.3,70.5,67.4,,14.3,2,0.7,17,3,0,0,0,0,63.4,0,0,2018,14
Keenan Allen,7857,WR,1,LAC,7,5,71.4,78,1,74.1,78.3,73.4,69.1,,15.6,17,3.4,37,3,0,0,0,1,147.6,1,0,2018,14
Taylor Gabriel,9002,WR,1,CHI,7,3,42.9,22,0,63.5,63.0,70.5,65.8,,7.3,6,2.0,8,1,0,1,0,0,11.3,0,0,2018,14
Willie Snead IV,8999,WR,1,BLT,7,5,71.4,61,0,84.8,85.0,73.4,68.0,,12.2,11,2.2,16,5,0,0,0,0,97.9,0,0,2018,14
Robby Anderson,11254,WR,1,NYJ,6,4,66.7,76,1,78.6,77.4,72.1,67.0,,19.0,12,3.0,37,4,0,0,0,1,149.3,0,0,2018,14
John Brown,8726,WR,1,BLT,6,2,33.3,23,1,66.5,65.5,68.3,64.0,,11.5,1,0.5,14,2,0,0,0,0,85.4,0,0,2018,14
Demaryius Thomas,5547,WR,1,HST,6,4,66.7,48,0,61.5,63.5,72.1,67.0,,12.0,41,10.3,20,3,0,0,0,0,91.0,1,0,2018,14
Stefon Diggs,9579,WR,1,MIN,6,4,66.7,76,0,72.5,73.0,72.1,68.3,,19.0,2,0.5,48,3,0,0,0,0,109.7,1,0,2018,14
Lamar Miller,7097,HB,1,HST,6,5,83.3,19,0,74.9,67.9,73.4,76.1,66.0,3.8,31,6.2,5,1,0,0,0,0,79.9,0,0,2018,14
Mike Williams,11762,WR,1,LAC,6,3,50.0,45,0,68.5,67.5,36.2,65.8,,15.0,6,2.0,19,2,1,0,0,0,75.0,0,0,2018,14
Gerald Everett,11799,TE,1,LA,6,4,66.7,29,0,75.0,75.7,73.4,68.0,35.0,7.3,11,2.8,9,2,0,0,0,0,77.8,0,0,2018,14
Tyler Lockett,9502,WR,1,SEA,6,5,83.3,42,0,74.6,77.5,74.6,73.7,,8.4,19,3.8,14,3,0,0,0,0,95.8,0,0,2018,14
Alvin Kamara,11822,HB,1,NO,6,5,83.3,36,0,71.6,70.8,73.4,77.2,76.4,7.2,37,7.4,15,3,0,0,0,0,91.7,0,0,2018,14
Todd Gurley II,9443,HB,1,LA,6,3,50.0,30,0,62.4,65.8,72.1,74.9,82.5,10.0,25,8.3,11,2,0,0,0,1,64.6,1,0,2018,14
Keelan Cole,51593,WR,1,JAX,6,3,50.0,55,0,63.9,63.2,70.5,65.8,,18.3,5,1.7,35,2,0,0,0,0,81.9,0,0,2018,14
Josh Reynolds,11872,WR,1,LA,6,3,50.0,36,0,57.7,57.2,70.5,65.8,73.9,12.0,10,3.3,16,2,0,2,0,0,29.2,0,0,2018,14
Zach Pascal,12303,WR,1,IND,6,5,83.3,68,1,76.2,73.5,73.4,68.0,,13.6,13,2.6,28,3,0,1,0,0,113.9,0,0,2018,14
Nick Chubb,45783,HB,1,CLV,6,4,66.7,17,0,65.8,47.1,41.6,76.0,53.7,4.3,25,6.3,8,0,1,0,0,2,70.1,0,0,2018,14
Seth Roberts,9079,WR,1,OAK,6,5,83.3,76,0,63.4,65.3,73.4,68.0,,15.2,37,7.4,39,2,0,0,0,1,118.8,1,0,2018,14
