player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,56.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2015,1
Phil Dawson,422,K,1,SF,63.8,2,2,100.0,0,0,,1,2,50.0,1,1,100.0,0,0,,0,0,,2015,1
Sebastian Janikowski,595,K,1,OAK,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,1
Matt Bryant,1223,K,1,ATL,71.7,2,2,100.0,0,0,,0,0,,1,1,100.0,3,3,100.0,0,0,,2015,1
Josh Brown,1520,K,1,NYG,69.7,2,2,100.0,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2015,1
Josh Scobee,1858,K,1,PIT,38.8,1,1,100.0,0,0,,1,1,100.0,0,0,,1,3,33.3,0,0,,2015,1
Mike Nugent,2264,K,1,CIN,73.4,3,4,75.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2015,1
Robbie Gould,2607,K,1,CHI,71.0,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2015,1
Stephen Gostkowski,3063,K,1,NE,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,1
Matt Prater,3471,K,1,DET,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,1
Nick Folk,3794,K,1,NYJ,65.3,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2015,1
Mason Crosby,3809,K,1,GB,65.5,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2015,1
Stephen Hauschka,4655,K,1,SEA,64.5,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2015,1
Dan Carpenter,4697,K,1,BUF,68.6,3,3,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2015,1
Ryan Succop,5180,K,1,TEN,65.9,6,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,1
Graham Gano,5443,K,1,CAR,57.9,2,2,100.0,0,0,,0,0,,0,0,,2,3,66.7,0,1,0.0,2015,1
Dan Bailey,6796,K,1,DAL,64.4,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2015,1
Kai Forbath,6860,K,1,WAS,50.6,1,1,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2015,1
Randy Bullock,7154,K,1,HST,48.5,0,1,0.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2015,1
Greg Zuerlein,7163,K,1,SL,66.1,4,4,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2015,1
Blair Walsh,7167,K,1,MIN,46.9,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2015,1
Justin Tucker,7604,K,1,BLT,70.5,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2015,1
Brandon McManus,8437,K,1,DEN,87.6,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,2015,1
Zach Hocker,8862,K,1,NO,67.0,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,0,0,,2015,1
Cairo Santos,8932,K,1,KC,57.1,3,3,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,2015,1
Cody Parkey,9030,K,1,PHI,42.7,3,3,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2015,1
Chandler Catanzaro,9140,K,1,ARZ,66.9,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,1
Travis Coons,9268,K,1,CLV,72.7,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2015,1
Kyle Brindza,9752,K,1,TB,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,1
Andrew Franks,9814,K,1,MIA,62.8,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2015,1
Josh Lambo,10133,K,1,SD,50.2,3,4,75.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2015,1
Jason Myers,10207,K,1,JAX,29.7,0,1,0.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2015,1
