player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,65.8,0,0,0,0,0,2014,5
Phil Dawson,422,K,1,SF,0,7,0,0,0,6,60.0,58.9,,,,75.2,0,0,0,0,0,2014,5
Shane Lechler,673,P,1,HST,0,0,0,7,0,3,60.5,,,67.9,,,0,0,0,0,0,2014,5
Shayne Graham,730,K,1,NO,0,0,0,0,0,5,60.0,,,,,65.2,0,0,0,0,0,2014,5
Mike Leach,750,LS,1,ARZ,0,0,0,12,0,4,37.5,,,,,,0,0,1,0,1,2014,5
Ryan Pickett,799,DI,1,HST,0,0,1,0,5,0,60.0,,,,,,0,0,0,0,0,2014,5
Julius Peppers,1010,ED,1,GB,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2014,5
Dave Zastudil,1113,P,1,ARZ,0,0,0,12,0,4,60.8,,,47.5,,,0,0,0,0,0,2014,5
Larry Foote,1126,LB,1,ARZ,0,0,0,0,8,0,60.2,,,,,,0,0,0,0,0,2014,5
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,61.2,0,0,0,0,0,2014,5
Billy Cundiff,1230,K,1,CLV,0,6,0,0,0,5,60.0,60.0,,,,64.7,0,0,0,0,0,2014,5
Terence Newman,1321,CB,1,CIN,0,0,0,0,8,0,60.7,,,,,,0,0,0,0,0,2014,5
Kevin Williams,1325,DI,1,SEA,0,0,0,0,3,0,59.8,,,,,,0,0,0,0,0,2014,5
Troy Polamalu,1332,S,1,PIT,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2014,5
Calvin Pace,1334,ED,1,NYJ,0,0,1,0,5,0,60.2,,,,,,0,0,0,0,0,2014,5
Rashean Mathis,1355,CB,1,DET,1,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2014,5
