player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,60.3,0,0,,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,12
David Akers,295,K,1,DET,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,12
Phil Dawson,422,K,1,SF,65.9,3,3,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,12
Sebastian Janikowski,595,K,1,OAK,47.0,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,2,3,66.7,1,1,100.0,2013,12
Rian Lindell,754,K,1,TB,30.0,3,3,100.0,0,0,,0,0,,1,2,50.0,0,0,,0,1,0.0,2013,12
Jay Feely,955,K,1,ARZ,69.4,4,4,100.0,0,0,,2,3,66.7,0,0,,1,1,100.0,1,1,100.0,2013,12
Rob Bironas,1218,K,1,TEN,62.4,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2013,12
Matt Bryant,1223,K,1,ATL,50.8,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,1,0.0,2013,12
Billy Cundiff,1230,K,1,CLV,50.8,0,0,,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2013,12
Josh Brown,1520,K,1,NYG,61.1,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2013,12
Josh Scobee,1858,K,1,JAX,54.3,1,1,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,1,1,100.0,2013,12
Robbie Gould,2607,K,1,CHI,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,12
Nick Novak,2726,K,1,SD,62.8,5,5,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,12
Shaun Suisham,2796,K,1,PIT,65.6,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2013,12
Stephen Gostkowski,3063,K,1,NE,70.4,4,4,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,12
Matt Prater,3471,K,1,DEN,61.8,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,12
Nick Folk,3794,K,1,NYJ,60.3,0,0,,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,12
Mason Crosby,3809,K,1,GB,78.9,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2013,12
Garrett Hartley,4900,K,1,NO,63.1,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,12
Ryan Succop,5180,K,1,KC,61.8,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,12
Graham Gano,5443,K,1,CAR,54.4,2,2,100.0,0,0,,0,0,,0,1,0.0,1,1,100.0,1,1,100.0,2013,12
Dan Bailey,6796,K,1,DAL,79.4,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,12
Kai Forbath,6860,K,1,WAS,62.7,0,0,,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,12
Randy Bullock,7154,K,1,HST,65.1,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,12
Greg Zuerlein,7163,K,1,SL,63.6,4,4,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,12
Blair Walsh,7167,K,1,MIN,82.3,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,0,0,,2013,12
Justin Tucker,7604,K,1,BLT,68.2,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,1,1,100.0,2013,12
Caleb Sturgis,7948,K,1,MIA,54.7,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,1,0.0,2013,12
