player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Jay Ajayi,9582,HB,1,MIA,8,6,48,8.0,0,73.6,73.7,70.6,60.0,43,7.17,24,2,1,0,0,0,2015,10
Tyrod Taylor,6332,QB,1,BUF,31,5,12,2.0,0,58.8,53.1,79.1,60.0,6,1.0,8,0,2,0,0,0,2015,10
Orleans Darkwa,9173,HB,1,NYG,5,5,15,3.0,0,60.8,61.9,69.7,,13,2.6,4,1,1,0,0,0,2015,10
Andre Ellington,7968,HB,1,ARZ,7,5,61,12.2,1,73.7,76.0,71.4,79.5,40,8.0,48,2,1,0,0,0,2015,10
Charles Sims,8704,HB,1,TB,5,5,18,3.6,0,58.9,57.9,70.9,60.0,9,1.8,9,1,0,0,0,0,2015,10
Javorius Allen,9558,HB,1,BLT,6,5,19,3.8,0,55.3,56.3,70.3,60.0,18,3.6,12,2,3,0,0,0,2015,10
Mark Ingram II,6180,HB,1,NO,5,5,77,15.4,0,79.2,81.3,71.8,,70,14.0,70,2,1,0,0,0,2015,10
Andy Dalton,6187,QB,1,CIN,18,2,30,6.0,0,61.4,69.3,80.4,60.0,16,3.2,11,2,1,0,0,0,2015,10
Ameer Abdullah,9487,HB,1,DET,6,5,15,3.0,0,78.4,75.1,73.0,60.0,25,5.0,9,0,1,0,0,0,2015,10
Marcus Mariota,9435,QB,1,TEN,19,3,24,4.8,0,67.7,46.6,26.2,60.0,1,0.2,10,1,0,2,0,0,2015,10
Jamize Olawale,7572,FB,1,OAK,6,5,24,4.8,0,65.0,64.9,71.4,60.0,12,2.4,10,2,0,0,0,0,2015,10
Chris Polk,7532,HB,1,HST,4,4,14,3.5,0,59.4,60.0,68.6,,13,3.25,13,1,2,0,0,0,2015,10
Shane Vereen,6208,HB,1,NYG,4,4,14,3.5,0,60.4,62.8,81.3,,11,2.75,9,0,1,0,0,0,2015,10
Duke Johnson Jr.,9510,HB,1,CLV,4,4,10,2.5,0,52.1,53.7,73.5,,10,2.5,9,1,0,0,0,0,2015,10
Stevan Ridley,6225,HB,1,NYJ,4,3,-1,-0.3,0,59.6,61.5,67.2,60.0,5,1.67,3,0,0,0,0,0,2015,10
Dexter McCluster,5561,HB,1,TEN,4,3,25,8.3,1,63.0,63.4,25.6,60.0,12,4.0,25,1,1,1,0,0,2015,10
Christine Michael,7843,HB,1,DAL,3,3,8,2.7,0,47.8,49.3,67.2,,5,1.67,4,0,0,0,0,0,2015,10
Theo Riddick,7980,HB,1,DET,4,3,1,0.3,0,60.8,55.2,69.7,60.0,5,1.67,1,0,0,0,0,0,2015,10
Darrel Young,5438,FB,1,WAS,6,3,7,2.3,0,28.1,29.7,15.7,67.9,8,2.67,5,0,1,1,0,0,2015,10
Mike Tolbert,4740,FB,1,CAR,15,3,5,1.7,0,68.9,67.7,69.4,53.1,3,1.0,3,2,0,0,0,0,2015,10
Tavon Austin,7789,WR,1,SL,12,3,18,6.0,0,57.1,72.1,74.3,60.6,7,2.33,12,0,1,0,0,0,2015,10
Carson Palmer,1317,QB,1,ARZ,33,3,-2,-0.7,0,77.6,60.5,24.5,60.0,0,0.0,0,0,0,2,1,0,2015,10
Jay Cutler,2956,QB,1,CHI,37,3,24,8.0,0,59.7,64.2,77.8,60.0,15,5.0,26,1,0,0,0,0,2015,10
Brock Osweiler,7059,QB,1,DEN,5,0,18,6.0,0,46.5,48.5,78.1,60.0,16,5.33,8,0,0,0,0,0,2015,10
Ryan Fitzpatrick,2467,QB,1,NYJ,22,1,30,10.0,0,60.8,63.3,78.8,60.0,6,2.0,16,1,0,0,1,0,2015,10
Darren Sproles,2347,HB,1,PHI,3,3,0,0.0,0,65.7,60.4,77.4,,3,1.0,2,1,0,0,0,0,2015,10
Johnny Manziel,8657,QB,1,CLV,12,1,17,5.7,0,74.2,83.5,34.5,60.0,21,7.0,11,1,0,1,1,0,2015,10
Thomas Rawls,9993,HB,1,SEA,2,2,19,9.5,0,72.8,71.7,65.2,,15,7.5,13,1,2,0,0,0,2015,10
Ben Roethlisberger,1732,QB,1,PIT,18,2,-2,-1.0,0,78.3,60.0,79.6,60.0,0,0.0,0,0,0,0,0,0,2015,10
Aaron Rodgers,2241,QB,1,GB,17,1,8,4.0,0,76.4,65.4,82.7,60.0,0,0.0,9,1,0,0,0,0,2015,10
Joe Flacco,4332,QB,1,BLT,20,1,17,8.5,0,76.6,74.4,30.0,60.0,0,0.0,16,2,0,1,0,0,2015,10
Matthew Stafford,4924,QB,1,DET,26,2,1,0.5,0,72.5,44.9,28.4,60.0,1,0.5,1,1,0,1,0,0,2015,10
Mark Sanchez,4928,QB,1,PHI,11,1,4,2.0,0,75.0,55.9,76.6,60.0,0,0.0,4,0,0,0,0,0,2015,10
T.J. Yates,6304,QB,1,HST,9,2,-2,-1.0,0,49.7,60.0,73.5,60.0,0,0.0,0,0,0,0,0,0,2015,10
Jordan Todman,6335,HB,1,PIT,4,2,8,4.0,0,64.8,62.6,65.2,60.0,4,2.0,5,0,0,0,0,0,2015,10
Matt Asiata,6432,HB,1,MIN,3,2,7,3.5,0,62.2,62.4,68.3,60.0,2,1.0,6,1,0,0,0,0,2015,10
Ryan Tannehill,7014,QB,1,MIA,26,2,-2,-1.0,0,62.3,60.0,29.1,60.0,0,0.0,0,0,0,1,0,0,2015,10
Will Tukuafu,7764,FB,1,SEA,2,2,2,1.0,1,77.5,69.9,65.2,60.0,1,0.5,1,2,0,0,0,0,2015,10
Chris Thompson,7936,HB,1,WAS,2,2,54,27.0,0,91.1,87.3,66.7,,4,2.0,38,2,1,0,0,0,2015,10
Spencer Ware,7975,HB,1,KC,4,2,4,2.0,0,52.8,54.3,65.2,60.0,2,1.0,4,0,0,0,0,0,2015,10
C.J. Anderson,8101,HB,1,DEN,2,2,9,4.5,0,59.6,64.7,67.2,,7,3.5,5,0,1,0,0,0,2015,10
Blake Bortles,8638,QB,1,JAX,20,0,25,12.5,0,45.0,76.0,80.9,60.0,10,5.0,14,2,1,0,1,0,2015,10
Teddy Bridgewater,8667,QB,1,MIN,31,0,23,11.5,0,66.3,78.3,77.4,60.0,3,1.5,18,2,0,0,0,0,2015,10
Derek Carr,8671,QB,1,OAK,17,0,12,6.0,0,54.3,63.5,80.0,60.0,0,0.0,11,1,0,0,0,0,2015,10
Bishop Sankey,8689,HB,1,TEN,3,2,7,3.5,0,68.2,65.7,65.2,60.0,6,3.0,5,0,1,0,0,0,2015,10
Andre Williams,8748,HB,1,NYG,2,2,2,1.0,0,56.0,57.1,65.2,,1,0.5,3,0,0,0,0,0,2015,10
Jameis Winston,9434,QB,1,TB,25,2,0,0.0,1,64.5,30.8,27.7,60.0,0,0.0,1,1,0,0,0,0,2015,10
Tom Brady,698,QB,1,NE,22,1,9,4.5,0,67.5,65.4,24.8,60.0,0,0.0,10,1,0,2,0,0,2015,10
Marqise Lee,8674,WR,1,JAX,4,1,3,3.0,0,44.2,57.2,64.6,59.7,0,0.0,3,0,0,0,0,0,2015,10
Brandin Cooks,8655,WR,1,NO,21,1,11,11.0,0,70.9,63.1,69.1,61.8,2,2.0,11,1,0,0,0,0,2015,10
Adam Thielen,8288,WR,1,MIN,1,1,14,14.0,0,69.4,62.8,61.9,,0,0.0,14,1,0,0,0,0,2015,10
Denard Robinson,7917,HB,1,JAX,1,1,1,1.0,0,40.4,56.7,61.9,,1,1.0,1,0,0,0,0,0,2015,10
Cordarrelle Patterson,7810,WR,1,MIN,2,1,6,6.0,0,67.2,62.9,65.8,60.0,2,2.0,6,0,0,0,0,0,2015,10
Michael Burton,9601,FB,1,DET,10,1,0,0.0,0,69.5,59.3,61.9,69.7,0,0.0,0,0,0,0,0,0,2015,10
Brandon Bolden,7469,HB,1,NE,1,1,-3,-3.0,0,56.0,59.2,61.9,,0,0.0,0,0,0,0,0,0,2015,10
Rishard Matthews,7211,WR,1,MIA,23,1,4,4.0,0,77.0,56.2,69.1,77.3,1,1.0,4,0,0,0,0,0,2015,10
Marvin Jones Jr.,7158,WR,1,CIN,17,1,-8,-8.0,0,57.8,56.6,68.3,70.1,0,0.0,0,0,0,0,1,0,2015,10
Travis Benjamin,7100,WR,1,CLV,8,1,-7,-7.0,0,62.0,56.6,70.3,60.0,0,0.0,0,0,0,0,0,0,2015,10
Jason Kelce,6343,C,1,PHI,34,1,0,0.0,0,60.4,60.0,16.2,77.0,0,0.0,0,0,0,1,3,1,2015,10
Randall Cobb,6216,WR,1,GB,15,1,-3,-3.0,0,55.0,58.9,69.1,58.8,0,0.0,0,0,0,0,0,0,2015,10
Golden Tate,5585,WR,1,DET,18,1,11,11.0,0,71.0,63.1,73.5,57.1,3,3.0,11,1,0,0,0,0,2015,10
Brian Hoyer,5277,QB,1,HST,15,0,15,15.0,0,69.3,65.6,76.8,60.0,0,0.0,15,1,0,0,0,0,2015,10
Stefon Diggs,9579,WR,1,MIN,18,1,10,10.0,0,62.4,63.1,66.2,37.4,2,2.0,10,1,0,0,0,0,2015,10
Matt Cassel,2447,QB,1,DAL,20,0,2,2.0,0,72.5,51.2,26.9,60.0,0,0.0,2,0,0,1,0,0,2015,10
Eli Manning,1722,QB,1,NYG,22,0,10,10.0,0,65.5,65.9,34.0,60.0,0,0.0,10,0,0,1,0,0,2015,10
Jarvis Landry,8698,WR,1,MIA,26,1,6,6.0,0,72.8,62.8,73.6,73.0,1,1.0,6,1,0,0,0,0,2015,10
James White,8765,HB,1,NE,2,1,5,5.0,0,62.1,60.0,64.6,60.0,1,1.0,5,0,0,0,0,0,2015,10
