player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,58,3,30,25,59.1,47.9,55.1,52.9,66.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,6.0,7.0,6.0,0.0,0.0,0.0,91.7,0,0,2013,14
London Fletcher,424,LB,1,WAS,61,3,39,19,42.5,32.2,80.3,68.5,64.7,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,5.0,4.0,39.0,9.8,28.0,17.0,0.0,0.0,1.0,99.2,0,0,2013,14
John Abraham,591,ED,1,ARZ,49,31,16,2,89.7,69.2,76.5,86.4,60.7,5.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,14
Paris Lenon,751,LB,1,DEN,23,2,15,6,67.8,71.0,77.7,71.3,47.2,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,14
Justin Smith,776,DI,1,SF,44,27,17,0,45.8,44.9,23.8,55.6,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,14
Andre Carter,779,ED,1,NE,11,11,0,0,46.3,,,48.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,14
Ryan Pickett,799,DI,1,GB,25,12,13,0,62.3,65.3,71.3,53.9,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,14
Julius Peppers,1010,ED,1,CHI,44,22,22,0,35.8,35.4,,53.4,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,14
Quentin Jammer,1013,CB,1,DEN,21,0,7,14,42.1,60.6,,,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,41.0,0.0,41.0,1.0,0.0,0.0,158.3,0,0,2013,14
Edward Reed,1031,S,1,NYJ,46,0,15,31,28.7,62.4,80.1,,30.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,30.0,15.0,1.0,16.0,0.0,1.0,0.0,59.7,0,0,2013,14
