player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Andre Johnson,1319,WR,1,HST,17,10,58.8,116,0,73.9,73.0,78.0,71.1,,11.6,39,3.9,34,4,0,0,0,0,79.5,0,0,2013,11
Antonio Brown,5718,WR,1,PIT,13,7,53.8,147,2,74.1,73.9,32.2,72.6,,21.0,95,13.6,47,6,2,0,0,4,133.7,0,0,2013,11
Dwayne Bowe,3639,WR,1,KC,13,4,30.8,57,1,66.6,64.5,28.7,67.0,,14.3,7,1.8,26,4,1,0,0,0,71.6,0,0,2013,11
Josh Gordon,7618,WR,1,CLV,13,5,38.5,125,1,65.4,64.7,46.3,68.0,,25.0,62,12.4,74,3,1,1,0,1,67.8,0,0,2013,11
Demaryius Thomas,5547,WR,1,DEN,12,5,41.7,121,0,72.0,74.1,73.4,68.0,,24.2,71,14.2,70,4,0,0,0,0,78.8,0,0,2013,11
Calvin Johnson,3618,WR,1,DET,12,6,50.0,179,2,73.5,73.3,49.2,68.8,,29.8,56,9.3,79,6,1,1,0,2,100.7,1,0,2013,11
Kendall Wright,7026,WR,1,TEN,12,9,75.0,80,0,63.4,62.9,38.7,70.6,,8.9,54,6.0,17,3,2,0,0,2,92.4,0,0,2013,11
Chris Ogbonnaya,5135,HB,1,CLV,12,6,50.0,30,0,60.8,53.9,52.1,22.9,42.1,5.0,17,2.8,12,3,1,0,1,0,56.3,0,0,2013,11
Pierre Garcon,4519,WR,1,WAS,11,6,54.5,68,0,66.0,68.2,74.6,69.8,,11.3,24,4.0,21,3,0,1,0,0,35.4,1,0,2013,11
Alshon Jeffery,7048,WR,1,CHI,11,7,63.6,83,0,67.8,64.3,75.6,23.7,62.4,11.9,21,3.0,18,4,0,0,1,1,86.6,0,0,2013,11
Brian Hartline,5031,WR,1,MIA,11,5,45.5,65,0,56.6,56.3,29.8,17.2,,13.0,33,6.6,16,5,2,1,0,1,26.7,0,0,2013,11
Garrett Graham,5642,TE,1,HST,11,7,63.6,136,1,79.2,87.8,76.8,17.9,27.6,19.4,69,9.9,42,5,0,1,1,1,99.1,1,1,2013,11
