player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Joe Flacco,4332,QB,1,DEN,52,50,35,70.0,292,5.8,1,1,71.2,70.0,,81.1,2,1,1,0,3,83.1,0,19,2019,2
Cam Newton,6153,QB,1,CAR,53,50,24,48.0,324,6.5,0,0,44.7,51.2,29.2,36.8,3,1,2,2,4,69.1,0,16,2019,2
Eli Manning,1722,QB,1,NYG,46,45,26,57.8,250,5.6,1,2,61.0,59.2,62.6,29.7,1,3,2,3,2,62.3,0,13,2019,2
Patrick Mahomes,11765,QB,1,KC,46,44,30,68.2,443,10.1,4,0,81.7,79.9,60.0,33.8,2,1,0,2,0,131.2,0,18,2019,2
Carson Wentz,10636,QB,1,PHI,46,43,25,58.1,231,5.4,1,2,63.8,62.3,63.8,81.0,3,0,4,1,1,61.3,0,9,2019,2
Andy Dalton,6187,QB,1,CIN,47,43,26,60.5,311,7.2,2,1,53.5,54.4,59.5,80.4,4,1,2,0,0,88.4,0,11,2019,2
Matt Ryan,4317,QB,1,ATL,45,43,27,62.8,320,7.4,3,3,55.7,55.9,57.8,80.1,1,0,1,0,1,79.6,1,15,2019,2
Kyler Murray,38334,QB,1,ARZ,44,40,25,62.5,349,8.7,0,0,68.8,66.3,67.7,80.1,3,0,1,4,0,90.5,1,12,2019,2
Derek Carr,8671,QB,1,OAK,43,38,23,60.5,198,5.2,1,2,51.3,50.6,61.4,28.8,3,1,3,1,0,61.1,2,13,2019,2
Case Keenum,7323,QB,1,WAS,38,37,26,70.3,221,6.0,2,0,57.1,56.6,60.0,79.4,1,0,1,0,1,103.5,0,12,2019,2
Lamar Jackson,46416,QB,1,BLT,44,37,24,64.9,272,7.4,2,0,82.1,77.7,77.4,81.7,2,1,1,1,1,104.8,5,18,2019,2
Philip Rivers,1725,QB,1,LAC,38,36,21,58.3,293,8.1,0,1,74.4,72.7,65.9,79.2,1,0,5,1,1,73.0,1,14,2019,2
Russell Wilson,7077,QB,1,SEA,41,35,29,82.9,300,8.6,3,0,83.9,77.7,76.3,80.4,4,0,1,0,0,131.0,2,16,2019,2
Baker Mayfield,46518,QB,1,CLV,38,35,19,54.3,325,9.3,1,1,73.7,74.2,,79.3,3,2,1,2,0,83.6,0,10,2019,2
Aaron Rodgers,2241,QB,1,GB,37,35,23,65.7,215,6.1,2,0,81.0,79.4,60.0,78.9,2,0,0,4,2,101.5,0,12,2019,2
Gardner Minshew,41401,QB,1,JAX,43,33,23,69.7,213,6.5,1,0,54.6,51.7,65.8,22.0,4,0,1,1,0,97.2,6,12,2019,2
Kirk Cousins,7102,QB,1,MIN,35,32,14,43.8,233,7.3,1,2,25.8,27.6,39.5,20.9,1,0,1,6,0,53.3,2,6,2019,2
Matthew Stafford,4924,QB,1,DET,32,30,22,73.3,245,8.2,2,2,71.1,71.3,57.7,78.4,0,0,1,2,0,91.7,2,13,2019,2
Josh Allen,46601,QB,1,BUF,36,30,19,63.3,253,8.4,1,0,77.9,79.0,59.0,79.8,3,0,1,4,1,101.1,3,13,2019,2
