player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,65.2,1,1,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,0,0,,2017,12
Phil Dawson,422,K,1,ARZ,89.2,1,1,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,2017,12
Matt Bryant,1223,K,1,ATL,69.1,4,4,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,12
Robbie Gould,2607,K,1,SF,74.6,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,12
Nick Novak,2726,K,1,LAC,29.3,0,1,0.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2017,12
Stephen Gostkowski,3063,K,1,NE,65.3,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,12
Matt Prater,3471,K,1,DET,69.2,2,2,100.0,0,0,,0,0,,2,2,100.0,0,0,,1,1,100.0,2017,12
Mason Crosby,3809,K,1,GB,52.4,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2017,12
Stephen Hauschka,4655,K,1,BUF,65.9,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,2,50.0,2017,12
Ryan Succop,5180,K,1,TEN,66.6,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2017,12
Graham Gano,5443,K,1,CAR,50.6,0,1,0.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2017,12
Kai Forbath,6860,K,1,MIN,64.7,3,4,75.0,0,0,,0,0,,1,1,100.0,0,0,,0,1,0.0,2017,12
Randy Bullock,7154,K,1,CIN,75.7,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2017,12
Greg Zuerlein,7163,K,1,LA,74.0,2,2,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,1,2,50.0,2017,12
Blair Walsh,7167,K,1,SEA,53.4,3,3,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2017,12
Giorgio Tavecchio,7278,K,1,OAK,47.4,3,3,100.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2017,12
Justin Tucker,7604,K,1,BLT,72.7,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2017,12
Brandon McManus,8437,K,1,DEN,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,12
Cairo Santos,8932,K,1,CHI,49.8,0,0,,0,0,,0,0,,1,1,100.0,0,0,,0,1,0.0,2017,12
Chris Boswell,8990,K,1,PIT,60.5,2,3,66.7,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,12
Cody Parkey,9030,K,1,MIA,63.2,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,12
Chandler Catanzaro,9140,K,1,NYJ,64.4,3,3,100.0,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,2017,12
Patrick Murray,9389,K,1,TB,64.3,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2017,12
Josh Lambo,10133,K,1,JAX,66.3,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,12
Drew Kaser,10813,P,1,LAC,29.4,1,3,33.3,0,0,,0,0,,0,0,,0,0,,0,0,,2017,12
Nick Rose,11091,K,1,WAS,64.2,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2017,12
Wil Lutz,11096,K,1,NO,68.0,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2017,12
Ka'imi Fairbairn,11161,K,1,HST,64.4,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2017,12
Aldrick Rosas,11331,K,1,NYG,62.1,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,12
Jake Elliott,11908,K,1,PHI,67.5,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,12
Zane Gonzalez,11979,K,1,CLV,50.0,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,0,1,0.0,0,0,,2017,12
Harrison Butker,11988,K,1,KC,64.8,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,12
