player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,35.8,2,4,50.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,7
Phil Dawson,422,K,1,ARZ,64.2,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,7
Robbie Gould,2607,K,1,SF,66.9,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2018,7
Stephen Gostkowski,3063,K,1,NE,65.7,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,7
Matt Prater,3471,K,1,DET,69.3,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,1,1,100.0,2018,7
Stephen Hauschka,4655,K,1,BUF,60.4,0,0,,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,7
Ryan Succop,5180,K,1,TEN,51.3,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,1,0.0,2018,7
Graham Gano,5443,K,1,CAR,44.5,1,2,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,7
Dan Bailey,6796,K,1,MIN,55.2,4,4,100.0,0,0,,2,2,100.0,0,0,,1,2,50.0,0,0,,2018,7
Randy Bullock,7154,K,1,CIN,62.3,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,7
Greg Zuerlein,7163,K,1,LA,66.8,4,4,100.0,0,0,,0,0,,3,3,100.0,0,0,,0,0,,2018,7
Giorgio Tavecchio,7278,K,1,ATL,79.4,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,2,2,100.0,2018,7
Justin Tucker,7604,K,1,BLT,38.5,2,3,66.7,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,7
Dustin Hopkins,7958,K,1,WAS,63.2,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2018,7
Brandon McManus,8437,K,1,DEN,67.5,6,6,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,7
Brett Maher,8585,K,1,DAL,54.7,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,2018,7
Cody Parkey,9030,K,1,CHI,67.7,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,7
Chandler Catanzaro,9140,K,1,TB,51.5,2,3,66.7,0,0,,0,0,,1,1,100.0,0,1,0.0,1,1,100.0,2018,7
Josh Lambo,10133,K,1,JAX,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,7
Jason Myers,10207,K,1,NYJ,71.5,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2018,7
Wil Lutz,11096,K,1,NO,64.9,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,7
Ka'imi Fairbairn,11161,K,1,HST,69.8,2,2,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2018,7
Aldrick Rosas,11331,K,1,NYG,62.4,0,0,,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2018,7
Jake Elliott,11908,K,1,PHI,50.1,2,2,100.0,0,0,,0,0,,0,1,0.0,1,1,100.0,0,0,,2018,7
Harrison Butker,11988,K,1,KC,56.8,6,6,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2018,7
Greg Joseph,22842,K,1,CLV,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,7
Jason Sanders,29578,K,1,MIA,49.9,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2018,7
Michael Badgley,39417,K,1,LAC,63.9,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2018,7
