player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Antonio Brown,5718,WR,1,PIT,17,11,64.7,213,0,76.4,75.4,78.7,20.6,,19.4,74,6.7,57,7,0,0,1,1,108.1,1,0,2017,14
DeAndre Hopkins,7808,WR,1,HST,15,11,73.3,149,2,88.4,86.3,60.6,20.4,,13.5,20,1.8,29,6,1,0,1,0,144.2,0,0,2017,14
Michael Thomas,10681,WR,1,NO,13,10,76.9,117,1,92.1,91.4,78.0,71.1,,11.7,48,4.8,35,9,0,0,0,1,129.3,0,0,2017,14
Travis Kelce,7844,TE,1,KC,13,7,53.8,74,0,68.4,71.0,54.5,70.1,,10.6,42,6.0,20,4,1,1,0,2,38.6,0,0,2017,14
Davante Adams,8688,WR,1,GB,13,10,76.9,84,2,82.3,79.1,58.5,71.1,,8.4,68,6.8,25,4,1,0,0,5,132.7,0,0,2017,14
Michael Crabtree,4933,WR,1,OAK,12,7,58.3,60,0,65.9,67.5,57.0,70.6,,8.6,25,3.6,13,3,1,0,0,1,71.5,3,1,2017,14
Jesse James,9593,TE,1,PIT,12,10,83.3,97,0,70.9,71.0,58.9,71.1,76.1,9.7,40,4.0,18,5,1,0,0,1,100.3,0,0,2017,14
Alshon Jeffery,7048,WR,1,PHI,11,5,45.5,52,1,76.2,75.3,74.6,68.8,,10.4,4,0.8,15,5,0,0,0,0,90.0,0,0,2017,14
A.J. Green,6156,WR,1,CIN,11,5,45.5,64,0,51.8,51.9,46.3,16.0,,12.8,10,2.0,20,3,1,1,1,0,26.3,0,0,2017,14
Roger Lewis Jr.,11246,WR,1,NYG,11,7,63.6,46,0,54.8,56.4,52.1,69.5,,6.6,18,2.6,16,4,1,1,0,0,34.7,1,0,2017,14
Nelson Agholor,9453,WR,1,PHI,11,8,72.7,64,0,71.9,71.1,76.5,70.1,,8.0,39,4.9,18,4,0,1,0,0,49.1,0,0,2017,14
