player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Terrell Suggs,1326,ED,1,ARZ,56,34,21,1,59.7,67.6,73.3,50.9,62.7,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2019,2
Thomas Davis Sr.,2231,LB,1,LAC,60,4,27,29,29.7,46.1,51.5,51.9,39.7,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,0.0,7.0,5.0,30.0,6.0,10.0,11.0,0.0,0.0,0.0,79.5,1,0,2019,2
Lorenzo Alexander,2476,ED,1,BUF,24,19,4,1,53.8,53.0,83.8,68.6,60.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2019,2
Johnathan Joseph,2969,CB,1,HST,62,0,16,46,56.5,63.8,38.0,,55.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,9.0,6.0,82.0,13.7,10.0,31.0,0.0,0.0,1.0,95.6,0,0,2019,2
Antoine Bethea,3152,S,1,NYG,69,1,32,36,61.0,72.2,84.9,58.8,55.8,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2019,2
Tramon Williams,3558,CB,1,GB,21,1,3,17,60.4,60.0,,60.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,67.0,33.5,58.0,61.0,0.0,0.0,0.0,118.8,0,0,2019,2
Eric Weddle,3653,S,1,LA,63,0,18,45,73.5,64.4,54.5,,69.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,2.0,2.0,21.0,10.5,22.0,16.0,0.0,0.0,1.0,110.4,0,0,2019,2
Brandon Mebane,3701,DI,1,LAC,30,14,16,0,41.1,45.8,28.0,60.6,60.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2019,2
Dominique Rodgers-Cromartie,4330,CB,1,WAS,54,0,24,30,42.8,64.8,37.6,,38.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,6.0,66.0,11.0,20.0,16.0,0.0,0.0,0.0,112.5,0,0,2019,2
Aqib Talib,4334,CB,1,LA,58,0,16,42,72.3,63.3,76.6,,72.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,95.8,0,0,2019,2
