player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Larry Fitzgerald,1724,WR,1,ARZ,15,9,60.0,119,1,82.9,80.6,57.0,71.1,65.9,13.2,31,3.4,23,7,1,1,0,1,79.6,0,0,2017,16
Zach Ertz,7816,TE,1,PHI,14,9,64.3,81,0,63.5,63.7,57.0,70.6,69.7,9.0,44,4.9,25,3,1,1,0,0,50.0,1,0,2017,16
T.Y. Hilton,7092,WR,1,IND,12,6,50.0,100,0,74.3,73.1,49.7,68.8,,16.7,16,2.7,24,5,1,0,0,0,78.5,0,0,2017,16
Todd Gurley II,9443,HB,1,LA,12,10,83.3,158,2,77.9,91.2,78.0,79.0,63.1,15.8,185,18.5,80,5,0,0,0,4,158.3,0,0,2017,16
Keelan Cole,51593,WR,1,JAX,11,6,54.5,108,0,72.9,74.1,52.5,69.5,,18.0,30,5.0,32,5,1,3,0,1,48.9,2,0,2017,16
Roger Lewis Jr.,11246,WR,1,NYG,11,4,36.4,40,0,57.3,57.9,41.6,67.0,,10.0,8,2.0,21,1,1,1,0,0,9.7,1,0,2017,16
Eric Decker,5611,WR,1,TEN,10,6,60.0,73,0,78.9,73.9,74.6,68.8,,12.2,40,6.7,25,3,0,0,0,0,82.5,0,0,2017,16
A.J. Green,6156,WR,1,CIN,10,6,60.0,81,0,64.8,66.0,52.1,69.5,,13.5,22,3.7,18,6,1,1,0,1,46.3,2,0,2017,16
Charles Clay,6326,TE,1,BUF,10,4,40.0,37,0,68.4,59.3,72.1,67.0,68.2,9.3,27,6.8,15,3,0,0,0,1,50.8,0,0,2017,16
DeVante Parker,9447,WR,1,MIA,10,5,50.0,63,0,67.2,66.7,73.4,68.0,,12.6,6,1.2,34,3,0,0,0,0,70.0,0,0,2017,16
Josh Doctson,10656,WR,1,WAS,10,2,20.0,61,1,57.4,56.8,68.3,64.0,,30.5,22,11.0,48,2,0,1,0,0,46.3,0,0,2017,16
Julio Jones,6158,WR,1,ATL,10,7,70.0,149,0,83.4,82.4,76.5,70.1,,21.3,58,8.3,44,5,0,0,0,0,112.5,0,0,2017,16
