player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Davante Adams,8688,WR,1,GB,16,13,81.3,132,2,85.3,83.3,80.0,72.3,,10.2,32,2.5,24,8,0,0,0,2,140.6,0,0,2016,7
Randall Cobb,6216,WR,1,GB,14,11,78.6,95,1,72.1,72.6,78.7,74.1,65.8,8.6,59,5.4,25,7,0,0,0,2,118.8,0,0,2016,7
Tavon Austin,7789,WR,1,LA,14,10,71.4,57,1,68.3,66.6,58.9,74.0,73.4,5.7,57,5.7,10,4,1,3,0,1,62.8,0,0,2016,7
Larry Fitzgerald,1724,WR,1,ARZ,14,9,64.3,70,0,63.7,62.7,77.3,70.6,69.3,7.8,38,4.2,19,3,0,0,0,1,76.5,0,0,2016,7
Julio Jones,6158,WR,1,ATL,14,9,64.3,174,0,90.6,89.9,77.3,70.6,,19.3,24,2.7,50,8,0,1,0,1,77.7,0,0,2016,7
Mike Evans,8642,WR,1,TB,13,8,61.5,96,2,90.3,90.0,54.9,70.1,,12.0,14,1.8,31,8,1,1,0,0,91.7,0,0,2016,7
Mike Wallace,5007,WR,1,BLT,13,10,76.9,120,0,76.5,75.1,78.0,71.1,,12.0,27,2.7,53,5,0,0,0,1,104.6,0,0,2016,7
Michael Thomas,10681,WR,1,NO,13,10,76.9,130,0,80.9,79.5,78.7,71.5,,13.0,73,7.3,23,6,0,0,0,1,107.9,1,0,2016,7
Le'Veon Bell,7829,HB,1,PIT,13,10,76.9,68,0,64.6,55.8,42.1,28.7,77.5,6.8,82,8.2,22,3,2,0,0,1,88.0,0,0,2016,7
David Johnson,9519,HB,1,ARZ,11,8,72.7,58,0,64.1,67.6,76.5,81.2,82.6,7.3,45,5.6,15,3,0,0,0,2,84.7,0,0,2016,7
DeAndre Hopkins,7808,WR,1,HST,11,5,45.5,36,0,61.1,59.3,73.4,68.0,,7.2,14,2.8,12,3,0,0,0,0,53.6,0,0,2016,7
T.Y. Hilton,7092,WR,1,IND,11,7,63.6,133,1,79.9,78.6,35.3,70.1,,19.0,13,1.9,37,6,1,0,0,0,135.8,0,0,2016,7
Antonio Brown,5718,WR,1,PIT,11,7,63.6,106,0,69.0,67.3,75.6,70.3,,15.1,37,5.3,51,2,0,1,0,1,57.4,1,1,2016,7
Golden Tate,5585,WR,1,DET,11,6,54.5,93,0,67.7,66.8,49.2,68.8,,15.5,80,13.3,27,4,1,0,0,0,82.8,0,0,2016,7
Michael Crabtree,4933,WR,1,OAK,11,8,72.7,96,1,72.5,73.9,54.5,70.1,,12.0,11,1.4,56,5,1,0,0,1,129.4,1,0,2016,7
Julian Edelman,5156,WR,1,NE,10,9,90.0,60,0,69.3,65.6,56.7,20.9,,6.7,27,3.0,11,2,1,0,0,1,91.7,0,0,2016,7
Demaryius Thomas,5547,WR,1,DEN,10,6,60.0,40,1,76.8,74.0,52.1,69.5,,6.7,20,3.3,11,3,1,0,0,0,102.1,0,0,2016,7
Antonio Gates,1609,TE,1,SD,10,5,50.0,38,0,68.2,67.8,45.8,68.0,,7.6,14,2.8,13,3,1,0,0,1,59.6,0,0,2016,7
Ty Montgomery,9527,HB,1,GB,10,10,100.0,66,0,76.2,76.4,78.7,75.7,79.1,6.6,61,6.1,13,5,0,0,0,3,94.2,0,0,2016,7
Kyle Rudolph,6195,TE,1,MIN,10,5,50.0,55,0,56.2,54.9,45.8,68.0,75.8,11.0,20,4.0,22,3,1,1,0,0,27.1,0,0,2016,7
Willie Snead IV,8999,WR,1,NO,10,9,90.0,87,0,71.2,70.4,77.3,70.6,,9.7,36,4.0,17,4,0,1,0,0,63.3,0,0,2016,7
Tyrell Williams,10154,WR,1,SD,10,7,70.0,140,0,78.9,76.3,75.6,69.5,,20.0,56,8.0,49,5,0,0,0,0,112.5,0,0,2016,7
Jack Doyle,8520,TE,1,IND,10,9,90.0,78,1,70.5,73.2,56.7,70.6,76.6,8.7,23,2.6,24,4,1,0,0,1,132.5,0,0,2016,7
Odell Beckham Jr.,8647,WR,1,NYG,9,5,55.6,49,0,71.1,73.6,73.4,69.7,,9.8,6,1.2,22,3,0,0,0,0,71.1,0,0,2016,7
Jamison Crowder,9538,WR,1,WAS,9,7,77.8,108,0,77.6,73.1,75.6,69.5,,15.4,49,7.0,26,5,0,0,0,1,116.7,0,0,2016,7
Seth Roberts,9079,WR,1,OAK,9,4,44.4,42,0,64.1,64.6,72.1,67.0,40.3,10.5,20,5.0,26,2,0,0,0,0,58.6,0,0,2016,7
