player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,27,21,6,0,60.5,59.6,69.6,59.3,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,1
James Harrison,1251,ED,1,PIT,4,2,2,0,70.3,60.0,,68.9,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,1
Terence Newman,1321,CB,1,MIN,41,1,12,28,66.0,53.4,82.8,60.0,68.4,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,42.0,14.0,7.0,27.0,0.0,0.0,0.0,108.3,0,0,2017,1
Terrell Suggs,1326,ED,1,BLT,49,28,20,1,81.1,73.9,59.3,71.8,63.3,4.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,91.7,0,0,2017,1
Karlos Dansby,1754,LB,1,ARZ,69,1,27,41,47.5,58.4,37.3,60.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,5.0,0.0,6.0,5.0,46.0,9.2,24.0,14.0,1.0,0.0,0.0,138.2,0,0,2017,1
Mike Adams,1972,S,1,CAR,57,0,16,41,63.7,69.9,82.2,,59.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,13.0,13.0,7.0,13.0,0.0,0.0,0.0,118.8,0,0,2017,1
Thomas Davis Sr.,2231,LB,1,CAR,57,6,16,35,82.0,68.6,81.4,68.2,77.8,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,5.0,5.0,27.0,5.4,18.0,7.0,0.0,0.0,0.0,89.2,0,0,2017,1
Derrick Johnson,2232,LB,1,KC,81,3,36,42,69.6,65.8,61.7,54.7,68.1,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2017,1
Lorenzo Alexander,2476,ED,1,BUF,25,12,7,6,89.3,70.8,82.5,73.9,79.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,5.0,-1.0,0.0,0.0,0.0,79.2,0,0,2017,1
Ahmad Brooks,2945,ED,1,GB,6,5,1,0,50.6,60.0,,51.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,1
Haloti Ngata,2957,DI,1,DET,40,31,9,0,54.5,58.2,67.3,66.3,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,1
Johnathan Joseph,2969,CB,1,HST,42,0,20,22,68.6,63.3,,,68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,1.0,39.6,0,0,2017,1
Frostee Rucker,3036,DI,1,ARZ,45,26,19,0,64.6,64.4,77.2,59.4,,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,1
Domata Peko Sr.,3068,DI,1,DEN,26,10,16,0,55.9,54.5,69.2,61.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,1
Elvis Dumervil,3071,ED,1,SF,16,13,3,0,62.7,60.0,,61.4,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,1
