player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Odell Beckham Jr.,8647,WR,1,NYG,16,10,62.5,100,0,70.3,69.9,60.6,71.5,,10.0,15,1.5,25,5,1,0,0,4,80.2,1,0,2016,13
Jarvis Landry,8698,WR,1,MIA,14,11,78.6,87,0,70.9,66.5,79.4,72.5,,7.9,66,6.0,26,3,0,1,0,1,62.8,0,0,2016,13
Zach Ertz,7816,TE,1,PHI,13,9,69.2,79,1,57.6,59.3,77.3,71.6,69.1,8.8,25,2.8,20,3,0,2,0,0,71.2,1,0,2016,13
Julian Edelman,5156,WR,1,NE,11,8,72.7,101,0,77.5,76.1,77.3,70.6,,12.6,31,3.9,32,5,0,0,0,2,100.9,0,0,2016,13
Ladarius Green,7110,TE,1,PIT,11,6,54.5,110,1,78.8,85.5,49.2,68.8,68.4,18.3,36,6.0,37,5,1,0,0,1,119.5,1,0,2016,13
Larry Fitzgerald,1724,WR,1,ARZ,11,10,90.9,78,0,71.3,70.6,78.7,71.5,25.3,7.8,57,5.7,23,4,0,0,0,2,96.2,0,0,2016,13
David Johnson,9519,HB,1,ARZ,11,9,81.8,91,1,67.4,81.0,58.5,27.6,54.1,10.1,67,7.4,25,4,1,0,0,2,131.4,0,0,2016,13
Robby Anderson,11254,WR,1,NYJ,11,4,36.4,61,1,49.2,49.5,28.7,67.0,,15.3,10,2.5,40,1,2,2,0,0,46.2,0,0,2016,13
Allen Robinson II,8696,WR,1,JAX,10,3,30.0,31,0,49.0,50.6,36.8,65.8,,10.3,17,5.7,21,1,1,2,0,0,0.4,1,0,2016,13
Dennis Pitta,5638,TE,1,BLT,10,9,90.0,90,2,87.9,84.4,78.0,19.8,71.1,10.0,40,4.4,25,4,0,0,1,0,143.8,0,0,2016,13
Michael Crabtree,4933,WR,1,OAK,10,7,70.0,74,1,75.5,77.7,52.1,69.5,,10.6,23,3.3,19,4,1,0,0,0,124.6,1,0,2016,13
T.Y. Hilton,7092,WR,1,IND,10,9,90.0,146,0,90.3,88.2,56.7,70.6,,16.2,44,4.9,34,8,1,0,0,0,118.8,0,0,2016,13
Kyle Rudolph,6195,TE,1,MIN,10,6,60.0,45,0,62.6,58.9,49.7,68.8,78.2,7.5,19,3.2,17,3,1,0,0,0,70.8,0,0,2016,13
Demaryius Thomas,5547,WR,1,DEN,10,6,60.0,61,0,74.2,73.2,49.2,68.8,,10.2,15,2.5,18,3,1,0,0,0,77.5,0,0,2016,13
Malcolm Mitchell,10746,WR,1,NE,10,8,80.0,82,0,71.9,71.1,54.5,70.1,,10.3,31,3.9,20,6,1,0,0,3,100.8,0,0,2016,13
Golden Tate,5585,WR,1,DET,10,8,80.0,145,1,77.8,76.5,76.5,70.1,,18.1,83,10.4,66,3,0,0,0,1,152.1,0,0,2016,13
Steve Smith,837,WR,1,BLT,10,6,60.0,53,0,62.2,62.5,49.7,68.8,,8.8,21,3.5,23,3,1,0,0,1,74.2,1,0,2016,13
Brandin Cooks,8655,WR,1,NO,9,7,77.8,73,0,67.1,67.8,76.5,70.8,,10.4,-2,-0.3,39,2,0,1,0,0,60.9,0,0,2016,13
Marqise Lee,8674,WR,1,JAX,9,3,33.3,34,0,60.2,61.9,70.5,68.7,,11.3,4,1.3,17,2,0,0,0,0,45.6,0,0,2016,13
Adam Thielen,8288,WR,1,MIN,9,7,77.8,86,0,69.7,69.3,75.6,19.7,36.3,12.3,22,3.1,23,4,0,0,0,1,106.5,0,0,2016,13
Pierre Garcon,4519,WR,1,WAS,9,7,77.8,78,0,84.6,82.7,75.6,69.5,,11.1,43,6.1,28,4,0,0,0,0,102.8,0,0,2016,13
Jimmy Graham,5619,TE,1,SEA,9,6,66.7,63,1,75.0,73.8,49.7,68.8,69.0,10.5,28,4.7,18,5,1,0,0,1,123.8,0,0,2016,13
Trey Burton,9185,TE,1,PHI,9,5,55.6,53,0,58.7,58.5,45.8,68.0,,10.6,5,1.0,15,4,1,0,0,1,72.9,0,0,2016,13
Dorial Green-Beckham,9473,WR,1,PHI,9,4,44.4,29,0,56.9,56.7,41.6,67.0,,7.3,6,1.5,12,2,1,0,0,0,52.5,0,0,2016,13
Sammy Watkins,8639,WR,1,BUF,9,3,33.3,38,0,58.4,58.0,70.5,65.8,,12.7,7,2.3,16,2,0,0,0,0,47.5,0,0,2016,13
Kelvin Benjamin,8663,WR,1,CAR,9,2,22.2,18,0,46.0,50.0,68.3,64.0,,9.0,1,0.5,11,2,0,0,0,0,39.6,2,0,2016,13
Brian Quick,7037,WR,1,LA,8,5,62.5,48,0,67.6,66.9,29.8,68.8,,9.6,11,2.2,17,2,2,1,0,0,39.6,0,0,2016,13
Travis Kelce,7844,TE,1,KC,8,8,100.0,140,0,95.1,93.5,76.5,70.1,,17.5,82,10.3,35,6,0,0,0,2,118.8,0,0,2016,13
Paul Turner,11082,WR,1,PHI,8,6,75.0,80,0,71.7,70.7,74.6,68.8,,13.3,35,5.8,41,4,0,0,0,0,106.3,0,0,2016,13
Jordy Nelson,4350,WR,1,GB,8,8,100.0,118,1,90.4,89.3,76.5,70.1,,14.8,23,2.9,32,4,0,0,0,0,158.3,0,0,2016,13
Sterling Shepard,10674,WR,1,NYG,8,4,50.0,21,1,63.5,62.8,73.4,68.0,,5.3,5,1.3,10,2,0,1,0,0,56.3,0,0,2016,13
Stefon Diggs,9579,WR,1,MIN,8,8,100.0,59,0,71.4,70.6,76.5,70.1,,7.4,30,3.8,15,4,0,0,0,0,97.4,0,0,2016,13
Emmanuel Sanders,5606,WR,1,DEN,8,3,37.5,28,0,66.4,63.9,70.5,67.4,,9.3,12,4.0,12,1,0,0,0,3,47.9,0,0,2016,13
Julio Jones,6158,WR,1,ATL,8,7,87.5,113,0,91.2,90.7,52.5,69.5,,16.1,24,3.4,21,6,1,0,0,1,118.8,0,0,2016,13
Cameron Brate,9207,TE,1,TB,8,6,75.0,86,1,91.6,91.2,74.6,68.8,66.6,14.3,22,3.7,38,4,0,0,0,1,149.0,0,0,2016,13
C.J. Fiedorowicz,8700,TE,1,HST,8,6,75.0,44,0,78.3,81.1,74.6,68.8,59.3,7.3,13,2.2,13,2,0,0,0,1,87.5,0,0,2016,13
