player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,65,1,26,38,82.0,88.7,43.0,60.0,67.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,56.3,0,0,2013,6
London Fletcher,424,LB,1,WAS,54,5,20,29,61.8,55.9,69.3,51.2,67.1,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,18.0,6.0,12.0,8.0,0.0,0.0,0.0,91.7,0,0,2013,6
Champ Bailey,442,CB,1,DEN,71,0,26,45,59.3,44.6,29.2,,62.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,12.0,8.0,95.0,11.9,50.0,23.0,0.0,0.0,2.0,90.6,0,0,2013,6
John Abraham,591,ED,1,ARZ,63,24,36,3,74.2,77.0,76.2,57.2,61.4,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Paris Lenon,751,LB,1,DEN,36,4,14,18,30.2,43.2,,63.7,33.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,15.0,2.0,15.0,0.0,0.0,0.0,75.0,0,0,2013,6
Justin Smith,776,DI,1,SF,59,37,21,1,56.9,47.3,68.1,65.6,60.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Ryan Pickett,799,DI,1,GB,23,6,15,2,49.3,50.6,68.6,55.3,59.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Shaun Rogers,828,DI,1,NYG,27,12,15,0,37.6,51.7,,52.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2013,6
Julius Peppers,1010,ED,1,CHI,44,23,20,1,42.6,42.1,,53.6,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Edward Reed,1031,S,1,HST,37,0,21,16,54.0,57.2,28.3,,55.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Will Witherspoon,1079,LB,1,SL,19,0,10,9,62.7,57.1,,,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,4.7,9.0,8.0,0.0,0.0,0.0,79.2,0,0,2013,6
Brett Keisel,1204,DI,1,PIT,22,10,12,0,39.1,43.7,73.0,51.1,60.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Ryan Clark,1229,S,1,PIT,58,0,20,38,90.2,66.4,85.1,,85.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,1.0,29.0,29.0,8.0,29.0,0.0,1.0,0.0,30.6,0,0,2013,6
James Harrison,1251,LB,1,CIN,12,1,8,3,90.0,77.6,76.9,77.0,62.9,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Terence Newman,1321,CB,1,CIN,55,0,24,31,61.0,64.1,75.1,,59.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,60.0,20.0,7.0,40.0,1.0,0.0,1.0,125.0,0,0,2013,6
Kevin Williams,1325,DI,1,MIN,52,27,25,0,67.6,67.3,66.8,59.8,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Terrell Suggs,1326,ED,1,BLT,63,31,29,3,67.7,66.9,78.1,69.4,43.5,3.0,0.0,1.0,2.0,0.0,9.0,1.0,0.0,6.0,0.0,1.0,1.0,19.0,19.0,12.0,19.0,0.0,0.0,0.0,118.8,0,0,2013,6
Troy Polamalu,1332,S,1,PIT,58,5,20,33,58.7,60.2,58.6,67.9,56.8,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,43.8,0,0,2013,6
Calvin Pace,1334,ED,1,NYJ,56,16,24,16,66.0,53.6,71.4,67.0,81.1,3.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,8.0,4.0,12.0,6.0,0.0,0.0,0.0,83.3,1,0,2013,6
Rashean Mathis,1355,CB,1,DET,19,0,7,12,50.9,64.7,75.4,,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,9.0,2.0,9.0,0.0,0.0,0.0,62.5,0,0,2013,6
Drayton Florence,1362,CB,1,CAR,29,1,2,26,64.4,60.0,77.8,60.0,64.2,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,5.0,42.0,8.4,14.0,15.0,0.0,0.0,1.0,95.8,0,0,2013,6
Cory Redding,1381,DI,1,IND,48,28,20,0,47.4,52.2,71.0,58.7,,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Lance Briggs,1383,LB,1,CHI,54,5,26,23,67.4,59.1,52.8,75.3,65.5,2.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,6.0,0.0,3.0,2.0,12.0,6.0,21.0,8.0,0.0,0.0,0.0,74.3,0,0,2013,6
Chris Crocker,1399,CB,1,CIN,2,1,0,1,59.5,,,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Ike Taylor,1437,CB,1,PIT,58,0,20,38,58.6,64.4,75.3,,57.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,33.0,16.5,0.0,20.0,0.0,0.0,0.0,103.5,0,0,2013,6
Robert Mathis,1447,ED,1,IND,70,33,36,1,60.5,57.2,72.4,61.4,60.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Aubrayo Franklin,1455,DI,1,IND,35,12,23,0,44.1,46.3,,54.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,6
Yeremiah Bell,1513,S,1,ARZ,72,1,40,31,81.3,81.2,85.3,59.4,71.2,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,6.0,4.0,108.0,27.0,25.0,61.0,2.0,1.0,1.0,109.7,0,0,2013,6
