player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Duke Johnson Jr.,9510,HB,1,CLV,9,8,26,3.3,0,65.2,65.2,73.2,60.0,11,1.38,11,2,0,0,0,0,2015,16
Ameer Abdullah,9487,HB,1,DET,8,8,39,4.9,0,67.0,60.4,74.8,,19,2.38,10,1,0,0,0,0,2015,16
Giovani Bernard,7818,HB,1,CIN,8,8,14,1.8,0,68.5,56.5,73.5,,15,1.88,5,1,2,0,0,0,2015,16
Kerwynn Williams,8013,HB,1,ARZ,10,8,44,5.5,0,46.2,47.8,24.3,60.0,7,0.88,19,2,0,1,0,0,2015,16
Joique Bell,5797,HB,1,DET,10,7,13,1.9,1,66.8,65.9,72.9,60.0,13,1.86,4,1,1,0,0,0,2015,16
Steven Jackson,1745,HB,1,NE,7,7,15,2.1,0,55.7,56.8,71.4,,10,1.43,7,1,0,0,0,0,2015,16
Cam Newton,6153,QB,1,CAR,18,5,46,6.6,1,64.8,76.1,79.1,60.0,16,2.29,18,5,2,1,0,0,2015,16
Stevan Ridley,6225,HB,1,NYJ,9,7,36,5.1,0,63.6,64.4,71.4,60.2,22,3.14,13,2,1,0,0,0,2015,16
Bilal Powell,6278,HB,1,NYJ,11,7,56,8.0,0,65.1,76.0,22.1,61.3,28,4.0,16,3,1,1,0,0,2015,16
Bryce Brown,7213,HB,1,SEA,7,7,9,1.3,0,36.6,45.6,71.4,,15,2.14,4,0,1,0,0,0,2015,16
Andre Ellington,7968,HB,1,ARZ,7,7,40,5.7,0,78.2,75.9,71.9,,25,3.57,16,1,1,0,0,0,2015,16
Theo Riddick,7980,HB,1,DET,7,7,20,2.9,0,73.8,51.1,73.9,,7,1.0,6,4,0,0,0,0,2015,16
Jerick McKinnon,8731,HB,1,MIN,7,7,89,12.7,2,84.8,87.5,72.9,,13,1.86,68,3,3,0,0,0,2015,16
Ka'Deem Carey,8752,HB,1,CHI,8,7,16,2.3,1,65.0,60.8,72.5,60.0,11,1.57,6,2,0,0,0,0,2015,16
David Cobb,9571,HB,1,TEN,7,7,18,2.6,0,55.2,55.0,72.5,,15,2.14,9,1,0,0,0,0,2015,16
Denard Robinson,7917,HB,1,JAX,9,6,20,3.3,0,54.7,55.7,73.3,60.0,7,1.17,7,1,0,0,0,0,2015,16
Jonathan Grimes,7585,HB,1,HST,6,6,25,4.2,0,62.8,63.1,71.4,,18,3.0,5,1,0,0,0,0,2015,16
B.J. Daniels,8020,WR,1,HST,12,6,6,1.0,0,59.7,57.6,72.2,60.0,7,1.17,6,0,0,0,0,0,2015,16
Dan Herron,7179,HB,1,IND,6,6,14,2.3,0,79.7,77.9,70.6,,12,2.0,5,2,3,0,0,0,2015,16
Alex Smith,2218,QB,1,KC,23,2,53,8.8,0,73.9,75.4,77.9,60.0,42,7.0,29,3,1,0,0,0,2015,16
Christine Michael,7843,HB,1,SEA,8,6,6,1.0,0,68.4,66.0,72.3,60.0,9,1.5,5,2,0,0,0,0,2015,16
Matt Ryan,4317,QB,1,ATL,29,5,1,0.2,0,90.7,38.8,28.5,60.0,1,0.17,7,1,1,1,0,0,2015,16
Kirk Cousins,7102,QB,1,WAS,26,5,-4,-0.8,0,81.9,49.3,81.1,60.0,0,0.0,0,0,0,1,0,0,2015,16
Matthew Stafford,4924,QB,1,DET,25,3,11,2.2,0,85.4,73.2,80.3,60.0,1,0.2,9,1,0,0,1,0,2015,16
Robert Turbin,7106,HB,1,DAL,5,5,23,4.6,0,66.3,64.8,69.7,,11,2.2,11,1,1,0,0,0,2015,16
Fozzy Whittaker,8547,HB,1,CAR,5,5,32,6.4,0,79.2,80.1,70.9,,13,2.6,16,3,0,0,0,0,2015,16
Jonas Gray,7393,HB,1,JAX,5,5,31,6.2,0,78.0,76.1,70.6,,6,1.2,23,2,0,0,0,0,2015,16
Matt Asiata,6432,HB,1,MIN,8,5,14,2.8,0,58.3,58.3,69.7,60.0,5,1.0,7,0,1,0,0,0,2015,16
Cameron Artis-Payne,9607,HB,1,CAR,10,5,49,9.8,0,74.4,78.4,70.3,59.2,39,7.8,31,1,1,0,0,0,2015,16
Darren Sproles,2347,HB,1,PHI,5,5,9,1.8,0,61.3,50.3,74.6,,6,1.2,8,1,1,0,0,0,2015,16
Spencer Ware,7975,HB,1,KC,5,5,15,3.0,0,52.8,54.7,69.7,,10,2.0,5,1,0,0,0,0,2015,16
DeMarco Murray,6223,HB,1,PHI,6,5,27,5.4,1,70.6,73.7,71.8,60.0,18,3.6,12,2,1,0,0,0,2015,16
John Crockett,9922,HB,1,GB,5,4,-1,-0.3,0,60.3,60.1,68.6,60.0,1,0.25,5,0,1,0,0,0,2015,16
Charles Sims,8704,HB,1,TB,5,4,45,11.3,0,75.6,78.5,70.6,60.0,8,2.0,29,1,0,0,0,0,2015,16
Pierre Thomas,4080,HB,1,WAS,4,4,22,5.5,0,74.3,69.3,72.4,,10,2.5,9,1,1,0,0,0,2015,16
Case Keenum,7323,QB,1,SL,28,2,4,1.0,0,66.2,51.1,77.1,60.0,14,3.5,4,0,0,0,0,0,2015,16
Jameis Winston,9434,QB,1,TB,23,2,10,2.5,0,65.6,51.9,78.4,60.0,4,1.0,7,0,0,0,0,0,2015,16
Ryan Mathews,5537,HB,1,PHI,4,4,5,1.3,1,60.3,60.1,70.0,,3,0.75,2,1,0,0,0,0,2015,16
Derek Carr,8671,QB,1,OAK,19,0,30,7.5,0,80.0,60.1,80.3,60.0,10,2.5,11,0,1,0,2,0,2015,16
Brandin Cooks,8655,WR,1,NO,14,4,10,2.5,0,70.7,55.0,71.6,61.9,1,0.25,5,1,0,0,0,0,2015,16
A.J. McCarron,8799,QB,1,CIN,31,2,11,2.8,0,76.6,51.9,29.3,60.7,6,1.5,16,2,1,1,0,0,2015,16
Russell Wilson,7077,QB,1,SEA,18,0,39,9.8,0,71.7,38.2,34.7,60.0,2,0.5,21,2,0,1,1,0,2015,16
Blake Bortles,8638,QB,1,JAX,14,2,5,1.7,0,64.5,34.9,40.9,60.0,1,0.33,5,1,0,2,0,0,2015,16
Tre Mason,8710,HB,1,SL,3,3,3,1.0,0,61.7,61.5,68.2,,5,1.67,5,0,0,0,0,0,2015,16
Brock Osweiler,7059,QB,1,DEN,19,1,5,1.7,0,71.5,63.2,79.9,60.0,6,2.0,6,0,0,0,0,0,2015,16
Shaun Hill,1255,QB,1,MIN,6,3,-4,-1.3,0,61.6,60.5,67.2,60.0,0,0.0,0,0,0,0,0,0,2015,16
Drew Brees,802,QB,1,NO,35,3,-3,-1.0,0,82.7,60.5,79.9,60.0,0,0.0,0,0,0,0,1,0,2015,16
Aaron Rodgers,2241,QB,1,GB,19,1,19,6.3,0,55.9,74.9,18.0,60.0,9,3.0,10,1,0,3,0,0,2015,16
Tavon Austin,7789,WR,1,SL,18,3,12,4.0,0,49.6,57.8,73.2,63.2,1,0.33,8,0,0,0,0,0,2015,16
James Starks,5716,HB,1,GB,3,3,11,3.7,0,29.8,32.6,14.4,,5,1.67,6,0,0,1,0,0,2015,16
Andre Williams,8748,HB,1,NYG,3,3,5,1.7,0,50.3,52.4,67.2,,3,1.0,3,0,0,0,0,0,2015,16
Fitzgerald Toussaint,9244,HB,1,PIT,2,2,6,3.0,0,63.9,62.8,65.2,,3,1.5,5,0,0,0,0,0,2015,16
Terron Ward,9778,HB,1,ATL,2,2,3,1.5,0,63.7,62.6,65.2,,2,1.0,6,0,1,0,0,0,2015,16
Sam Bradford,5526,QB,1,PHI,15,1,4,2.0,0,76.0,50.7,40.5,60.0,11,5.5,4,0,1,3,1,0,2015,16
Kendall Gaskins,8390,HB,1,SF,2,2,12,6.0,0,78.0,75.6,65.2,,10,5.0,14,1,2,0,0,0,2015,16
Patrick Lewis,8452,C,1,SEA,18,2,0,0.0,0,37.8,28.4,5.5,70.5,0,0.0,0,0,0,2,0,0,2015,16
Mike Tolbert,4740,FB,1,CAR,6,2,12,6.0,0,75.9,67.9,67.8,58.5,7,3.5,6,1,0,0,0,0,2015,16
Teddy Bridgewater,8667,QB,1,MIN,32,0,12,6.0,0,67.4,59.4,77.4,60.0,0,0.0,9,1,2,0,0,0,2015,16
Bishop Sankey,8689,HB,1,TEN,2,2,11,5.5,0,61.6,62.5,68.7,,7,3.5,7,0,0,0,0,0,2015,16
Akeem Hunt,9839,HB,1,HST,5,2,3,1.5,0,56.4,51.0,67.8,60.0,2,1.0,3,0,0,0,0,0,2015,16
Drew Stanton,3659,QB,1,ARZ,9,2,-2,-1.0,0,62.8,60.0,66.7,60.0,0,0.0,0,0,0,0,0,0,2015,16
James White,8765,HB,1,NE,4,2,4,2.0,0,65.4,54.4,70.0,60.0,1,0.5,3,0,0,0,0,0,2015,16
Fred Jackson,3368,HB,1,SEA,3,2,11,5.5,0,56.9,60.2,70.6,60.0,11,5.5,7,0,1,0,0,0,2015,16
Albert Wilson,8943,WR,1,KC,15,2,5,2.5,0,68.5,53.6,68.7,59.2,8,4.0,3,0,0,0,0,0,2015,16
Antonio Andrews,9014,HB,1,TEN,2,2,1,0.5,0,34.2,34.1,13.4,,1,0.5,1,0,0,1,0,0,2015,16
Mohamed Sanu,7084,WR,1,CIN,9,2,10,5.0,1,67.7,59.1,68.7,52.5,1,0.5,6,1,0,0,0,0,2015,16
Jay Cutler,2956,QB,1,CHI,38,1,21,10.5,0,68.0,61.0,78.0,60.0,3,1.5,16,1,0,0,0,0,2015,16
Ryan Fitzpatrick,2467,QB,1,NYJ,25,0,13,6.5,0,70.4,54.6,79.6,60.0,0,0.0,7,0,0,1,0,0,2015,16
Brandon Weeden,7028,QB,1,HST,28,0,11,5.5,1,75.1,59.4,25.7,60.9,1,0.5,7,1,0,1,0,0,2015,16
Ryan Tannehill,7014,QB,1,MIA,24,0,28,28.0,0,54.4,65.6,80.1,60.0,11,11.0,28,1,0,0,0,0,2015,16
Keshawn Martin,7121,WR,1,NE,19,1,6,6.0,0,68.1,63.1,74.1,41.5,3,3.0,6,0,0,0,0,0,2015,16
Charlie Whitehurst,3026,QB,1,IND,16,1,-1,-1.0,0,56.6,60.0,74.0,60.0,0,0.0,0,0,0,0,0,0,2015,16
Orleans Darkwa,9173,HB,1,NYG,1,1,9,9.0,0,67.3,62.7,64.6,,8,8.0,9,0,1,0,0,0,2015,16
Scott Tolzien,6749,QB,1,GB,4,1,-2,-2.0,0,36.0,60.0,17.6,60.0,0,0.0,0,0,0,1,0,0,2015,16
Travaris Cadet,7457,HB,1,NO,2,1,6,6.0,0,71.3,56.3,71.2,60.0,3,3.0,6,0,0,0,0,0,2015,16
Brandon LaFell,5602,WR,1,NE,21,1,9,9.0,0,60.3,63.0,64.6,76.2,4,4.0,9,0,0,0,0,0,2015,16
John Kuhn,2686,FB,1,GB,6,1,3,3.0,0,53.5,59.3,61.9,52.0,2,2.0,3,0,0,0,0,0,2015,16
Phillip Dorsett,9462,WR,1,IND,5,1,2,2.0,0,53.1,56.3,66.2,60.5,2,2.0,2,0,0,0,0,0,2015,16
Randall Cobb,6216,WR,1,GB,20,1,2,2.0,0,52.6,57.4,68.7,41.1,1,1.0,2,0,0,0,0,0,2015,16
Tom Brady,698,QB,1,NE,22,1,-1,-1.0,0,72.7,60.0,78.3,60.2,0,0.0,0,0,0,0,0,0,2015,16
Will Tukuafu,7764,FB,1,SEA,9,1,-5,-5.0,0,26.0,51.1,16.2,50.7,-5,-5.0,0,0,0,1,0,0,2015,16
Blaine Gabbert,6162,QB,1,SF,22,0,9,9.0,0,61.6,65.6,28.5,60.0,10,10.0,9,0,0,1,0,0,2015,16
Marqise Lee,8674,WR,1,JAX,6,1,9,9.0,0,65.9,63.1,67.4,60.0,3,3.0,9,0,0,0,0,0,2015,16
Zach Line,8420,FB,1,MIN,8,1,3,3.0,0,61.3,58.0,74.1,68.0,2,2.0,3,0,0,0,0,0,2015,16
Jerricho Cotchery,1829,WR,1,CAR,13,1,16,16.0,0,61.0,62.8,68.3,52.8,2,2.0,16,1,0,0,0,0,2015,16
Shane Vereen,6208,HB,1,NYG,2,1,3,3.0,0,45.0,59.5,74.5,60.0,2,2.0,3,0,0,0,0,0,2015,16
Benny Cunningham,8283,HB,1,SL,1,1,0,0.0,0,42.7,43.4,16.4,,0,0.0,0,1,0,1,0,0,2015,16
Jordan Poyer,8000,S,1,CLV,1,1,10,10.0,0,67.6,70.6,61.9,,10,10.0,10,1,1,0,1,0,2015,16
Martavis Bryant,8753,WR,1,PIT,11,1,4,4.0,0,43.0,63.1,64.6,59.1,10,10.0,4,0,1,0,0,0,2015,16
Eli Manning,1722,QB,1,NYG,19,1,0,0.0,0,30.0,60.0,27.7,60.0,0,0.0,0,0,0,1,1,0,2015,16
Joey Iosefa,9664,HB,1,NE,3,1,0,0.0,0,64.7,59.3,61.9,60.0,1,1.0,0,0,0,0,0,0,2015,16
Kellen Moore,7466,QB,1,DAL,25,1,-1,-1.0,0,66.3,60.0,78.3,60.0,0,0.0,0,0,0,0,1,0,2015,16
