player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,35.3,1,1,100.0,0,0,,0,1,0.0,0,0,,0,0,,0,0,,2015,2
Phil Dawson,422,K,1,SF,65.3,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,2
Sebastian Janikowski,595,K,1,OAK,85.1,4,4,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2015,2
Matt Bryant,1223,K,1,ATL,66.0,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,2
Josh Brown,1520,K,1,NYG,66.9,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2015,2
Josh Scobee,1858,K,1,PIT,47.2,3,4,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,2
Mike Nugent,2264,K,1,CIN,48.5,3,3,100.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2015,2
Robbie Gould,2607,K,1,CHI,69.7,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2015,2
Stephen Gostkowski,3063,K,1,NE,71.4,4,4,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,2015,2
Matt Prater,3471,K,1,DET,61.9,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2015,2
Nick Folk,3794,K,1,NYJ,54.7,2,2,100.0,0,0,,0,0,,1,1,100.0,1,2,50.0,0,0,,2015,2
Mason Crosby,3809,K,1,GB,70.1,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2015,2
Stephen Hauschka,4655,K,1,SEA,68.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2015,2
Dan Carpenter,4697,K,1,BUF,45.4,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2015,2
Ryan Succop,5180,K,1,TEN,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,2
Graham Gano,5443,K,1,CAR,64.2,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2015,2
Dan Bailey,6796,K,1,DAL,63.3,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2015,2
Randy Bullock,7154,K,1,HST,65.5,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,2
Greg Zuerlein,7163,K,1,SL,67.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2015,2
Blair Walsh,7167,K,1,MIN,48.2,2,3,66.7,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2015,2
Justin Tucker,7604,K,1,BLT,65.4,3,3,100.0,0,0,,2,2,100.0,2,2,100.0,0,0,,0,0,,2015,2
Dustin Hopkins,7958,K,1,WAS,67.1,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,2
Brandon McManus,8437,K,1,DEN,69.7,4,4,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2015,2
Zach Hocker,8862,K,1,NO,46.1,1,2,50.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2015,2
Cairo Santos,8932,K,1,KC,64.6,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2015,2
Cody Parkey,9030,K,1,PHI,65.0,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,2
Chandler Catanzaro,9140,K,1,ARZ,52.2,6,7,85.7,0,0,,0,0,,0,0,,0,0,,0,0,,2015,2
Travis Coons,9268,K,1,CLV,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,2
Kyle Brindza,9752,K,1,TB,61.6,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,1,2,50.0,2015,2
Andrew Franks,9814,K,1,MIA,54.9,2,2,100.0,0,0,,0,0,,0,0,,2,3,66.7,0,0,,2015,2
Josh Lambo,10133,K,1,SD,51.1,1,1,100.0,0,0,,0,0,,1,1,100.0,1,2,50.0,0,0,,2015,2
Jason Myers,10207,K,1,JAX,86.2,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,1,1,100.0,2015,2
