player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Melvin Gordon III,9448,HB,1,SD,32,32,196,6.1,1,75.8,74.1,80.5,,108,3.38,47,10,6,0,0,0,2016,9
Jay Ajayi,9582,HB,1,MIA,26,24,111,4.6,1,67.4,64.1,27.6,60.0,55,2.29,20,6,3,1,0,0,2016,9
Tim Hightower,4463,HB,1,NO,25,23,87,3.8,1,55.4,53.7,78.1,60.0,55,2.39,9,6,2,0,0,0,2016,9
LeSean McCoy,4976,HB,1,BUF,26,21,85,4.0,0,60.9,64.3,78.1,58.1,41,1.95,15,3,5,0,0,0,2016,9
Latavius Murray,7962,HB,1,OAK,23,20,114,5.7,3,85.1,81.7,77.4,60.0,91,4.55,42,8,3,0,0,0,2016,9
Frank Gore,2282,HB,1,IND,22,19,60,3.2,2,63.8,62.2,77.1,60.0,35,1.84,11,5,0,0,0,0,2016,9
Chris Ivory,6007,HB,1,JAX,18,18,107,5.9,0,61.0,61.6,25.0,,62,3.44,42,4,2,1,0,0,2016,9
Ezekiel Elliott,10638,HB,1,DAL,22,18,92,5.1,2,69.5,67.3,25.4,60.0,45,2.5,15,8,4,1,0,0,2016,9
Alfred Morris,7165,HB,1,DAL,18,17,56,3.3,0,47.4,49.7,76.5,60.0,30,1.76,13,3,1,0,0,0,2016,9
Devonta Freeman,8738,HB,1,ATL,19,17,77,4.5,0,61.2,59.3,76.7,59.8,43,2.53,20,4,3,0,0,0,2016,9
Mark Ingram II,6180,HB,1,NO,17,15,158,10.5,1,82.1,79.5,76.1,60.0,36,2.4,75,7,0,0,0,0,2016,9
Terrance West,8729,HB,1,BLT,18,15,21,1.4,0,49.3,52.3,24.2,60.0,15,1.0,9,1,1,1,0,0,2016,9
Jonathan Stewart,4327,HB,1,CAR,20,15,42,2.8,0,59.5,56.7,75.5,59.3,24,1.6,17,1,6,0,0,0,2016,9
Le'Veon Bell,7829,HB,1,PIT,15,14,32,2.3,0,46.7,44.0,76.6,60.0,18,1.29,13,2,1,0,1,0,2016,9
DeMarco Murray,6223,HB,1,TEN,19,14,51,3.6,1,72.8,72.0,76.8,72.1,35,2.5,13,5,3,0,0,0,2016,9
Theo Riddick,7980,HB,1,DET,15,14,70,5.0,0,64.9,65.1,75.3,60.0,71,5.07,42,2,4,0,0,0,2016,9
Charcandrick West,9047,HB,1,KC,18,13,39,3.0,0,59.0,59.1,75.4,60.0,30,2.31,14,3,2,0,0,0,2016,9
Darren Sproles,2347,HB,1,PHI,17,13,57,4.4,0,62.6,67.2,76.9,60.0,33,2.54,17,3,4,0,0,0,2016,9
Todd Gurley II,9443,HB,1,LA,14,12,48,4.0,0,59.8,58.0,75.2,60.0,23,1.92,18,3,0,0,0,0,2016,9
Matt Forte,4358,HB,1,NYJ,12,12,92,7.7,1,73.7,75.3,74.5,,31,2.58,32,2,1,0,0,0,2016,9
Peyton Barber,10927,HB,1,TB,12,11,31,2.8,0,56.3,60.5,75.6,60.0,23,2.09,8,0,1,0,0,0,2016,9
Rashad Jennings,5174,HB,1,NYG,13,11,26,2.4,0,54.9,51.8,74.6,60.0,23,2.09,6,1,0,0,0,0,2016,9
Paul Perkins,10783,HB,1,NYG,11,11,32,2.9,0,59.6,57.1,74.6,,19,1.73,14,2,1,0,0,0,2016,9
DuJuan Harris,6595,HB,1,SF,13,10,59,5.9,0,58.9,62.1,23.3,72.0,22,2.2,19,2,0,1,1,0,2016,9
Dwayne Washington,10870,HB,1,DET,10,10,26,2.6,0,59.0,64.0,73.3,,21,2.1,8,1,1,0,1,0,2016,9
DeAndre Washington,10777,HB,1,OAK,10,10,35,3.5,0,72.9,70.8,74.1,,17,1.7,8,1,1,0,0,0,2016,9
Devontae Booker,10770,HB,1,DEN,10,10,22,2.2,0,44.4,42.3,73.6,,15,1.5,5,0,0,0,1,0,2016,9
Matt Asiata,6432,HB,1,MIN,11,9,27,3.0,0,53.8,56.6,73.4,60.0,19,2.11,8,1,1,0,1,0,2016,9
Kenneth Dixon,10768,HB,1,BLT,9,9,13,1.4,0,60.2,59.2,73.4,,18,2.0,6,0,3,0,0,0,2016,9
Terron Ward,9778,HB,1,ATL,12,8,30,3.8,0,52.0,52.8,72.1,60.0,10,1.25,6,2,0,0,0,0,2016,9
Mike Gillislee,7946,HB,1,BUF,11,8,32,4.0,1,56.6,56.0,73.4,59.5,10,1.25,9,5,0,0,0,0,2016,9
Jalen Richard,11395,HB,1,OAK,8,8,62,7.8,0,72.6,71.4,76.5,,35,4.38,28,2,2,0,0,0,2016,9
Tyrod Taylor,6332,QB,1,BUF,34,4,41,5.9,1,85.6,71.4,81.1,60.3,22,3.14,16,2,2,0,1,0,2016,9
Cam Newton,6153,QB,1,CAR,25,7,16,2.3,0,66.7,60.2,80.3,60.0,10,1.43,6,2,0,0,0,0,2016,9
Andrew Luck,7007,QB,1,IND,24,4,15,2.1,0,68.6,53.6,80.2,60.3,6,0.86,7,1,0,0,0,0,2016,9
T.J. Yeldon,9469,HB,1,JAX,10,7,33,4.7,0,55.3,46.6,21.5,60.0,8,1.14,16,0,0,1,0,0,2016,9
Ty Montgomery,9527,HB,1,GB,7,7,53,7.6,0,68.7,68.3,72.7,,33,4.71,24,4,2,0,0,0,2016,9
Bilal Powell,6278,HB,1,NYJ,6,6,22,3.7,0,55.9,54.8,72.4,44.0,8,1.33,8,0,1,0,0,0,2016,9
Ronnie Hillman,7069,HB,1,MIN,7,7,30,4.3,0,59.8,56.5,71.9,,13,1.86,14,4,0,0,0,0,2016,9
Jerick McKinnon,8731,HB,1,MIN,7,7,8,1.1,0,51.2,46.6,71.9,,11,1.57,4,0,1,0,0,0,2016,9
Aaron Rodgers,2241,QB,1,GB,14,1,43,7.2,0,59.3,65.3,81.0,60.0,18,3.0,21,2,1,0,0,0,2016,9
Isaiah Crowell,9295,HB,1,CLV,7,6,4,0.7,0,75.4,57.9,72.4,60.0,11,1.83,8,0,1,0,0,0,2016,9
Blake Bortles,8638,QB,1,JAX,28,2,54,9.0,0,60.9,73.7,80.6,60.0,7,1.17,26,1,2,0,1,0,2016,9
Colin Kaepernick,6188,QB,1,SF,15,3,23,4.6,0,51.9,48.0,31.4,60.0,7,1.4,11,2,2,1,0,0,2016,9
Antone Smith,5440,HB,1,TB,5,5,25,5.0,0,59.0,60.8,19.8,,14,2.8,8,1,2,1,0,0,2016,9
Damien Williams,9205,HB,1,MIA,6,5,29,5.8,0,78.3,74.3,70.9,60.0,27,5.4,23,1,1,0,0,0,2016,9
