player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Derek Carr,8671,QB,1,OAK,53,52,29,55.8,417,8.0,3,0,81.7,78.8,68.0,39.0,0,2,7,0,0,101.2,1,24,2017,7
Jameis Winston,9434,QB,1,TB,45,44,32,72.7,384,8.7,3,1,68.4,73.5,45.8,43.8,1,0,1,0,0,112.3,0,22,2017,7
Kirk Cousins,7102,QB,1,WAS,46,40,30,75.0,303,7.6,3,1,77.9,73.4,74.9,80.3,4,0,1,1,2,110.7,2,18,2017,7
Joe Flacco,4332,QB,1,BLT,44,39,27,69.2,186,4.8,1,0,49.4,50.3,60.0,29.0,5,0,0,2,1,88.2,0,10,2017,7
Eli Manning,1722,QB,1,NYG,40,39,19,48.7,134,3.4,1,0,44.5,44.7,,28.6,1,1,1,5,0,65.5,0,8,2017,7
Russell Wilson,7077,QB,1,SEA,42,39,27,69.2,334,8.6,3,0,77.4,78.7,50.2,80.2,1,0,4,2,0,121.1,1,19,2017,7
Drew Brees,802,QB,1,NO,39,38,27,71.1,331,8.7,1,2,71.1,69.5,62.9,79.9,1,0,2,2,0,84.4,0,16,2017,7
C.J. Beathard,11859,QB,1,SF,45,38,22,57.9,235,6.2,0,0,49.9,47.7,64.4,31.0,5,4,2,2,0,76.1,2,13,2017,7
Jared Goff,10635,QB,1,LA,39,37,22,59.5,235,6.4,1,1,57.6,56.4,61.4,79.3,1,0,1,3,0,75.8,1,14,2017,7
Jacoby Brissett,10725,QB,1,IND,51,37,22,59.5,200,5.4,0,0,29.3,29.6,54.5,31.5,10,1,3,1,1,74.2,4,11,2017,7
Alex Smith,2218,QB,1,KC,37,36,25,69.4,342,9.5,3,0,76.7,75.2,60.0,78.7,1,0,1,2,0,127.3,0,15,2017,7
Trevor Siemian,9683,QB,1,DEN,42,35,25,71.4,207,5.9,0,1,42.6,39.0,70.6,22.5,5,0,2,0,1,74.3,2,9,2017,7
Cam Newton,6153,QB,1,CAR,43,34,21,61.8,211,6.2,0,2,60.8,58.5,64.0,80.6,5,1,0,0,2,54.9,4,14,2017,7
Marcus Mariota,9435,QB,1,TEN,37,34,21,61.8,203,6.0,0,0,80.6,77.8,63.9,78.7,2,1,3,0,0,78.4,1,9,2017,7
Matt Ryan,4317,QB,1,ATL,37,33,23,69.7,233,7.1,1,0,69.5,64.0,77.6,78.6,1,0,1,0,0,99.7,3,16,2017,7
Tyrod Taylor,6332,QB,1,BUF,37,33,20,60.6,268,8.1,1,0,78.5,76.3,66.9,79.4,1,0,0,2,0,96.5,3,15,2017,7
Case Keenum,7323,QB,1,MIN,32,31,20,64.5,188,6.1,0,1,61.8,58.9,64.4,78.1,0,1,0,1,0,67.7,1,12,2017,7
Andy Dalton,6187,QB,1,CIN,36,30,17,56.7,140,4.7,2,2,71.4,73.4,51.1,78.7,4,0,3,2,0,63.2,2,8,2017,7
Tom Brady,698,QB,1,NE,32,29,21,72.4,249,8.6,2,0,73.9,70.2,70.5,79.0,2,0,2,0,0,121.2,1,14,2017,7
Josh McCown,1085,QB,1,NYJ,31,27,17,63.0,209,7.7,3,1,65.9,64.2,63.3,78.2,3,1,1,1,0,108.4,1,10,2017,7
Philip Rivers,1725,QB,1,LAC,29,26,15,57.7,183,7.0,2,0,64.5,70.5,,77.6,3,0,3,3,0,105.1,0,8,2017,7
Blake Bortles,8638,QB,1,JAX,29,26,18,69.2,330,12.7,1,0,82.3,84.1,56.0,77.7,1,0,2,1,0,124.7,2,13,2017,7
Carson Wentz,10636,QB,1,PHI,32,25,17,68.0,268,10.7,4,1,83.1,78.1,75.2,28.3,3,0,1,0,0,126.3,4,14,2017,7
Dak Prescott,10769,QB,1,DAL,26,25,16,64.0,234,9.4,3,0,75.5,70.4,73.9,78.3,0,2,1,3,0,134.0,1,13,2017,7
Brett Hundley,9580,QB,1,GB,28,25,12,48.0,87,3.5,0,1,60.3,52.2,81.0,78.0,1,1,1,4,0,39.9,2,6,2017,7
Ben Roethlisberger,1732,QB,1,PIT,24,24,14,58.3,224,9.3,2,0,76.0,74.6,60.5,77.4,0,0,1,0,1,117.4,0,10,2017,7
Matt Moore,4018,QB,1,MIA,22,21,13,61.9,188,9.0,2,1,63.5,62.8,,76.3,1,1,0,1,0,102.9,0,10,2017,7
DeShone Kizer,11807,QB,1,CLV,20,20,12,60.0,114,5.7,0,2,48.2,44.2,65.9,76.1,0,0,2,2,0,36.3,0,9,2017,7
Cody Kessler,10727,QB,1,CLV,22,19,10,52.6,121,6.4,0,1,68.7,68.9,60.0,76.5,2,0,1,4,0,50.5,0,6,2017,7
Carson Palmer,1317,QB,1,ARZ,19,18,10,55.6,122,6.8,0,1,50.0,53.1,,75.1,1,1,2,0,0,53.5,0,6,2017,7
Jay Cutler,2956,QB,1,MIA,18,16,12,75.0,138,8.6,2,1,69.5,68.4,,75.4,2,0,2,0,0,114.1,0,6,2017,7
Drew Stanton,3659,QB,1,ARZ,16,14,5,35.7,66,4.7,0,1,33.6,35.6,58.2,22.4,2,2,1,0,0,21.7,0,2,2017,7
Mitchell Trubisky,11757,QB,1,CHI,13,7,4,57.1,107,15.3,0,0,66.3,76.3,50.4,74.6,4,0,1,0,0,101.8,2,2,2017,7
Cooper Rush,12324,QB,1,DAL,2,2,1,50.0,2,1.0,0,0,70.5,61.9,65.2,67.8,0,0,0,0,0,56.3,0,0,2017,7
Marqise Lee,8674,WR,1,JAX,1,1,0,0.0,0,0.0,0,0,73.4,59.7,,68.8,0,0,0,0,0,39.6,0,0,2017,7
Robert Golden,7303,S,1,PIT,1,1,1,100.0,44,44.0,0,0,76.6,77.6,,60.4,0,0,0,0,0,118.8,0,1,2017,7
