player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,3,60.0,,,,,45.7,0,0,0,0,0,2015,16
Phil Dawson,422,K,1,SF,0,1,0,0,0,4,60.0,60.0,,,,50.6,0,0,1,0,0,2015,16
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,3,60.0,60.0,,,,68.0,0,0,0,0,0,2015,16
Shane Lechler,673,P,1,HST,0,0,0,6,0,6,60.8,,,58.3,,,0,0,0,0,0,2015,16
Shayne Graham,730,K,1,ATL,0,0,0,0,0,5,60.0,,,,,55.5,0,0,0,0,0,2015,16
Mike Leach,750,LS,1,ARZ,0,0,0,4,0,6,50.9,,,,,,0,0,0,0,0,2015,16
Julius Peppers,1010,ED,1,GB,0,0,0,0,6,0,59.1,,,,,,0,0,0,0,0,2015,16
James Harrison,1251,ED,1,PIT,0,0,0,0,3,0,60.1,,,,,,0,0,0,0,0,2015,16
Terence Newman,1321,CB,1,MIN,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,16
Kevin Williams,1325,DI,1,NO,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2015,16
Calvin Pace,1334,ED,1,NYJ,0,0,1,0,4,0,60.2,,,,,,0,0,0,0,0,2015,16
Charles Tillman,1351,CB,1,CAR,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,16
Cory Redding,1381,DI,1,ARZ,0,0,1,0,0,0,59.9,,,,,,0,0,0,0,0,2015,16
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,3,60.2,,,,,,0,0,0,0,0,2015,16
Mike Scifres,1458,P,1,SD,0,1,0,5,0,6,60.8,60.0,,51.9,,,0,0,0,0,0,2015,16
Josh Brown,1520,K,1,NYG,0,4,0,0,0,3,60.0,60.0,,,,63.1,0,0,0,0,0,2015,16
Chris Clemons,1585,ED,1,JAX,0,0,0,0,8,0,59.5,,,,,,0,0,0,0,0,2015,16
Jon Dorenbos,1600,LS,1,PHI,0,0,0,7,0,4,50.3,,,,,,0,0,0,0,0,2015,16
DeAngelo Hall,1729,CB,1,WAS,1,1,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,16
Vince Wilfork,1742,DI,1,HST,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,16
Benjamin Watson,1753,TE,1,NO,1,0,0,0,0,8,60.2,,,,,,0,0,0,0,0,2015,16
Karlos Dansby,1754,LB,1,CLV,0,0,3,0,3,0,60.2,,,,,,0,0,0,0,0,2015,16
Dwan Edwards,1772,DI,1,CAR,0,0,1,0,4,3,60.3,,,,,,0,0,0,0,0,2015,16
Randy Starks,1792,DI,1,CLV,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,16
Will Allen,1832,S,1,PIT,0,0,0,3,4,0,59.6,,,,,,0,0,0,0,0,2015,16
Jared Allen,1847,ED,1,CAR,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2015,16
Antonio Smith,1856,DI,1,DEN,0,0,1,0,0,0,59.9,,,,,,0,0,0,0,0,2015,16
Andy Lee,1906,P,1,CLV,0,0,0,3,0,4,60.4,,,60.3,,,0,0,0,0,0,2015,16
Donnie Jones,1939,P,1,PHI,0,0,0,7,0,4,60.6,,,54.8,,,0,0,0,0,0,2015,16
Mike Adams,1972,S,1,IND,1,2,0,6,2,0,52.3,,,,,,0,0,0,0,0,2015,16
Don Muhlbach,2130,LS,1,DET,0,0,0,3,0,6,51.6,,,,,,0,0,0,0,0,2015,16
Wes Welker,2204,WR,1,SL,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,16
Thomas Davis Sr.,2231,LB,1,CAR,0,0,1,0,5,0,60.3,,,,,,0,0,0,0,0,2015,16
Logan Mankins,2249,G,1,TB,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2015,16
Mike Nugent,2264,K,1,CIN,0,5,0,0,0,4,60.0,60.0,,,,54.1,0,0,0,0,0,2015,16
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2015,16
Alex Smith,2288,TE,1,WAS,5,0,6,0,0,0,60.4,,,,,,0,0,0,0,0,2015,16
