player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,73,0,19,54,87.5,61.8,82.9,,81.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,16.0,8.0,15.0,9.0,0.0,1.0,0.0,60.4,0,0,2015,8
Julius Peppers,1010,ED,1,GB,52,26,25,1,58.5,46.6,69.9,69.8,60.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,8
Dwight Freeney,1019,ED,1,ARZ,26,20,4,2,71.1,61.3,69.2,68.7,60.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,8
James Harrison,1251,ED,1,PIT,40,21,17,2,67.2,68.6,71.4,59.4,60.9,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,8
Terence Newman,1321,CB,1,MIN,61,0,24,37,57.1,74.3,81.4,,52.3,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,9.0,6.0,76.0,12.7,29.0,28.0,0.0,0.0,0.0,92.8,0,0,2015,8
Kevin Williams,1325,DI,1,NO,35,19,16,0,90.9,91.9,69.4,58.6,,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,8
Calvin Pace,1334,ED,1,NYJ,29,14,14,1,58.3,64.8,69.9,50.7,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,91.7,0,0,2015,8
Charles Tillman,1351,CB,1,CAR,72,1,22,49,71.9,51.5,36.1,60.0,75.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,7.0,3.0,44.0,14.7,11.0,20.0,0.0,1.0,1.0,24.4,0,0,2015,8
Cory Redding,1381,DI,1,ARZ,19,13,6,0,50.5,55.1,,52.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,8
Robert Mathis,1447,ED,1,IND,56,31,24,1,42.4,46.4,42.8,54.8,52.9,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,40.0,40.0,38.0,40.0,0.0,0.0,0.0,118.8,0,0,2015,8
Cullen Jenkins,1637,DI,1,NYG,45,27,17,1,53.4,60.2,,49.7,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,8
Vince Wilfork,1742,DI,1,HST,31,16,15,0,62.8,52.7,26.1,73.8,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,8
