player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,27.7,0,1,0.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2017,1
Phil Dawson,422,K,1,ARZ,48.2,2,2,100.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2017,1
Matt Bryant,1223,K,1,ATL,68.2,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2017,1
Robbie Gould,2607,K,1,SF,61.1,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,1
Stephen Gostkowski,3063,K,1,NE,64.7,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2017,1
Matt Prater,3471,K,1,DET,78.8,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,1
Mason Crosby,3809,K,1,GB,64.6,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,1
Stephen Hauschka,4655,K,1,BUF,49.9,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2017,1
Connor Barth,4777,K,1,CHI,68.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,1
Ryan Succop,5180,K,1,TEN,56.6,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,1,2,50.0,2017,1
Graham Gano,5443,K,1,CAR,73.1,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2017,1
Dan Bailey,6796,K,1,DAL,69.1,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2017,1
Kai Forbath,6860,K,1,MIN,52.3,2,3,66.7,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2017,1
Greg Zuerlein,7163,K,1,LA,72.2,5,5,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2017,1
Blair Walsh,7167,K,1,SEA,64.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2017,1
Giorgio Tavecchio,7278,K,1,OAK,74.8,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,2017,1
Justin Tucker,7604,K,1,BLT,63.4,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2017,1
Caleb Sturgis,7948,K,1,PHI,54.8,1,2,50.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2017,1
Dustin Hopkins,7958,K,1,WAS,63.5,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,1
Brandon McManus,8437,K,1,DEN,52.4,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2017,1
Cairo Santos,8932,K,1,KC,65.9,6,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,1
Chris Boswell,8990,K,1,PIT,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,1
Chandler Catanzaro,9140,K,1,NYJ,70.3,0,0,,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2017,1
Jason Myers,10207,K,1,JAX,39.4,2,3,66.7,0,0,,1,1,100.0,1,2,50.0,1,1,100.0,0,0,,2017,1
Wil Lutz,11096,K,1,NO,64.9,1,1,100.0,0,0,,3,3,100.0,0,0,,1,1,100.0,0,0,,2017,1
Ka'imi Fairbairn,11161,K,1,HST,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,1
Aldrick Rosas,11331,K,1,NYG,60.2,0,0,,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,1
Zane Gonzalez,11979,K,1,CLV,61.7,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,1
Younghoe Koo,12042,K,1,LAC,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2017,1
