player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,65.3,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,11
Sebastian Janikowski,595,K,1,SEA,67.3,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2018,11
Matt Bryant,1223,K,1,ATL,72.2,1,1,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,2018,11
Matt Prater,3471,K,1,DET,69.2,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2018,11
Mason Crosby,3809,K,1,GB,52.0,3,3,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2018,11
Ryan Succop,5180,K,1,TEN,63.9,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,11
Graham Gano,5443,K,1,CAR,29.5,1,2,50.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2018,11
Dan Bailey,6796,K,1,MIN,62.7,0,0,,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2018,11
Randy Bullock,7154,K,1,CIN,51.8,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2018,11
Greg Zuerlein,7163,K,1,LA,54.2,6,7,85.7,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2018,11
Justin Tucker,7604,K,1,BLT,73.4,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,1,1,100.0,2018,11
Dustin Hopkins,7958,K,1,WAS,63.6,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2018,11
Brandon McManus,8437,K,1,DEN,72.7,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,11
Brett Maher,8585,K,1,DAL,61.9,1,2,50.0,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2018,11
Cairo Santos,8932,K,1,TB,65.3,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,11
Chris Boswell,8990,K,1,PIT,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,11
Cody Parkey,9030,K,1,CHI,68.2,0,0,,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2018,11
Josh Lambo,10133,K,1,JAX,69.8,1,1,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2018,11
Wil Lutz,11096,K,1,NO,73.6,6,6,100.0,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,2018,11
Ka'imi Fairbairn,11161,K,1,HST,37.9,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,2,0.0,1,1,100.0,2018,11
Aldrick Rosas,11331,K,1,NYG,69.9,5,5,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2018,11
Jake Elliott,11908,K,1,PHI,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,11
Harrison Butker,11988,K,1,KC,52.9,6,7,85.7,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,11
Daniel Carlson,28121,K,1,OAK,76.0,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2018,11
Matt McCrane,28749,K,1,ARZ,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,11
Michael Badgley,39417,K,1,LAC,53.6,1,2,50.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2018,11
