player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,72.5,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2,2,100.0,2013,6
David Akers,295,K,1,DET,66.3,4,4,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,6
Phil Dawson,422,K,1,SF,65.5,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,6
Sebastian Janikowski,595,K,1,OAK,48.2,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2013,6
Rian Lindell,754,K,1,TB,62.8,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,6
Jay Feely,955,K,1,ARZ,60.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,6
Rob Bironas,1218,K,1,TEN,62.5,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,6
Billy Cundiff,1230,K,1,CLV,62.8,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,6
Josh Brown,1520,K,1,NYG,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,6
Josh Scobee,1858,K,1,JAX,67.0,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2013,6
Mike Nugent,2264,K,1,CIN,67.7,3,3,100.0,0,0,,0,0,,0,1,0.0,2,2,100.0,0,0,,2013,6
Robbie Gould,2607,K,1,CHI,68.1,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2013,6
Nick Novak,2726,K,1,SD,68.5,1,1,100.0,0,0,,0,0,,3,3,100.0,0,0,,1,1,100.0,2013,6
Shaun Suisham,2796,K,1,PIT,69.9,1,1,100.0,0,0,,0,0,,2,2,100.0,2,2,100.0,0,0,,2013,6
Stephen Gostkowski,3063,K,1,NE,67.5,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,1,1,100.0,2013,6
Matt Prater,3471,K,1,DEN,61.4,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,6
Nick Folk,3794,K,1,NYJ,62.2,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,6
Mason Crosby,3809,K,1,GB,57.5,1,1,100.0,0,0,,0,0,,2,2,100.0,1,2,50.0,1,1,100.0,2013,6
Stephen Hauschka,4655,K,1,SEA,62.4,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,6
Dan Carpenter,4697,K,1,BUF,66.4,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,6
Garrett Hartley,4900,K,1,NO,63.0,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,6
Ryan Succop,5180,K,1,KC,70.6,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,6
Graham Gano,5443,K,1,CAR,61.4,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,6
Alex Henery,6272,K,1,PHI,61.6,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,6
Dan Bailey,6796,K,1,DAL,62.0,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,6
Kai Forbath,6860,K,1,WAS,51.6,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,0,1,0.0,0,0,,2013,6
Randy Bullock,7154,K,1,HST,62.0,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,6
Greg Zuerlein,7163,K,1,SL,63.6,5,5,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,6
Blair Walsh,7167,K,1,MIN,60.8,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,6
Justin Tucker,7604,K,1,BLT,61.1,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,6
