player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Sebastian Janikowski,595,K,1,SEA,0,3,0,0,0,4,60.0,60.0,,,,53.7,0,0,0,0,0,2018,9
Julius Peppers,1010,ED,1,CAR,0,0,1,0,4,0,60.0,,,,,,0,0,0,0,0,2018,9
Terrell Suggs,1326,ED,1,BLT,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2018,9
Ben Roethlisberger,1732,QB,1,PIT,0,0,0,1,0,0,60.0,,,60.0,,,0,0,0,0,0,2018,9
Donnie Jones,1939,,1,LAC,0,0,0,6,0,4,60.6,,,51.6,,,0,0,0,0,0,2018,9
Mike Adams,1972,S,1,CAR,0,0,1,0,4,0,60.3,,,,,,0,0,0,0,0,2018,9
Don Muhlbach,2130,LS,1,DET,0,0,0,5,0,3,64.2,,,,,,0,0,0,0,0,2018,9
Adam Jones,2223,CB,1,DEN,4,0,5,0,0,0,60.2,,58.3,,62.9,,0,0,0,0,0,2018,9
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2018,9
Dustin Colquitt,2316,P,1,KC,0,0,0,2,0,6,60.6,,,60.1,,,0,0,0,0,0,2018,9
Lorenzo Alexander,2476,LB,1,BUF,0,0,2,5,7,0,48.5,,,,,,0,0,0,0,1,2018,9
John Denney,2561,LS,1,MIA,0,0,0,9,0,3,65.1,,,,,,0,0,0,0,0,2018,9
Robbie Gould,2607,K,1,SF,0,0,0,0,0,7,60.0,,,,,66.3,0,0,0,0,0,2018,9
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,3,0,3,58.3,,,,,,0,0,0,0,0,2018,9
Marcedes Lewis,2973,TE,1,GB,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2018,9
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2018,9
Frostee Rucker,3036,ED,1,OAK,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2018,9
Stephen Gostkowski,3063,K,1,NE,0,6,0,0,0,5,60.0,60.0,,,,64.9,0,0,0,0,0,2018,9
Domata Peko Sr.,3068,DI,1,DEN,0,0,0,0,4,0,60.0,,,,,,0,0,0,0,0,2018,9
Kyle Williams,3079,DI,1,BUF,0,0,2,0,7,0,59.0,,,,,,0,0,0,0,0,2018,9
Sam Koch,3148,P,1,BLT,0,0,0,4,0,4,60.5,,,62.1,,,0,0,0,0,0,2018,9
Tom Johnson,3378,DI,1,MIN,0,0,0,0,3,0,59.8,,,,,,0,0,0,0,0,2018,9
Matt Prater,3471,K,1,DET,0,0,0,0,0,3,60.0,,,,,64.1,0,0,0,0,0,2018,9
Tramon Williams,3558,S,1,GB,0,0,4,0,0,0,60.0,,,,60.9,,0,0,0,0,0,2018,9
Reggie Nelson,3637,S,1,OAK,0,0,3,0,0,0,60.3,,,,,,0,0,0,0,0,2018,9
Joe Staley,3644,T,1,SF,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2018,9
Eric Weddle,3653,S,1,BLT,0,0,1,0,0,0,60.0,,,,60.1,,0,0,0,0,0,2018,9
Ryan Kalil,3675,C,1,CAR,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2018,9
Brandon Mebane,3701,DI,1,LAC,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2018,9
Jermon Bushrod,3741,T,1,NO,0,0,0,0,0,7,60.5,,,,,,0,0,0,0,0,2018,9
Mason Crosby,3809,K,1,GB,0,4,0,0,0,3,60.0,60.0,,,,63.3,0,0,0,0,0,2018,9
Duane Brown,4340,T,1,SEA,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2018,9
Brandon Carr,4454,CB,1,BLT,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2018,9
Matthew Slater,4467,WR,1,NE,4,6,5,4,0,0,70.6,,,,,,0,0,2,0,0,2018,9
Brett Kern,4580,P,1,TEN,0,0,0,1,0,5,60.4,,,60.0,,,0,0,0,0,0,2018,9
Chris Clark,4623,T,1,CAR,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2018,9
Stephen Hauschka,4655,K,1,BUF,0,3,0,0,0,1,60.0,60.0,,,,60.8,0,0,0,0,0,2018,9
