player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,67.3,0,0,0,0,0,2014,11
Charles Woodson,330,S,1,OAK,0,0,1,0,4,0,59.7,,,,,,0,0,0,0,0,2014,11
Phil Dawson,422,K,1,SF,0,5,0,0,0,4,60.0,60.0,,,,65.9,0,0,1,0,0,2014,11
Sebastian Janikowski,595,K,1,OAK,0,3,0,0,0,2,60.0,60.0,,,,63.4,0,0,0,0,0,2014,11
Shane Lechler,673,P,1,HST,0,0,0,5,0,6,60.8,,,50.2,,,0,0,0,0,0,2014,11
Shayne Graham,730,K,1,NO,0,0,0,0,0,2,60.0,,,,,61.3,0,0,0,0,0,2014,11
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,2,76.6,,,,,,0,0,1,0,0,2014,11
Roberto Garza,856,C,1,CHI,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,11
Julius Peppers,1010,ED,1,GB,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2014,11
Larry Foote,1126,LB,1,ARZ,0,0,3,0,2,0,59.9,,,,,,0,0,0,0,0,2014,11
Jonathan Goodwin,1146,C,1,NO,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2014,11
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,5,60.0,,,,,75.6,0,0,0,0,0,2014,11
Billy Cundiff,1230,K,1,CLV,0,2,0,0,0,2,60.0,60.0,,,,44.0,0,0,0,0,0,2014,11
James Harrison,1251,ED,1,PIT,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2014,11
Kevin Williams,1325,DI,1,SEA,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2014,11
Rashean Mathis,1355,CB,1,DET,0,0,0,0,2,0,60.3,,,,,,0,0,0,0,0,2014,11
Cory Redding,1381,DI,1,IND,0,0,0,0,6,0,59.6,,,,,,0,0,0,0,0,2014,11
Lance Briggs,1383,LB,1,CHI,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2014,11
Jarret Johnson,1421,ED,1,SD,0,0,0,0,2,0,59.9,,,,,,0,0,0,0,0,2014,11
Mike Scifres,1458,P,1,SD,0,0,0,9,0,4,60.7,,,69.3,,,0,0,0,0,0,2014,11
Josh Brown,1520,K,1,NYG,0,3,0,0,0,2,60.0,60.0,,,,63.3,0,0,0,0,0,2014,11
Colin Cole,1589,DI,1,CAR,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2014,11
Jon Dorenbos,1600,LS,1,PHI,0,0,0,4,0,4,44.9,,,,,,0,0,0,0,0,2014,11
Kassim Osgood,1676,WR,1,SF,3,5,3,4,0,0,53.0,,,,,,0,0,0,0,0,2014,11
Vince Wilfork,1742,DI,1,NE,0,0,0,0,4,0,58.9,,,,,,0,0,0,0,0,2014,11
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,11
Karlos Dansby,1754,LB,1,CLV,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,11
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,5,5,60.6,,,,,,0,0,0,0,0,2014,11
Randy Starks,1792,DI,1,MIA,0,0,0,0,4,0,59.1,,,,,,0,0,0,0,0,2014,11
Matt Schaub,1811,QB,1,OAK,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,11
Luke McCown,1827,QB,1,NO,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,11
