player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Keenan Allen,7857,WR,1,SD,18,12,66.7,133,2,76.3,75.1,62.1,72.9,,11.1,37,3.1,34,6,1,0,0,4,125.5,0,0,2015,3
Julio Jones,6158,WR,1,ATL,18,12,66.7,164,2,92.2,91.5,79.4,71.9,,13.7,55,4.6,45,9,0,0,0,1,132.6,0,0,2015,3
Mike Evans,8642,WR,1,TB,17,7,41.2,101,0,78.8,78.2,35.3,70.1,,14.4,7,1.0,20,6,3,1,0,0,36.6,1,0,2015,3
Steve Smith,837,WR,1,BLT,17,13,76.5,186,2,91.5,91.1,64.7,72.7,,14.3,113,8.7,50,7,1,0,0,4,150.6,0,0,2015,3
DeAndre Hopkins,7808,WR,1,HST,15,8,53.3,101,1,71.3,70.7,35.7,70.1,,12.6,7,0.9,29,7,2,1,0,0,69.0,0,0,2015,3
Brandon Marshall,3064,WR,1,NYJ,14,10,71.4,109,1,55.2,55.0,41.4,11.7,,10.9,4,0.4,20,6,2,2,2,2,78.3,0,0,2015,3
Antonio Brown,5718,WR,1,PIT,13,11,84.6,108,0,84.5,82.8,78.7,71.5,,9.8,39,3.5,19,6,0,0,0,2,101.3,0,0,2015,3
Demaryius Thomas,5547,WR,1,DEN,13,9,69.2,92,1,61.9,62.2,56.7,17.3,,10.2,41,4.6,45,4,1,0,1,1,114.9,1,0,2015,3
A.J. Green,6156,WR,1,CIN,13,10,76.9,227,2,90.6,90.7,58.5,71.1,,22.7,86,8.6,80,7,1,1,0,1,125.8,2,0,2015,3
Jeremy Maclin,4942,WR,1,KC,12,8,66.7,141,1,63.8,67.1,76.5,70.1,,17.6,58,7.3,61,5,0,0,0,0,134.4,0,0,2015,3
Kendall Wright,7026,WR,1,TEN,12,7,58.3,95,1,67.8,67.9,75.6,70.3,,13.6,30,4.3,24,5,0,1,0,1,76.7,1,0,2015,3
Jarvis Landry,8698,WR,1,MIA,12,8,66.7,67,0,65.8,66.4,58.5,73.5,,8.4,17,2.1,13,3,1,2,0,0,41.3,0,0,2015,3
Randall Cobb,6216,WR,1,GB,11,7,63.6,91,3,90.5,89.8,76.5,70.8,,13.0,51,7.3,29,6,0,0,0,1,129.2,0,0,2015,3
Calvin Johnson,3618,WR,1,DET,11,8,72.7,77,0,86.7,83.8,76.5,70.1,,9.6,28,3.5,25,6,0,1,0,0,54.0,0,0,2015,3
Larry Fitzgerald,1724,WR,1,ARZ,11,9,81.8,134,2,91.5,91.0,77.3,70.6,,14.9,35,3.9,23,8,0,0,0,0,157.0,0,0,2015,3
Jeremy Kerley,6305,WR,1,NYJ,11,6,54.5,33,1,54.9,54.9,49.2,75.9,,5.5,14,2.3,9,1,1,0,0,1,90.3,0,0,2015,3
Pierre Garcon,4519,WR,1,WAS,11,5,45.5,64,0,58.8,57.1,73.4,68.0,,12.8,22,4.4,19,2,0,1,0,0,26.3,0,0,2015,3
Theo Riddick,7980,HB,1,DET,10,8,80.0,66,0,73.4,82.4,76.5,70.1,,8.3,55,6.9,17,2,0,0,0,1,94.2,0,0,2015,3
Chris Thompson,7936,HB,1,WAS,10,8,80.0,57,1,69.5,91.1,77.3,72.0,23.4,7.1,26,3.3,14,2,0,0,0,0,123.8,0,0,2015,3
Travis Benjamin,7100,WR,1,CLV,10,4,40.0,45,1,67.2,66.2,72.1,71.9,,11.3,12,3.0,17,3,0,1,0,1,47.9,0,0,2015,3
Rishard Matthews,7211,WR,1,MIA,10,6,60.0,113,2,89.9,87.5,49.7,68.8,,18.8,29,4.8,46,5,1,0,0,0,138.8,0,0,2015,3
