player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,29,19,9,1,83.6,90.6,71.4,58.8,60.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,5
Terence Newman,1321,CB,1,MIN,25,0,10,15,61.6,70.3,75.0,,56.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,21.0,10.5,7.0,13.0,0.0,0.0,0.0,86.8,0,0,2017,5
Terrell Suggs,1326,ED,1,BLT,44,22,21,1,79.1,75.5,75.2,61.6,60.0,4.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,5
Karlos Dansby,1754,LB,1,ARZ,62,6,30,26,50.3,44.3,59.6,78.9,54.1,2.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,3.0,2.0,24.0,12.0,4.0,17.0,0.0,0.0,0.0,91.0,0,0,2017,5
Mike Adams,1972,S,1,CAR,60,0,15,45,73.1,64.5,36.0,,70.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,4.0,4.0,19.0,4.8,7.0,8.0,1.0,0.0,0.0,126.0,0,0,2017,5
Adam Jones,2223,CB,1,CIN,15,0,6,9,66.9,61.2,,,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,5
Thomas Davis Sr.,2231,LB,1,CAR,31,5,15,11,62.1,52.5,78.4,74.2,77.4,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,1,2017,5
Derrick Johnson,2232,LB,1,KC,62,1,22,39,70.0,51.7,28.5,59.3,77.6,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0,0,2017,5
Lorenzo Alexander,2476,ED,1,BUF,61,12,25,24,73.7,76.6,61.7,55.1,66.9,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,42.4,0,0,2017,5
Ahmad Brooks,2945,ED,1,GB,23,15,8,0,81.3,74.3,72.3,69.7,,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,5
