player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
C.J. Spiller,5534,HB,1,BUF,8,8,66,8.3,1,58.3,62.6,72.1,,5,0.63,54,1,0,0,0,0,2013,5
Marcel Reece,4702,FB,1,OAK,17,7,32,4.6,0,55.1,58.2,72.7,47.0,17,2.43,14,1,0,0,0,0,2013,5
Andre Ellington,7968,HB,1,ARZ,12,7,52,7.4,0,81.4,70.2,73.5,58.0,18,2.57,26,3,2,0,0,0,2013,5
Ronnie Brown,2219,HB,1,SD,7,7,11,1.6,0,58.3,53.2,72.7,,11,1.57,3,1,1,0,0,0,2013,5
Lamar Miller,7097,HB,1,MIA,8,7,15,2.1,0,59.2,56.4,71.4,60.0,7,1.0,9,0,0,0,0,0,2013,5
Ben Tate,5583,HB,1,HST,9,7,28,4.0,0,61.5,57.9,23.5,60.0,14,2.0,11,0,4,1,0,0,2013,5
Michael Vick,773,QB,1,PHI,20,5,79,11.3,0,81.3,84.3,76.1,60.0,11,1.57,34,5,0,0,0,0,2013,5
Jason Snelling,3860,HB,1,ATL,7,7,13,1.9,0,58.8,47.0,73.0,,5,0.71,4,1,0,0,0,0,2013,5
Ronnie Hillman,7069,HB,1,DEN,7,7,17,2.4,0,59.8,54.2,73.5,,8,1.14,17,1,0,0,0,0,2013,5
Ryan Fitzpatrick,2467,QB,1,TEN,17,1,50,8.3,1,60.2,71.9,80.7,60.0,51,8.5,26,2,2,1,0,0,2013,5
Jackie Battle,3885,HB,1,TEN,6,6,38,6.3,0,65.2,63.5,71.1,,41,6.83,37,1,1,0,0,0,2013,5
Donald Brown,4950,HB,1,IND,6,6,37,6.2,1,71.3,71.3,71.6,,19,3.17,16,2,2,0,0,0,2013,5
Andy Dalton,6187,QB,1,CIN,37,4,25,4.2,0,65.2,62.5,78.9,60.0,1,0.17,9,1,1,0,0,0,2013,5
David Wilson,7036,HB,1,NYG,6,6,16,2.7,1,65.4,66.4,71.7,,12,2.0,5,3,1,0,0,0,2013,5
Aaron Rodgers,2241,QB,1,GB,31,3,8,1.6,0,84.1,52.8,79.1,60.0,6,1.2,6,1,0,0,1,0,2013,5
Joique Bell,5797,HB,1,DET,8,5,21,4.2,0,64.2,58.1,71.8,58.9,9,1.8,9,2,0,0,0,0,2013,5
Brandon Bolden,7469,HB,1,NE,6,5,24,4.8,0,56.4,61.6,72.6,60.0,16,3.2,12,1,1,0,0,0,2013,5
Tashard Choice,4436,HB,1,BUF,5,5,22,4.4,0,70.6,68.3,69.7,,7,1.4,6,1,0,0,0,0,2013,5
Bryce Brown,7213,HB,1,PHI,9,5,11,2.2,0,66.5,64.8,70.3,58.4,9,1.8,7,1,0,0,0,0,2013,5
Kendall Hunter,6267,HB,1,SF,5,5,29,5.8,0,75.9,74.4,69.7,,11,2.2,13,2,0,0,0,0,2013,5
Sam Bradford,5526,QB,1,SL,34,3,4,0.8,0,61.5,47.1,41.5,60.0,2,0.4,5,0,0,1,0,0,2013,5
Anthony Dixon,5696,HB,1,SF,5,5,12,2.4,1,62.8,62.1,69.7,,3,0.6,6,2,0,0,0,0,2013,5
LaMichael James,7063,HB,1,SF,4,4,31,7.8,0,79.8,75.1,70.1,,8,2.0,11,1,1,0,0,0,2013,5
Jay Cutler,2956,QB,1,CHI,16,2,17,4.3,0,70.2,61.5,28.6,60.0,3,0.75,12,2,0,1,0,0,2013,5
Peyton Manning,327,QB,1,DEN,31,4,-8,-2.0,1,79.0,45.0,80.6,60.0,0,0.0,1,1,0,0,0,0,2013,5
Chris Ivory,6007,HB,1,NYJ,6,4,27,6.8,0,67.3,66.8,68.6,58.5,8,2.0,19,1,1,0,0,0,2013,5
Cam Newton,6153,QB,1,CAR,20,4,25,6.3,0,63.3,66.7,80.8,60.2,2,0.5,11,2,0,1,0,0,2013,5
Benny Cunningham,8283,HB,1,SL,7,4,13,3.3,0,77.6,74.1,71.3,57.4,10,2.5,6,1,3,0,0,0,2013,5
Mike Tolbert,4740,FB,1,CAR,14,4,31,7.8,0,68.5,58.1,69.4,62.4,13,3.25,20,2,1,0,0,0,2013,5
Robert Turbin,7106,HB,1,SEA,4,4,14,3.5,0,59.2,57.5,68.6,,5,1.25,8,0,0,0,0,0,2013,5
Andrew Luck,7007,QB,1,IND,27,2,9,2.3,0,86.2,55.7,79.0,60.0,2,0.5,6,0,0,1,0,0,2013,5
Carson Palmer,1317,QB,1,ARZ,28,3,-3,-1.0,0,62.7,57.9,78.5,60.0,0,0.0,0,0,0,0,0,0,2013,5
Colt McCoy,5609,QB,1,SF,9,3,-3,-1.0,0,55.5,56.1,67.2,60.0,0,0.0,0,0,0,0,0,0,2013,5
Mike Goodson,5034,HB,1,NYJ,5,3,32,10.7,0,73.8,75.8,68.2,60.0,29,9.67,26,1,1,0,0,0,2013,5
Johnathan Franklin,7907,HB,1,GB,3,3,1,0.3,0,28.3,29.3,14.4,,3,1.0,3,0,0,1,0,0,2013,5
Nick Foles,7089,QB,1,PHI,15,3,1,0.3,0,83.1,53.7,78.0,60.0,1,0.33,3,0,0,0,0,0,2013,5
Ryan Mathews,5537,HB,1,SD,3,3,8,2.7,0,57.7,58.2,67.2,,6,2.0,5,0,1,0,0,0,2013,5
Brandon Weeden,7028,QB,1,CLV,29,3,0,0.0,0,84.3,49.5,78.1,60.0,0,0.0,2,1,0,1,0,0,2013,5
Jordan Todman,6335,HB,1,JAX,4,3,16,5.3,0,72.9,70.7,70.5,60.0,6,2.0,9,1,1,0,0,0,2013,5
Alex Smith,2218,QB,1,KC,23,0,10,3.3,0,59.1,57.3,80.0,60.0,2,0.67,6,1,0,0,0,0,2013,5
Darren Sproles,2347,HB,1,NO,4,3,10,3.3,0,66.7,61.6,73.3,60.0,4,1.33,5,1,1,0,0,0,2013,5
Khiry Robinson,8514,HB,1,NO,3,3,9,3.0,0,63.5,62.6,67.2,,8,2.67,8,1,0,0,0,0,2013,5
Blaine Gabbert,6162,QB,1,JAX,15,2,6,2.0,0,26.5,50.2,19.5,60.0,4,1.33,4,0,0,3,0,0,2013,5
Jed Collins,4743,FB,1,NO,24,3,11,3.7,0,67.8,62.5,70.3,64.5,7,2.33,5,2,0,0,0,0,2013,5
Geno Smith,7820,QB,1,NYJ,21,1,21,7.0,0,78.6,58.5,76.9,61.4,1,0.33,8,1,0,0,1,1,2013,5
Ryan Tannehill,7014,QB,1,MIA,11,2,-12,-6.0,0,85.0,59.8,80.4,60.0,2,1.0,6,0,0,0,0,0,2013,5
Daniel Thomas,6214,HB,1,MIA,3,2,1,0.5,0,62.5,58.4,67.8,60.0,1,0.5,1,0,0,0,0,0,2013,5
Randall Cobb,6216,WR,1,GB,28,2,72,36.0,0,69.1,68.6,72.1,58.1,5,2.5,67,1,3,0,1,0,2013,5
Joe Flacco,4332,QB,1,BLT,39,1,13,6.5,0,71.4,60.2,79.0,60.0,0,0.0,14,1,0,0,0,0,2013,5
Michael Bush,3716,HB,1,CHI,3,2,12,6.0,0,62.7,63.1,65.2,60.0,5,2.5,7,0,0,0,0,0,2013,5
Bobby Rainey Jr.,7511,HB,1,CLV,2,2,8,4.0,0,62.9,62.9,66.7,,9,4.5,7,0,1,0,0,0,2013,5
Chris Polk,7532,HB,1,PHI,2,2,3,1.5,0,56.9,58.0,65.2,,2,1.0,3,0,0,0,0,0,2013,5
Marvin Jones Jr.,7158,WR,1,CIN,17,1,8,8.0,0,69.1,63.1,66.2,37.5,3,3.0,8,0,0,0,0,0,2013,5
Justin Forsett,4547,HB,1,JAX,1,1,2,2.0,0,62.2,60.0,61.9,,1,1.0,2,0,0,0,0,0,2013,5
Colin Kaepernick,6188,QB,1,SF,26,0,14,14.0,0,73.4,65.6,74.5,60.0,9,9.0,14,1,0,0,0,0,2013,5
Cierre Wood,8343,HB,1,HST,1,1,5,5.0,0,65.8,61.3,68.2,,6,6.0,5,0,1,0,0,0,2013,5
Julian Edelman,5156,WR,1,NE,16,1,7,7.0,0,56.7,62.8,72.8,59.4,4,4.0,7,1,0,0,0,0,2013,5
Brian Hoyer,5277,QB,1,CLV,2,0,11,11.0,0,94.2,65.9,68.0,60.0,13,13.0,11,1,1,0,0,0,2013,5
E.J. Manuel,7797,QB,1,BUF,22,0,14,14.0,0,63.7,69.8,75.9,60.0,0,0.0,14,1,0,0,0,0,2013,5
Alfonso Smith,5877,HB,1,ARZ,1,1,-2,-2.0,0,62.3,60.0,67.4,,0,0.0,0,0,0,0,0,0,2013,5
Kyle Williams,5729,WR,1,SF,14,1,13,13.0,0,59.3,63.1,68.8,60.1,0,0.0,13,1,0,0,0,0,2013,5
Montee Ball,7839,HB,1,DEN,1,1,1,1.0,0,58.7,59.4,61.9,,0,0.0,1,0,0,0,0,0,2013,5
Tony Romo,1693,QB,1,DAL,13,0,7,7.0,0,93.8,51.3,79.8,60.0,0,0.0,7,0,0,0,0,0,2013,5
Terrance Williams,7855,WR,1,DAL,13,1,2,2.0,0,83.0,56.6,69.1,79.2,4,4.0,2,0,0,0,0,0,2013,5
Knile Davis,7878,HB,1,KC,1,1,2,2.0,0,56.8,59.9,61.9,,1,1.0,2,0,0,0,0,0,2013,5
Matthew Stafford,4924,QB,1,DET,19,1,-1,-1.0,0,68.9,63.8,80.2,60.0,0,0.0,0,0,0,1,1,0,2013,5
Darrius Heyward-Bey,4930,WR,1,IND,22,1,7,7.0,0,41.8,56.6,61.9,59.7,2,2.0,7,0,0,0,1,0,2013,5
Drew Brees,802,QB,1,NO,29,1,-2,-2.0,0,85.7,56.7,78.8,60.0,0,0.0,0,0,0,0,0,0,2013,5
Antone Smith,5440,HB,1,ATL,1,1,8,8.0,0,48.3,56.0,61.9,,2,2.0,8,0,0,0,0,0,2013,5
Chad Henne,4371,QB,1,JAX,8,0,2,2.0,0,61.3,57.9,73.2,60.0,8,8.0,2,0,1,0,0,0,2013,5
T.J. Yates,6304,QB,1,HST,8,1,-9,-9.0,0,52.8,59.3,69.9,60.0,0,0.0,0,0,0,0,0,0,2013,5
