player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Ben Roethlisberger,1732,QB,1,PIT,27,1,25,8.3,0,81.6,76.0,77.4,60.8,27,9.0,19,1,0,0,0,0,2013,7
Vonta Leach,2100,FB,1,BLT,7,3,10,3.3,0,56.3,57.4,81.8,56.5,5,1.67,6,0,0,0,0,0,2013,7
Ronnie Brown,2219,HB,1,SD,3,3,14,4.7,0,57.2,57.8,67.2,,8,2.67,9,1,0,0,0,0,2013,7
Joshua Cribbs,2544,WR,1,NYJ,3,3,14,4.7,0,69.4,67.3,73.1,,9,3.0,7,1,0,0,0,0,2013,7
Charlie Whitehurst,3026,QB,1,SD,3,3,-3,-1.0,0,57.1,57.9,67.2,,0,0.0,-1,0,0,0,0,0,2013,7
Matt Ryan,4317,QB,1,ATL,18,3,-12,-4.0,0,75.9,49.6,77.6,60.0,0,0.0,0,0,0,0,1,0,2013,7
Jake Locker,6160,QB,1,TEN,10,0,29,9.7,0,65.5,59.9,80.1,60.0,2,0.67,16,1,0,0,1,0,2013,7
Ryan Tannehill,7014,QB,1,MIA,25,3,5,1.7,0,55.0,50.7,79.7,60.0,3,1.0,3,0,0,1,0,0,2013,7
Nick Foles,7089,QB,1,PHI,19,1,25,8.3,0,29.8,46.2,78.8,60.0,3,1.0,12,1,0,0,1,0,2013,7
Robert Turbin,7106,HB,1,SEA,4,3,15,5.0,0,68.5,67.7,67.2,60.0,7,2.33,7,0,4,0,0,0,2013,7
Daryl Richardson,7233,HB,1,SL,3,3,9,3.0,0,58.6,58.5,68.2,,5,1.67,10,0,0,0,0,0,2013,7
Case Keenum,7323,QB,1,HST,23,2,10,3.3,0,61.3,63.7,20.2,60.0,1,0.33,9,0,0,2,0,0,2013,7
Andre Ellington,7968,HB,1,ARZ,3,3,3,1.0,0,51.4,56.2,69.0,,3,1.0,3,0,0,0,0,0,2013,7
Frank Summers,5093,FB,1,BUF,10,2,14,7.0,0,85.0,72.7,65.2,69.7,16,8.0,16,1,1,0,0,0,2013,7
Justin Forsett,4547,HB,1,JAX,2,2,19,9.5,0,65.0,73.5,66.7,,10,5.0,10,1,1,0,0,0,2013,7
Joe Flacco,4332,QB,1,BLT,25,1,14,7.0,0,66.9,64.4,79.0,60.0,0,0.0,12,2,0,0,1,0,2013,7
Bryce Brown,7213,HB,1,PHI,3,2,4,2.0,0,49.0,50.7,65.2,60.0,1,0.5,2,0,0,0,0,0,2013,7
Knile Davis,7878,HB,1,KC,3,2,5,2.5,0,57.8,57.9,65.2,60.0,1,0.5,3,0,0,0,0,0,2013,7
Johnathan Franklin,7907,HB,1,GB,2,2,6,3.0,0,51.4,54.0,67.7,,4,2.0,4,1,0,0,0,0,2013,7
Philip Rivers,1725,QB,1,SD,35,0,4,2.0,0,76.7,37.7,77.7,60.0,0,0.0,4,0,0,0,0,0,2013,7
Le'Ron McClain,3753,FB,1,SD,12,2,4,2.0,0,51.0,50.7,65.2,63.5,1,0.5,3,1,0,0,0,0,2013,7
Brian Leonard,3668,HB,1,TB,2,2,6,3.0,0,60.8,60.1,66.7,,1,0.5,3,1,0,0,0,0,2013,7
Dexter McCluster,5561,WR,1,KC,6,2,4,2.0,0,70.7,54.4,74.0,59.9,2,1.0,3,0,0,0,0,0,2013,7
Carson Palmer,1317,QB,1,ARZ,16,0,5,2.5,0,47.4,54.2,81.3,60.0,0,0.0,3,0,0,1,0,0,2013,7
Alshon Jeffery,7048,WR,1,CHI,17,2,16,8.0,0,78.3,68.9,69.4,60.9,2,1.0,11,1,0,0,0,0,2013,7
Brandon Weeden,7028,QB,1,CLV,20,0,20,10.0,0,49.6,54.2,80.4,60.6,0,0.0,11,0,0,0,0,0,2013,7
Greg Jones II,1776,FB,1,HST,8,2,2,1.0,0,62.5,58.8,65.2,63.9,2,1.0,4,0,0,0,0,0,2013,7
Phillip Tanner,6420,HB,1,DAL,2,2,1,0.5,1,61.5,59.3,66.7,,2,1.0,1,1,0,0,0,0,2013,7
Mike Glennon,7854,QB,1,TB,27,0,13,13.0,0,69.5,65.9,34.2,60.0,21,21.0,13,1,0,1,1,1,2013,7
Denard Robinson,7917,HB,1,JAX,1,1,9,9.0,0,65.7,63.2,61.9,,3,3.0,9,0,0,0,0,0,2013,7
Peyton Manning,327,QB,1,DEN,20,1,-1,-1.0,0,79.1,56.7,81.3,60.0,0,0.0,0,0,0,1,1,0,2013,7
Dwayne Harris,6328,WR,1,DAL,7,1,6,6.0,0,70.2,62.9,74.0,78.7,1,1.0,6,0,0,0,0,0,2013,7
Aldrick Robinson,6330,WR,1,WAS,7,1,-11,-11.0,0,92.6,57.2,66.2,59.5,0,0.0,0,0,0,0,0,0,2013,7
Jordan Todman,6335,HB,1,JAX,1,1,8,8.0,0,62.4,61.4,68.2,,2,2.0,8,1,0,0,0,0,2013,7
Bruce Miller,6363,FB,1,SF,36,1,1,1.0,0,60.8,59.3,81.0,68.3,0,0.0,1,0,0,0,1,0,2013,7
Stanley Havili,6392,FB,1,IND,16,1,2,2.0,0,42.9,60.0,64.6,36.2,1,1.0,2,0,0,0,0,0,2013,7
Andy Dalton,6187,QB,1,CIN,17,0,6,6.0,0,77.3,55.7,28.3,60.0,0,0.0,6,0,0,0,0,0,2013,7
LeGarrette Blount,5863,HB,1,NE,1,1,4,4.0,0,69.3,61.5,71.2,,5,5.0,4,0,1,0,0,0,2013,7
Antonio Brown,5718,WR,1,PIT,23,1,3,3.0,0,63.8,56.2,71.1,59.2,1,1.0,3,0,0,0,1,0,2013,7
Jonathan Dwyer,5711,HB,1,PIT,1,1,4,4.0,0,77.9,62.5,61.9,72.4,3,3.0,4,1,0,0,0,0,2013,7
Anthony Dixon,5696,HB,1,SF,2,1,8,8.0,0,66.8,63.5,61.9,60.0,7,7.0,8,0,1,0,0,0,2013,7
Sam Bradford,5526,QB,1,SL,20,0,1,1.0,0,92.1,58.3,78.3,60.0,0,0.0,1,0,0,0,0,0,2013,7
John Kuhn,2686,FB,1,GB,9,1,4,4.0,0,64.8,59.7,81.0,66.9,2,2.0,4,0,0,0,0,0,2013,7
Darrel Young,5438,FB,1,WAS,21,1,0,0.0,0,67.3,58.7,61.9,72.4,0,0.0,0,0,0,0,1,1,2013,7
MarQueis Gray,8286,TE,1,CLV,4,1,-2,-2.0,0,49.9,56.7,61.9,59.6,1,1.0,0,0,0,0,0,0,2013,7
Mike Wallace,5007,WR,1,MIA,25,1,12,12.0,0,75.7,63.1,69.1,74.4,8,8.0,12,1,1,0,0,0,2013,7
Cyrus Gray,7655,HB,1,KC,1,1,3,3.0,0,53.7,56.7,61.9,,1,1.0,3,0,0,0,0,0,2013,7
Cordarrelle Patterson,7810,WR,1,MIN,5,1,2,2.0,0,53.3,56.6,69.1,60.1,0,0.0,2,0,0,0,0,0,2013,7
Shonn Greene,4988,HB,1,TEN,1,1,2,2.0,0,53.1,56.4,61.9,,1,1.0,2,0,0,0,0,0,2013,7
Darrius Heyward-Bey,4930,WR,1,IND,24,1,30,30.0,0,56.0,70.0,68.3,60.3,2,2.0,30,1,0,0,0,0,2013,7
