player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,65.3,0,0,0,0,0,2014,12
Charles Woodson,330,S,1,OAK,0,0,4,0,4,0,60.0,,,,61.1,,0,0,0,0,0,2014,12
Phil Dawson,422,K,1,SF,0,3,0,0,0,3,60.0,60.0,,,,63.1,0,0,0,0,0,2014,12
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,4,60.0,60.0,,,,63.0,0,0,0,0,0,2014,12
Shane Lechler,673,P,1,HST,0,1,0,5,0,3,60.4,60.0,,59.2,,,0,0,0,0,0,2014,12
Shayne Graham,730,K,1,NO,0,1,0,0,0,5,60.0,60.0,,,,62.2,0,0,0,0,0,2014,12
Mike Leach,750,LS,1,ARZ,0,0,0,7,0,2,44.6,,,,,,0,0,0,0,0,2014,12
Santana Moss,786,WR,1,WAS,0,2,4,0,0,0,59.8,,,,,,0,0,0,0,0,2014,12
Steve Smith,837,WR,1,BLT,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,12
Roberto Garza,856,C,1,CHI,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,12
Julius Peppers,1010,ED,1,GB,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2014,12
Larry Foote,1126,LB,1,ARZ,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2014,12
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,75.3,0,0,0,0,0,2014,12
Billy Cundiff,1230,K,1,CLV,0,6,0,0,0,7,60.0,60.0,,,,67.0,0,0,0,0,0,2014,12
Terence Newman,1321,CB,1,CIN,0,0,0,0,2,0,60.2,,,,,,0,0,0,0,0,2014,12
Kevin Williams,1325,DI,1,SEA,0,0,0,0,2,0,59.9,,,,,,0,0,0,0,0,2014,12
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,6,0,60.0,,,,,,0,0,0,0,0,2014,12
Rashean Mathis,1355,CB,1,DET,0,0,0,0,7,0,61.0,,,,,,0,0,0,0,0,2014,12
Cory Redding,1381,DI,1,IND,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,12
Lance Briggs,1383,LB,1,CHI,0,0,1,0,1,0,60.1,,,,,,0,0,0,0,0,2014,12
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2014,12
Jarret Johnson,1421,ED,1,SD,0,0,0,0,5,0,59.8,,,,,,0,0,0,0,0,2014,12
Mike Scifres,1458,P,1,SD,0,0,0,4,0,5,40.8,,,64.8,,,0,0,0,0,0,2014,12
Josh Brown,1520,K,1,NYG,0,5,0,0,0,4,60.0,60.0,,,,61.2,0,0,0,0,0,2014,12
Chris Clemons,1585,ED,1,JAX,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0,2014,12
Jon Dorenbos,1600,LS,1,PHI,0,0,0,3,0,10,48.9,,,,,,0,0,0,0,0,2014,12
Kassim Osgood,1676,WR,1,SF,4,3,8,6,0,0,60.3,,,,,,0,0,0,0,0,2014,12
Vince Wilfork,1742,DI,1,NE,0,0,1,0,4,0,59.0,,,,,,0,0,0,0,0,2014,12
Jason Babin,1748,ED,1,NYJ,0,0,2,0,0,0,58.7,,,,,,0,0,0,0,0,2014,12
Benjamin Watson,1753,TE,1,NO,0,1,0,0,0,5,60.8,,,,,,0,0,0,0,0,2014,12
Randy Starks,1792,DI,1,MIA,0,0,0,0,6,0,58.7,,,,,,0,0,0,0,0,2014,12
Matt Schaub,1811,QB,1,OAK,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,12
Shaun Phillips,1819,ED,1,TEN,0,0,1,0,5,0,59.8,,,,,,0,0,0,0,0,2014,12
Luke McCown,1827,QB,1,NO,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2014,12
Jared Allen,1847,ED,1,CHI,0,0,2,0,3,0,59.5,,,,,,0,0,0,0,0,2014,12
Antonio Smith,1856,DI,1,OAK,0,0,1,0,4,0,59.6,,,,,,0,0,0,0,0,2014,12
Josh Scobee,1858,K,1,JAX,0,2,0,0,0,1,60.0,60.0,,,,60.3,0,0,0,0,0,2014,12
Andy Lee,1906,P,1,SF,0,0,0,6,0,3,60.4,,,60.6,,,0,0,0,0,0,2014,12
Donnie Jones,1939,P,1,PHI,0,0,0,3,0,10,61.1,,,61.6,,,0,0,0,0,0,2014,12
Mike Adams,1972,S,1,IND,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2014,12
Jeremy Cain,2001,LS,1,CHI,0,0,0,10,0,4,43.0,,,,,,0,0,0,0,0,2014,12
Tyson Clabo,2011,T,1,HST,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2014,12
Malcom Floyd,2044,WR,1,SD,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,12
Tommy Kelly,2093,DI,1,ARZ,0,0,0,0,6,0,93.7,,,,,,0,0,0,0,0,2014,12
Cullen Loeffler,2106,LS,1,MIN,0,0,0,4,0,3,28.2,,,,,,0,0,0,0,0,2014,12
Don Muhlbach,2130,LS,1,DET,0,0,0,5,0,4,51.6,,,,,,0,0,0,0,0,2014,12
George Wilson,2210,S,1,TEN,0,0,1,6,10,0,58.5,,,,,,0,0,0,0,0,2014,12
Adam Jones,2223,CB,1,CIN,5,0,4,0,0,0,59.9,,63.0,,71.2,,0,0,0,0,0,2014,12
Chris Spencer,2243,C,1,TEN,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,12
Mike Patterson,2248,DI,1,NYG,0,0,0,0,5,0,59.4,,,,,,0,0,0,0,0,2014,12
Logan Mankins,2249,G,1,TB,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2014,12
Mike Nugent,2264,K,1,CIN,0,5,0,0,0,4,60.0,60.0,,,,74.8,0,0,0,0,0,2014,12
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,12
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,7,0,59.1,,,,,,0,0,0,0,0,2014,12
Justin Tuck,2291,ED,1,OAK,0,0,1,0,4,0,59.6,,,,,,0,0,0,0,0,2014,12
Adam Snyder,2311,G,1,NYG,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2014,12
Dustin Colquitt,2316,P,1,KC,0,0,0,8,0,4,60.7,,,62.5,,,0,0,0,0,0,2014,12
Darren Sproles,2347,HB,1,PHI,1,0,6,0,0,0,60.1,,60.0,,63.8,,0,0,0,0,0,2014,12
Chris Canty,2349,DI,1,BLT,0,0,0,0,5,0,59.4,,,,,,0,0,0,0,0,2014,12
Trent Cole,2363,ED,1,PHI,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2014,12
C.J. Mosley,2408,DI,1,DET,0,0,0,0,7,4,37.6,,,,,,1,0,0,0,0,2014,12
Joe Berger,2424,G,1,MIN,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2014,12
Kevin Vickerson,2433,DI,1,KC,0,0,0,0,3,2,60.0,,,,,,0,0,0,0,0,2014,12
Jay Ratliff,2441,DI,1,CHI,0,0,2,0,3,4,59.9,,,,,,0,0,0,0,0,2014,12
Lorenzo Alexander,2476,ED,1,ARZ,6,2,3,7,5,0,68.6,,,,,,0,0,1,0,0,2014,12
Jon Condo,2539,LS,1,OAK,0,0,0,6,0,4,44.0,,,,,,0,0,0,0,0,2014,12
Dan Connolly,2540,G,1,NE,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0,2014,12
Joshua Cribbs,2544,WR,1,IND,2,6,7,0,0,0,61.4,,63.5,,70.7,,0,0,0,0,0,2014,12
John Denney,2561,LS,1,MIA,0,0,0,3,0,4,65.4,,,,,,0,0,0,0,0,2014,12
Robbie Gould,2607,K,1,CHI,0,4,0,0,0,4,60.0,60.0,,,,49.5,0,0,0,0,0,2014,12
Michael Koenen,2682,P,1,TB,0,4,0,6,0,3,60.5,60.0,,53.8,,,0,0,0,0,0,2014,12
John Kuhn,2686,FB,1,GB,5,0,0,4,0,0,57.0,,,,,,0,0,0,0,0,2014,12
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,4,0,5,51.6,,,,,,0,0,0,0,0,2014,12
Jim Leonhard,2694,S,1,CLV,0,6,3,1,0,0,73.0,,,,60.3,,0,0,2,0,0,2014,12
Nick Novak,2726,K,1,SD,0,6,0,0,0,5,60.0,60.0,,,,65.3,0,0,0,0,0,2014,12
Erik Pears,2737,G,1,BUF,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2014,12
Ray Ventrone,2824,S,1,SF,4,3,8,6,0,0,59.6,,,,,,0,0,1,0,1,2014,12
Mario Williams,2946,ED,1,BUF,0,0,2,0,1,0,59.7,,,,,,0,0,0,0,0,2014,12
D'Brickashaw Ferguson,2949,T,1,NYJ,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2014,12
A.J. Hawk,2950,LB,1,GB,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,12
Donte Whitner,2953,S,1,CLV,0,0,1,0,4,0,60.6,,,,,,0,0,0,0,0,2014,12
Haloti Ngata,2957,DI,1,BLT,0,0,0,0,4,0,59.2,,,,,,0,0,0,0,0,2014,12
Kamerion Wimbley,2958,ED,1,TEN,0,2,0,4,3,1,87.4,,,,,,0,0,1,2,0,2014,12
Chad Greenway,2962,LB,1,MIN,0,0,1,0,4,0,60.2,,,,,,0,0,0,0,0,2014,12
Antonio Cromartie,2964,CB,1,ARZ,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,12
Manny Lawson,2967,ED,1,BUF,0,0,7,4,1,0,73.3,,,,,,0,0,1,0,0,2014,12
Davin Joseph,2968,G,1,SL,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2014,12
D'Qwell Jackson,2979,LB,1,IND,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,12
Danieal Manning,2987,S,1,HST,5,5,0,0,4,0,60.1,,58.1,,,,0,0,0,0,0,2014,12
Daryn Colledge,2992,G,1,MIA,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,12
Andrew Whitworth,3000,T,1,CIN,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,12
Chris Chester,3001,G,1,WAS,0,0,0,0,0,3,60.7,,,,,,0,0,0,0,0,2014,12
Devin Hester,3002,WR,1,ATL,6,0,1,0,1,0,60.0,,62.2,,60.3,,0,0,0,0,0,2014,12
Tim Jennings,3007,CB,1,CHI,0,0,2,0,3,0,60.2,,,,,,0,0,0,0,0,2014,12
Darryl Tapp,3008,ED,1,DET,6,0,0,0,7,0,59.0,,,,,,0,0,0,0,0,2014,12
Paul McQuistan,3014,G,1,CLV,0,0,0,0,0,7,61.1,,,,,,0,0,0,0,0,2014,12
Derek Hagan,3027,WR,1,TEN,10,5,2,6,0,0,69.1,,,,,,0,0,2,0,0,2014,12
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,12
Jason Hatcher,3037,DI,1,WAS,0,0,0,0,3,0,59.4,,,,,,0,0,0,0,0,2014,12
Owen Daniels,3043,TE,1,BLT,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,12
Brad Smith,3048,WR,1,PHI,4,10,6,0,0,0,51.6,,,,,,0,0,1,0,0,2014,12
Jahri Evans,3053,G,1,NO,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0,2014,12
Leon Washington,3062,HB,1,TEN,3,0,0,0,0,0,60.0,,73.6,,,,0,0,0,0,0,2014,12
Stephen Gostkowski,3063,K,1,NE,0,6,0,0,0,7,60.0,60.0,,,,64.7,0,0,0,0,0,2014,12
Domata Peko Sr.,3068,DI,1,CIN,0,0,0,0,3,4,59.5,,,,,,0,0,0,0,0,2014,12
Barry Cofield,3069,DI,1,WAS,0,0,0,0,3,0,59.8,,,,,,0,0,0,0,0,2014,12
Willie Colon,3076,G,1,NYJ,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2014,12
Kyle Williams,3079,DI,1,BUF,0,0,2,0,1,0,59.8,,,,,,0,0,0,0,0,2014,12
Rob Ninkovich,3080,ED,1,NE,0,0,1,0,4,0,59.9,,,,,,0,0,0,0,0,2014,12
Parys Haralson,3085,LB,1,NO,0,0,0,0,6,0,59.0,,,,,,0,0,0,0,0,2014,12
Dawan Landry,3091,S,1,NYJ,0,2,0,8,5,0,59.4,,,,,,0,0,0,0,0,2014,12
Kevin Boothe,3121,G,1,OAK,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,12
Jeremy Mincey,3136,ED,1,DAL,0,0,0,0,4,0,59.1,,,,,,0,0,0,0,0,2014,12
Kedric Golston,3141,DI,1,WAS,3,0,3,0,3,0,56.6,,,,,,0,0,0,0,0,2014,12
Sam Koch,3148,P,1,BLT,0,0,0,2,0,6,60.6,,,60.6,,,0,0,0,0,0,2014,12
Zach Strief,3155,T,1,NO,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2014,12
Will Montgomery,3179,C,1,DEN,0,0,0,0,0,6,60.7,,,,,,0,0,0,0,0,2014,12
Marques Colston,3197,WR,1,NO,0,1,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,12
Daniel Fells,3309,TE,1,NYG,0,0,0,3,0,4,60.1,,,,,,0,0,0,0,0,2014,12
Thomas Gafford,3316,LS,1,KC,0,0,0,8,0,4,28.9,,,,,,0,0,0,0,0,2014,12
Fred Jackson,3368,HB,1,BUF,0,0,8,0,0,0,60.3,,,,61.2,,0,0,0,0,0,2014,12
Tom Johnson,3378,DI,1,MIN,0,0,1,0,1,0,59.5,,,,,,0,0,0,0,0,2014,12
Tony McDaniel,3423,DI,1,SEA,0,0,0,0,2,0,59.6,,,,,,0,0,0,0,0,2014,12
Donald Penn,3459,T,1,OAK,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,12
Matt Prater,3471,K,1,DET,0,0,0,0,0,4,60.0,,,,,57.7,0,0,0,0,0,2014,12
Jon Ryan,3493,P,1,SEA,0,0,0,3,0,6,60.7,,,62.6,,,0,0,0,0,0,2014,12
Steve Weatherford,3552,P,1,NYG,0,0,0,4,0,4,60.5,,,62.8,,,0,0,0,0,0,2014,12
Tramon Williams,3558,CB,1,GB,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,12
Brent Grimes,3589,CB,1,MIA,0,1,0,0,6,0,60.5,,,,,,0,0,0,0,0,2014,12
Joe Thomas,3619,T,1,CLV,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2014,12
LaRon Landry,3622,S,1,IND,2,0,6,0,0,0,91.3,,,,,,0,0,0,0,0,2014,12
Ted Ginn Jr.,3625,WR,1,ARZ,6,0,3,0,0,0,60.1,,58.0,,60.3,,0,0,0,0,0,2014,12
Leon Hall,3634,CB,1,CIN,0,0,0,0,3,0,60.5,,,,,,0,0,0,0,0,2014,12
Michael Griffin,3635,S,1,TEN,0,2,1,0,5,0,60.2,,,,60.1,,0,0,0,0,0,2014,12
Reggie Nelson,3637,S,1,CIN,0,5,0,0,3,0,60.3,,,,,,0,0,0,0,0,2014,12
Brandon Meriweather,3640,S,1,WAS,0,4,0,0,3,0,60.4,,,,,,0,0,2,0,0,2014,12
Joe Staley,3644,T,1,SF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2014,12
Ben Grubbs,3645,G,1,NO,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2014,12
Alan Branch,3649,DI,1,NE,0,0,1,0,4,0,59.8,,,,,,0,0,0,0,0,2014,12
Eric Weddle,3653,S,1,SD,1,6,0,4,5,0,90.0,,,,,,0,0,0,0,0,2014,12
David Harris,3663,LB,1,NYJ,0,0,0,0,6,0,60.1,,,,,,0,0,0,0,0,2014,12
Josh Wilson,3671,CB,1,ATL,6,5,1,0,2,0,65.5,,,,,,0,0,0,0,0,2014,12
Samson Satele,3676,C,1,MIA,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,12
Ryan Harris,3686,T,1,KC,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2014,12
Jacoby Jones,3689,WR,1,BLT,6,0,3,0,0,0,60.1,,58.0,,61.1,,0,0,0,0,0,2014,12
Marshal Yanda,3702,G,1,BLT,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2014,12
Ray McDonald,3713,DI,1,SF,0,0,0,0,3,0,59.3,,,,,,0,0,0,0,0,2014,12
Brian Robison,3718,ED,1,MIN,0,0,0,0,4,0,59.9,,,,,,0,0,0,0,0,2014,12
Paul Soliai,3724,DI,1,ATL,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,12
Zak DeOssie,3732,LS,1,NYG,0,0,0,4,0,4,44.9,,,,,,0,0,0,0,0,2014,12
Manuel Ramirez,3733,C,1,DEN,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2014,12
Doug Free,3738,T,1,DAL,0,0,0,0,0,5,60.3,,,,,,0,0,0,0,0,2014,12
Jermon Bushrod,3741,T,1,CHI,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,12
Dashon Goldson,3742,S,1,TB,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,12
Scott Chandler,3745,TE,1,BUF,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2014,12
Tarell Brown,3763,CB,1,OAK,0,0,1,0,4,0,60.7,,,,,,0,0,0,0,0,2014,12
Dante Rosario,3771,TE,1,CHI,4,0,4,10,0,4,57.8,,,,,,0,0,0,0,0,2014,12
Will Herring,3777,ST,1,SL,6,5,4,4,5,0,66.5,,,,,,0,0,0,0,0,2014,12
